"symbiont","host"
"S6","H9"
"S10","H4"
"S10","H13"
"S12","H31"
"S14","H17"
"S16","H41"
"S17","H21"
"S20","H24"
"S21","H25"
"S22","H26"
"S23","H27"
"S24","H12"
"S25","H12"
"S26","H28"
"S27","H37"
"S28","H28"
"S29","H13"
"S30","H29"
"S31","H30"
"S32","H47"
"S33","H4"
"S33","H13"
"S34","H4"
"S34","H13"
"S35","H33"
"S36","H34"
"S37","H35"
"S38","H36"
"S39","H39"
"S40","H40"
"S41","H34"
"S42","H34"
"S43","H43"
"S44","H44"
"S45","H4"
"S45","H13"
"S46","H4"
"S46","H13"
"S47","H46"
"S48","H47"
"S49","H48"
"S50","H49"
"S51","H50"
"S52","H51"
"S53","H52"
"S54","H46"
"S55","H46"
