"symbiont","host"
"S24","H24"
"S25","H26"
"S26","H16"
"S27","H16"
"S36","H42"
"S52","H57"
"S55","H140"
"S66","H70"
"S68","H75"
"S71","H76"
"S73","H94"
"S73","H95"
"S75","H47"
"S76","H47"
"S77","H79"
"S78","H80"
"S80","H50"
"S80","H61"
"S80","H126"
"S80","H127"
"S81","H184"
"S84","H100"
"S85","H83"
"S85","H121"
"S85","H122"
"S87","H53"
"S88","H53"
"S89","H85"
"S90","H86"
"S92","H90"
"S93","H91"
"S95","H69"
"S96","H96"
"S97","H97"
"S98","H153"
"S99","H99"
"S100","H100"
"S101","H149"
"S102","H50"
"S102","H126"
"S102","H127"
"S103","H61"
"S103","H101"
"S104","H152"
"S105","H151"
"S107","H103"
"S108","H104"
"S109","H105"
"S110","H106"
"S112","H109"
"S113","H110"
"S114","H113"
"S116","H115"
"S117","H117"
"S118","H118"
"S123","H97"
"S124","H152"
"S125","H122"
"S126","H124"
"S127","H125"
"S128","H151"
"S129","H128"
"S130","H129"
"S131","H130"
"S133","H120"
"S135","H134"
"S136","H135"
"S138","H138"
"S139","H159"
"S140","H160"
"S141","H139"
"S142","H140"
"S143","H179"
"S144","H141"
"S145","H142"
"S146","H126"
"S146","H181"
"S147","H116"
"S147","H143"
"S148","H144"
"S149","H136"
"S149","H145"
"S150","H121"
"S150","H146"
"S151","H147"
"S152","H149"
"S153","H150"
"S154","H151"
"S155","H152"
"S156","H153"
"S157","H154"
"S158","H165"
"S159","H165"
"S160","H155"
"S161","H156"
"S162","H157"
"S163","H158"
"S164","H159"
"S165","H160"
"S166","H69"
"S167","H69"
"S168","H148"
"S169","H148"
"S170","H161"
"S171","H162"
"S172","H164"
"S173","H165"
"S174","H166"
"S175","H167"
"S176","H170"
"S177","H171"
"S178","H172"
"S179","H187"
"S180","H173"
"S181","H174"
"S182","H175"
"S183","H178"
"S184","H179"
"S185","H180"
"S186","H126"
"S186","H181"
"S188","H183"
"S189","H116"
"S190","H116"
