"symbiont","host"
"S6","H42"
"S18","H16"
"S20","H42"
"S22","H5"
"S23","H18"
"S25","H32"
"S27","H22"
"S28","H27"
"S28","H28"
"S31","H5"
"S32","H5"
"S33","H25"
"S34","H26"
"S37","H29"
"S38","H30"
"S39","H56"
"S40","H18"
"S41","H31"
"S41","H32"
"S41","H35"
"S42","H33"
"S43","H32"
"S43","H35"
"S44","H31"
"S44","H36"
"S45","H34"
"S46","H34"
"S47","H37"
"S48","H52"
"S49","H52"
"S50","H39"
"S51","H40"
"S52","H56"
"S54","H42"
"S55","H43"
"S56","H44"
"S57","H47"
"S58","H38"
"S58","H48"
"S59","H49"
"S60","H50"
"S61","H51"
"S62","H52"
"S63","H53"
"S64","H54"
"S65","H55"
"S66","H56"
"S67","H57"
"S68","H18"
"S69","H18"
