"symbiont","host"
"S12","H4"
"S14","H6"
"S17","H33"
"S27","H44"
"S33","H24"
"S33","H29"
"S42","H24"
"S44","H71"
"S44","H103"
"S46","H83"
"S48","H41"
"S49","H68"
"S51","H43"
"S54","H84"
"S55","H47"
"S56","H76"
"S57","H52"
"S58","H56"
"S59","H59"
"S62","H46"
"S62","H62"
"S64","H45"
"S65","H45"
"S66","H68"
"S69","H70"
"S70","H71"
"S70","H103"
"S72","H73"
"S73","H74"
"S74","H75"
"S75","H76"
"S76","H78"
"S77","H79"
"S78","H82"
"S79","H4"
"S79","H83"
"S80","H77"
"S81","H77"
"S82","H57"
"S83","H80"
"S84","H81"
"S85","H29"
"S85","H57"
"S86","H29"
"S86","H57"
"S87","H82"
"S88","H83"
"S89","H86"
"S90","H87"
"S91","H67"
"S93","H88"
"S94","H89"
"S95","H99"
"S97","H93"
"S97","H95"
"S98","H94"
"S99","H95"
"S100","H94"
"S100","H96"
"S101","H57"
"S102","H57"
"S103","H100"
"S104","H29"
"S104","H97"
"S104","H101"
"S105","H70"
"S105","H102"
"S106","H103"
"S107","H58"
"S108","H58"
