"symbiont","host"
"S10","H26"
"S18","H16"
"S22","H16"
"S29","H22"
"S30","H23"
"S34","H50"
"S35","H33"
"S39","H32"
"S39","H38"
"S40","H19"
"S41","H19"
"S45","H72"
"S46","H42"
"S48","H62"
"S49","H56"
"S51","H46"
"S52","H48"
"S54","H52"
"S56","H50"
"S58","H53"
"S59","H54"
"S60","H55"
"S63","H56"
"S65","H58"
"S67","H60"
"S69","H76"
"S70","H63"
"S71","H64"
"S72","H65"
"S73","H66"
"S74","H52"
"S75","H52"
"S76","H62"
"S76","H67"
"S77","H62"
"S77","H67"
"S78","H70"
"S79","H71"
"S80","H72"
"S81","H73"
"S82","H74"
"S83","H75"
"S84","H52"
"S85","H52"
"S86","H79"
"S87","H79"
"S88","H76"
"S89","H77"
"S90","H78"
"S91","H79"
"S92","H80"
"S93","H81"
"S94","H82"
"S95","H83"
"S96","H84"
"S97","H85"
"S98","H86"
"S99","H87"
