"symbiont","host"
"S14","H15"
"S16","H27"
"S24","H24"
"S28","H27"
"S30","H29"
"S31","H22"
"S35","H33"
"S37","H49"
"S41","H41"
"S41","H42"
"S42","H40"
"S43","H12"
"S44","H12"
"S46","H44"
"S47","H53"
"S48","H38"
"S49","H38"
"S50","H45"
"S51","H46"
"S52","H47"
"S53","H48"
"S54","H49"
"S55","H50"
"S56","H51"
"S57","H12"
"S58","H52"
"S59","H53"
"S60","H55"
"S61","H12"
"S63","H56"
"S64","H57"
"S65","H22"
"S66","H22"
"S67","H60"
"S68","H61"
"S69","H62"
"S70","H63"
"S71","H54"
"S72","H54"
"S73","H64"
"S74","H65"
