"symbiont","host"
"S10","H12"
"S12","H14"
"S13","H14"
"S14","H18"
"S16","H27"
"S17","H53"
"S17","H54"
"S22","H40"
"S23","H17"
"S24","H26"
"S25","H41"
"S25","H42"
"S27","H28"
"S28","H63"
"S28","H64"
"S31","H27"
"S32","H17"
"S33","H17"
"S34","H21"
"S35","H21"
"S41","H49"
"S41","H63"
"S42","H44"
"S43","H45"
"S45","H50"
"S46","H51"
"S47","H52"
"S48","H27"
"S49","H27"
"S50","H55"
"S51","H56"
"S52","H59"
"S52","H64"
"S53","H60"
"S54","H61"
"S56","H46"
"S56","H65"
"S57","H66"
"S58","H67"
"S59","H68"
"S60","H73"
"S61","H74"
"S62","H75"
"S63","H76"
