"symbiont","host"
"S25","H119"
"S26","H19"
"S27","H91"
"S28","H120"
"S34","H139"
"S35","H30"
"S37","H35"
"S39","H36"
"S40","H37"
"S45","H41"
"S54","H60"
"S58","H60"
"S63","H18"
"S65","H70"
"S66","H71"
"S68","H119"
"S69","H74"
"S70","H114"
"S72","H81"
"S73","H147"
"S75","H77"
"S76","H78"
"S78","H87"
"S80","H81"
"S81","H82"
"S82","H85"
"S83","H86"
"S87","H120"
"S88","H89"
"S89","H90"
"S90","H78"
"S91","H116"
"S92","H116"
"S92","H117"
"S93","H93"
"S94","H94"
"S96","H99"
"S99","H128"
"S100","H146"
"S101","H105"
"S103","H107"
"S107","H101"
"S107","H102"
"S108","H110"
"S109","H119"
"S110","H112"
"S112","H108"
"S113","H108"
"S114","H118"
"S115","H119"
"S116","H120"
"S117","H33"
"S118","H33"
"S119","H121"
"S120","H122"
"S121","H125"
"S122","H123"
"S124","H125"
"S126","H129"
"S127","H130"
"S128","H39"
"S129","H39"
"S130","H137"
"S131","H139"
"S132","H140"
"S133","H141"
"S134","H142"
"S135","H134"
"S136","H134"
"S137","H120"
"S138","H120"
"S139","H78"
"S140","H78"
"S141","H138"
"S142","H138"
"S143","H104"
"S144","H104"
"S145","H147"
"S146","H148"
"S147","H98"
"S148","H98"
"S149","H133"
"S150","H133"
