"symbiont","host"
"S21","H14"
"S24","H49"
"S24","H54"
"S24","H55"
"S25","H22"
"S29","H7"
"S31","H26"
"S33","H15"
"S34","H15"
"S35","H18"
"S36","H18"
"S37","H29"
"S38","H34"
"S38","H43"
"S39","H30"
"S40","H31"
"S42","H57"
"S43","H33"
"S44","H7"
"S45","H7"
"S46","H35"
"S47","H36"
"S48","H45"
"S48","H46"
"S49","H37"
"S51","H39"
"S52","H40"
"S53","H47"
"S54","H47"
"S55","H41"
"S56","H42"
"S57","H47"
"S58","H48"
"S59","H63"
"S60","H63"
"S61","H63"
"S62","H23"
"S63","H7"
"S64","H52"
"S65","H53"
"S66","H56"
"S67","H57"
"S68","H58"
"S69","H59"
"S70","H60"
"S71","H61"
"S72","H62"
"S73","H63"
