"symbiont","host"
"S14","H101"
"S19","H61"
"S20","H61"
"S23","H37"
"S33","H31"
"S34","H32"
"S43","H46"
"S44","H138"
"S46","H50"
"S48","H35"
"S49","H55"
"S50","H63"
"S51","H30"
"S52","H30"
"S53","H64"
"S55","H34"
"S56","H34"
"S57","H29"
"S58","H29"
"S58","H49"
"S60","H26"
"S60","H135"
"S60","H136"
"S61","H141"
"S62","H67"
"S64","H78"
"S67","H71"
"S69","H138"
"S70","H74"
"S72","H29"
"S72","H49"
"S73","H29"
"S73","H49"
"S74","H76"
"S76","H80"
"S77","H81"
"S81","H88"
"S82","H89"
"S84","H137"
"S85","H138"
"S87","H94"
"S90","H29"
"S92","H163"
"S93","H162"
"S93","H163"
"S94","H98"
"S95","H100"
"S97","H77"
"S97","H78"
"S98","H101"
"S99","H105"
"S101","H105"
"S102","H106"
"S104","H111"
"S105","H52"
"S105","H149"
"S107","H87"
"S108","H87"
"S109","H114"
"S110","H165"
"S112","H116"
"S113","H117"
"S114","H118"
"S115","H121"
"S117","H82"
"S118","H122"
"S119","H95"
"S119","H123"
"S120","H107"
"S121","H107"
"S122","H62"
"S123","H62"
"S124","H125"
"S125","H126"
"S126","H143"
"S127","H127"
"S128","H128"
"S129","H131"
"S130","H132"
"S132","H65"
"S132","H66"
"S133","H133"
"S134","H134"
"S134","H154"
"S135","H137"
"S137","H139"
"S138","H140"
"S139","H143"
"S140","H144"
"S142","H146"
"S143","H147"
"S144","H148"
"S145","H52"
"S145","H149"
"S146","H150"
"S147","H151"
"S148","H154"
"S149","H155"
"S150","H124"
"S151","H124"
"S153","H157"
"S154","H160"
"S155","H161"
"S156","H164"
"S157","H165"
