"symbiont","host"
"S7","H37"
"S7","H38"
"S11","H13"
"S12","H14"
"S13","H16"
"S14","H53"
"S14","H54"
"S15","H36"
"S15","H53"
"S15","H54"
"S16","H30"
"S16","H31"
"S18","H21"
"S20","H15"
"S21","H30"
"S21","H31"
"S22","H30"
"S23","H48"
"S23","H49"
"S25","H6"
"S26","H6"
"S27","H26"
"S28","H27"
"S29","H28"
"S30","H20"
"S31","H20"
"S33","H36"
"S33","H53"
"S33","H54"
"S36","H33"
"S37","H30"
"S37","H31"
"S38","H30"
"S38","H31"
"S40","H40"
"S41","H41"
"S42","H42"
"S45","H47"
"S46","H50"
"S47","H45"
"S47","H51"
"S48","H43"
"S49","H43"
"S51","H56"
"S52","H57"
"S53","H52"
"S53","H58"
