"symbiont","host"
"S20","H18"
"S25","H51"
"S27","H24"
"S29","H26"
"S30","H26"
"S33","H26"
"S34","H26"
"S36","H34"
"S39","H55"
"S40","H69"
"S40","H70"
"S42","H39"
"S43","H49"
"S45","H43"
"S47","H45"
"S48","H25"
"S49","H25"
"S51","H6"
"S54","H46"
"S55","H46"
"S56","H49"
"S57","H49"
"S58","H63"
"S58","H64"
"S59","H28"
"S60","H28"
"S61","H55"
"S62","H56"
"S63","H41"
"S65","H57"
"S66","H58"
"S68","H56"
"S69","H31"
"S69","H59"
"S69","H67"
"S70","H52"
"S71","H52"
"S72","H65"
"S73","H42"
"S73","H66"
"S74","H61"
"S74","H62"
"S75","H61"
"S75","H62"
"S76","H54"
"S77","H54"
"S78","H31"
"S78","H60"
"S78","H67"
"S79","H68"
