"symbiont","host"
"S10","H10"
"S12","H54"
"S12","H55"
"S13","H14"
"S15","H42"
"S18","H18"
"S20","H19"
"S22","H40"
"S27","H59"
"S27","H64"
"S32","H7"
"S34","H59"
"S34","H63"
"S36","H28"
"S39","H31"
"S40","H32"
"S41","H34"
"S42","H48"
"S44","H34"
"S45","H35"
"S48","H37"
"S51","H40"
"S52","H41"
"S54","H43"
"S56","H47"
"S57","H52"
"S58","H53"
"S59","H51"
"S60","H51"
"S62","H57"
"S63","H58"
"S64","H50"
"S65","H50"
"S66","H59"
"S67","H60"
"S68","H61"
"S68","H64"
"S70","H63"
"S71","H64"
"S73","H66"
"S74","H71"
"S75","H72"
"S76","H75"
"S77","H76"
"S78","H77"
"S79","H78"
"S80","H79"
"S81","H80"
"S82","H81"
"S83","H82"
