parasite_leaf:,host_leaf
P15,H6
P15,H9
P14,H6
P14,H8
P11,H3
P11,H7
P542,H14
P543,H9
P521,H34
P624,H32
P625,H38
P554,H14
P555,H29
P54,H14
P438,H40
P439,H41
P456,H40
P457,H35
P650,H41
P651,H35
P217,H19
P472,H32
P473,H34
P303,H33
P166,H13
P166,H21
P167,H12
P454,H19
P455,H30
P523,H40
P522,H19
P408,H32
P307,H33
P485,H40
P484,H20
P433,H17
P433,H41
P616,H40
P617,H34
P597,H33
P519,H21
P519,H43
P518,H43
P494,H42
P164,H23
P164,H25
P243,H27
P243,H29
P242,H27
P242,H28
P426,H14
P427,H28
P294,H14
P269,H14
P345,H26
P345,H37
P532,H36
P533,H36
P117,H22
P434,H40
P435,H41
P204,H9
P611,H28
P610,H12
P431,H39
P531,H28
P530,H42
P501,H43
P550,H22
P551,H22
P420,H19
P517,H40
P516,H12
P477,H12
P228,H20
P49,H12
P218,H5
P218,H14
P452,H12
P453,H12
P602,H41
P603,H41
P562,H22
P663,H9
P662,H20
P629,H32
P130,H2
P130,H4
P474,H39
P475,H39
P396,H38
P141,H14
P470,H39
P471,H12
P619,H33
P618,H38
P561,H38
P81,H10
P81,H12
P80,H12
P168,H10
P168,H12
P490,H42
P491,H43
P447,H25
P446,H20
P244,H28
P245,H29
P314,H32
P315,H33
P346,H26
P346,H36
P347,H37
P404,H38
P405,H39
P635,H14
P634,H42
P509,H43
P657,H38
P656,H25
P590,H25
P538,H41
P539,H37
P436,H40
P574,H13
P574,H20
P575,H30
P249,H27
P249,H29
P248,H28
P124,H13
P124,H20
P134,H13
P134,H21
P507,H21
P507,H43
P506,H42
P331,H5
P331,H14
P416,H39
P417,H25
P394,H38
P565,H19
P564,H34
P528,H34
P622,H33
P623,H43
P310,H32
P282,H12
P18,H6
P18,H9
P209,H13
P209,H20
P412,H37
P413,H35
P362,H37
P342,H26
P342,H36
P233,H8
P233,H19
P316,H13
P316,H20
P599,H38
P598,H20
P486,H19
P566,H25
P567,H34
P658,H42
P659,H30
P586,H42
P489,H43
P392,H38
P393,H39
P63,H15
P63,H17
P636,H35
P637,H35
P592,H32
P383,H36
P309,H16
P309,H33
P222,H10
P222,H12
P549,H42
P548,H43
P510,H42
P373,H12
P425,H27
P425,H28
P424,H39
P594,H4
P594,H38
P595,H43
P589,H34
P76,H6
P76,H9
P402,H38
P403,H39
P546,H28
P547,H35
P247,H29
P341,H26
P341,H37
P340,H26
P340,H36
P410,H14
P411,H20
P536,H25
P537,H25
P654,H43
P655,H35
P498,H42
P201,H20
P157,H23
P157,H25
P645,H40
P644,H14
P626,H14
P553,H14
P121,H22
P93,H19
P71,H19
P241,H27
P241,H29
P240,H28
P606,H36
P607,H19
P337,H37
P349,H26
P349,H37
P348,H26
P348,H36
P469,H32
P468,H37
P371,H25
P350,H36
P288,H25
P358,H14
P359,H19
P352,H9
P525,H17
P525,H40
P580,H22
P581,H9
P274,H18
P274,H22
P569,H29
P568,H22
P463,H27
P463,H29
P462,H19
P254,H27
P254,H28
P255,H29
P605,H39
P604,H34
P526,H25
P451,H22
P442,H22
P270,H22
P630,H36
P631,H12
P369,H36
P479,H32
P478,H37
P159,H23
P159,H25
P502,H42
P503,H43
P545,H40
P544,H14
P119,H22
P458,H38
P459,H22
P407,H39
P378,H14
P297,H22
P284,H30
P482,H31
P482,H35
P483,H20
P541,H36
P540,H34
P380,H33
P381,H36
P578,H32
P579,H20
P557,H14
P608,H32
P609,H37
P75,H19
P534,H43
P535,H35
P512,H42
P377,H28
P496,H42
P497,H43
P221,H13
P221,H20
P220,H20
P389,H22
P388,H12
P259,H20
P648,H30
P649,H30
P576,H33
P354,H19
P323,H22
P137,H19
P601,H38
P600,H39
P465,H39
P398,H38
P615,H25
P614,H42
P493,H21
P493,H43
P633,H39
P632,H34
P461,H34
P414,H29
P273,H28
P250,H27
P250,H28
P252,H28
P253,H29
P334,H36
P335,H37
P613,H20
P612,H35
P584,H14
P646,H14
P647,H20
P449,H14
P504,H42
P505,H43
P386,H23
P386,H25
P387,H25
P325,H10
P325,H12
P640,H22
P641,H19
P652,H32
P653,H32
P313,H33
P290,H14
P571,H32
P570,H25
P558,H27
P558,H28
P660,H28
P661,H43
P278,H27
P278,H28
P239,H29
P332,H26
P332,H36
P374,H26
P374,H37
P582,H26
P582,H37
P583,H37
P111,H22
P67,H8
P67,H19
P23,H6
P23,H8
P639,H38
P638,H9
P422,H34
P385,H9
P319,H35
P265,H30
P35,H7
P35,H11
P57,H2
P57,H4
P142,H2
P142,H4
P620,H38
P621,H38
P418,H9
P642,H30
P643,H30
P356,H12
P177,H12
P97,H13
P97,H20
P514,H42
P515,H43
P481,H28
