parasite_leaf:,host_leaf
P23,H4
P23,H7
P1361,H50
P1360,H53
P2724,H53
P2725,H53
P1087,H31
P1024,H52
P842,H22
P842,H25
P667,H18
P980,H50
P981,H51
P1307,H45
P1306,H39
P2300,H72
P2301,H73
P2843,H39
P2842,H64
P1184,H45
P744,H44
P1516,H41
P1516,H42
P1517,H51
P834,H23
P834,H40
P835,H31
P1290,H31
P1291,H33
P2414,H55
P2414,H74
P2415,H75
P720,H25
P915,H16
P915,H30
P914,H34
P914,H37
P536,H36
P2131,H23
P2131,H40
P3081,H51
P3080,H61
P2920,H61
P2436,H74
P2437,H75
P1500,H60
P2855,H45
P2854,H60
P1766,H53
P1061,H51
P11,H2
P11,H5
P221,H9
P221,H13
P3152,H80
P3153,H81
P2721,H58
P1387,H38
P1387,H56
P2910,H39
P2911,H39
P2099,H64
P589,H39
P2586,H76
P2587,H77
P2830,H45
P2831,H45
P1953,H68
P898,H37
P899,H30
P2779,H58
P2778,H64
P2796,H45
P2797,H45
P2798,H50
P2799,H50
P1392,H45
P2528,H36
P2529,H36
P2228,H60
P2229,H21
P1481,H61
P729,H27
P729,H33
P2016,H36
P2017,H60
P1349,H40
P1328,H36
P561,H37
P1059,H19
P1059,H53
P1058,H30
P2980,H30
P2981,H30
P1721,H30
P491,H11
P491,H35
P2432,H74
P2433,H75
P2015,H59
P1233,H47
P2654,H78
P2655,H79
P3181,H68
P3180,H12
P261,H10
P261,H22
P195,H15
P195,H21
P263,H15
P263,H20
P2760,H74
P2761,H74
P2383,H75
P2795,H66
P2794,H78
P2643,H79
P2945,H67
P2944,H47
P1432,H58
P1433,H59
P2986,H49
P2986,H63
P2987,H63
P1614,H62
P2888,H33
P2889,H72
P2885,H77
P2884,H72
P2269,H73
P1805,H64
P1504,H60
P1505,H61
P1912,H29
P1912,H66
P1913,H67
P1008,H47
P2698,H78
P2699,H79
P2343,H37
P2385,H55
P2385,H75
P2384,H74
P619,H7
P619,H18
P1494,H60
P1495,H61
P2198,H70
P2199,H71
P2596,H76
P2597,H77
P2356,H39
P849,H39
P1300,H22
P1300,H25
P1301,H25
P1179,H25
P92,H9
P92,H13
P2848,H18
P2849,H77
P1944,H67
P1908,H29
P1908,H66
P672,H37
P1568,H36
P1569,H36
P1786,H60
P1787,H47
P1503,H35
P1503,H61
P2164,H70
P2165,H71
P2369,H40
P2368,H67
P1896,H29
P1896,H66
P378,H21
P3046,H31
P3047,H63
P1667,H44
P1693,H14
P1693,H47
P1692,H30
P285,H18
P2776,H59
P2777,H59
P3224,H58
P3225,H58
P2362,H52
P2363,H39
P1606,H62
P1607,H63
P2216,H70
P2217,H71
P3240,H33
P3241,H64
P2467,H61
P1122,H46
P1122,H55
P2739,H70
P2738,H78
P3059,H50
P3058,H79
P2326,H72
P2327,H73
P3134,H80
P3135,H81
P2753,H12
P2752,H64
P1424,H58
P1425,H59
P1608,H62
P1609,H63
P1062,H33
P1063,H33
P2270,H72
P2271,H73
P3055,H53
P3054,H64
P897,H32
P897,H49
P1771,H45
P1770,H59
P3000,H58
P3001,H47
P1700,H37
P1701,H37
P1587,H52
P457,H33
P1195,H46
P1195,H55
P2851,H60
P2850,H31
P2826,H75
P2404,H74
P2638,H78
P2639,H79
P811,H47
P2499,H52
P2498,H64
P2473,H71
P2061,H66
P1814,H26
P1814,H65
P296,H9
P296,H12
P1208,H9
P1208,H12
P2214,H70
P2215,H71
P2110,H44
P2631,H77
P2630,H64
P2484,H30
P3136,H80
P3137,H81
P2084,H31
P1457,H48
P1457,H59
P1456,H58
P1920,H66
P1921,H67
P1763,H60
P1547,H58
P978,H31
P1914,H66
P1915,H67
P2176,H70
P2177,H71
P1040,H30
P1625,H49
P1625,H63
P1624,H62
P1034,H36
P543,H34
P543,H37
P1576,H61
P1577,H47
P2812,H35
P2812,H60
P2813,H77
P2834,H37
P2835,H59
P2852,H70
P2853,H12
P2169,H71
P2678,H78
P2679,H79
P1868,H40
P1729,H44
P1728,H31
P2512,H42
P2512,H71
P2513,H59
P2860,H62
P2861,H78
P2536,H70
P2171,H42
P2171,H71
P2170,H70
P3116,H80
P3117,H81
P1377,H56
P2075,H28
P2075,H39
P2074,H39
P1894,H29
P1894,H66
P1895,H67
P3074,H52
P3075,H52
P1930,H56
P1593,H23
P1593,H40
P3114,H80
P3115,H81
P1738,H7
P1738,H18
P2224,H18
P2225,H30
P2521,H44
P2520,H36
P2232,H21
P1223,H24
P1223,H50
P2749,H61
P2748,H33
P2833,H25
P2832,H59
P2249,H68
P2235,H51
P1657,H48
P1657,H59
P1464,H58
P1294,H9
P1294,H12
P1237,H9
P1237,H12
P974,H9
P974,H12
P516,H21
P1533,H53
P1532,H33
P2602,H76
P2603,H77
P2479,H37
P1977,H68
P1918,H66
P1919,H67
P3092,H33
P3093,H33
P2829,H59
P2828,H63
P1620,H62
P2324,H72
P2325,H73
P2055,H40
P1837,H64
P2460,H58
P2461,H58
P1409,H59
P1801,H26
P1801,H64
P2264,H72
P2265,H73
P2451,H72
P2450,H74
P3253,H51
P3252,H40
P3236,H75
P3160,H80
P3161,H81
P2989,H63
P2716,H78
P2717,H78
P2633,H79
P2109,H53
P2108,H47
P2873,H72
P2872,H21
P2894,H37
P2895,H30
P2712,H70
P2713,H76
P2607,H44
P2722,H71
P2723,H71
P2957,H52
P2956,H59
P2808,H70
P2809,H56
P2195,H71
P1281,H47
P25,H4
P25,H7
P2922,H50
P2923,H51
P2765,H52
P997,H51
P2926,H25
P2927,H74
P757,H43
P757,H45
P756,H44
P3276,H71
P3277,H53
P2192,H70
P1583,H59
P1878,H50
P1879,H50
P1268,H34
P1268,H36
P918,H40
P2251,H38
P2251,H57
P2250,H37
P1189,H39
P1578,H36
P1579,H36
P2006,H61
P2007,H61
P1478,H60
P178,H6
P178,H11
P2554,H76
P2555,H77
P2803,H66
P2802,H68
P3082,H37
P3083,H53
P1005,H24
P1005,H51
P1004,H50
P2272,H72
P2273,H73
P1809,H64
P1862,H25
P1863,H30
P1405,H19
P1405,H52
P1404,H36
P2574,H76
P2575,H77
P1983,H68
P2590,H76
P2591,H77
P2066,H64
P2036,H58
P1445,H48
P1445,H59
P3202,H45
P3203,H45
P2584,H76
P2585,H77
P1993,H68
P1665,H44
P2446,H44
P2447,H30
P2095,H67
P2094,H31
P1660,H44
P2064,H68
P2065,H68
P2564,H76
P2565,H77
P2238,H45
P2239,H45
P2880,H56
P2881,H56
P2358,H70
P2167,H71
P1441,H48
P1441,H59
P1440,H58
P912,H40
P2372,H59
P2373,H59
P1998,H56
P3164,H80
P3165,H81
P3166,H80
P3167,H81
P3211,H61
P3210,H58
P1469,H59
P2869,H33
P2868,H72
P2329,H73
P2144,H59
P1452,H58
P946,H43
P946,H44
P771,H45
P2762,H38
P2762,H56
P2763,H56
P1687,H31
P2818,H71
P2819,H30
P2188,H70
P657,H40
P83,H6
P83,H11
P82,H3
P82,H8
P295,H9
P295,H12
P294,H9
P294,H12
P187,H12
P319,H22
P319,H25
P1077,H22
P1077,H25
P1076,H51
P1777,H56
P1776,H12
P3266,H50
P3267,H44
P836,H45
P837,H12
P748,H44
P3204,H71
P3205,H59
P2210,H70
P2710,H70
P2711,H68
P2213,H71
P2455,H71
P2454,H59
P2158,H70
P2159,H71
P633,H40
P75,H6
P75,H11
P13,H2
P13,H5
P154,H5
P154,H17
P2514,H62
P2515,H62
P1645,H63
P3060,H58
P3061,H75
P1685,H63
P1435,H48
P1435,H59
P1640,H62
P1641,H63
P3188,H52
P3189,H33
P928,H16
P928,H31
P3154,H80
P3155,H81
P2902,H56
P2504,H31
P1622,H62
P1623,H63
P1031,H34
P1031,H37
P2859,H45
P2858,H58
P1461,H59
P1462,H48
P1462,H58
P1463,H59
P1157,H37
P614,H34
P614,H37
P424,H30
P2314,H72
P2315,H73
P1857,H64
P2179,H42
P2179,H71
P2178,H70
P2530,H25
P2531,H61
P566,H31
P426,H16
P426,H30
P327,H22
P327,H25
P1216,H24
P1216,H51
P1217,H36
P3040,H12
P3041,H12
P992,H50
P2822,H45
P2823,H37
P2035,H45
P754,H44
P2180,H70
P2181,H71
P3008,H12
P3009,H72
P3122,H80
P3123,H81
P1391,H56
P2172,H70
P2173,H71
P1318,H37
P1319,H12
P3138,H80
P3139,H81
P3242,H81
P3243,H76
P3140,H80
P1688,H44
P781,H45
P738,H40
P174,H12
P3031,H7
P3031,H18
P3030,H18
P2009,H47
P2958,H45
P2959,H37
P1737,H60
P1736,H21
P2237,H40
P2236,H36
P1929,H44
P1327,H36
P1199,H36
P610,H12
P520,H12
P2392,H74
P2393,H75
P1131,H46
P1131,H54
P1529,H16
P1529,H31
P3109,H72
P3108,H79
P2666,H78
P1253,H30
P2394,H55
P2394,H74
P2395,H75
P2970,H59
P2971,H73
P1941,H59
P1448,H58
P1078,H47
P1949,H13
P1949,H68
P2548,H76
P2549,H77
P416,H16
P416,H30
P1784,H23
P1784,H40
P1785,H44
P1074,H31
P2594,H76
P2595,H77
P2821,H12
P2820,H21
P2593,H69
P2593,H77
P2592,H76
P1995,H13
P1995,H68
P2682,H78
P2683,H79
P2438,H55
P2438,H74
P2439,H75
P2245,H52
P2694,H78
P2695,H79
P3255,H30
P3254,H79
P3199,H36
P2696,H78
P2664,H78
P2665,H79
P2396,H74
P2397,H75
P825,H47
P2714,H40
P2715,H72
P2030,H40
P593,H16
P593,H31
P3196,H76
P3197,H76
P2571,H77
P3021,H31
P3020,H68
P1297,H47
P99,H9
P99,H12
P173,H8
P173,H14
P917,H18
P916,H47
P3038,H60
P3039,H60
P2258,H30
P2745,H74
P2744,H75
P2402,H74
P1149,H46
P1149,H54
P2541,H44
P2540,H12
P2704,H78
P2705,H79
P3004,H44
P3005,H74
P2022,H18
P1773,H18
P1407,H25
P726,H33
P1413,H48
P1413,H59
P1412,H58
P1769,H52
P1768,H63
P1600,H62
P355,H20
P355,H26
P1571,H35
P1571,H61
P1570,H21
P2746,H23
P2746,H40
P2747,H40
P1510,H39
P1080,H12
P1910,H66
P1911,H67
P832,H12
P3185,H71
P3184,H68
P2102,H52
P1696,H12
P1794,H58
P1795,H33
P1513,H39
P2147,H60
P2146,H18
P2048,H59
P2608,H74
P2609,H74
P3087,H59
P3086,H75
P2791,H70
P2790,H78
P2637,H79
P2480,H47
P2481,H47
P3218,H36
P3219,H21
P2804,H36
P2805,H36
P2492,H12
P1939,H31
P437,H15
P437,H21
P1811,H26
P1811,H64
P2274,H72
P2275,H73
P1626,H62
P1627,H63
P1628,H49
P1628,H62
P2955,H62
P2954,H63
P2081,H52
P2080,H59
P1416,H58
P1524,H33
P1525,H33
P2838,H76
P2839,H76
P2599,H69
P2599,H77
P2600,H76
P2601,H77
P3033,H77
P3032,H68
P2463,H30
P209,H21
P2772,H56
P2773,H21
P3158,H80
P3159,H81
P3229,H71
P3228,H60
P730,H33
P1224,H52
P1225,H52
P1203,H30
P1027,H19
P1027,H53
P1710,H38
P1710,H56
P3162,H80
P3163,H81
P3195,H71
P3194,H74
P3270,H21
P3271,H21
P3264,H56
P2625,H56
P2938,H68
P2939,H68
P3118,H80
P3119,H81
P2706,H78
P2707,H79
P2825,H61
P2824,H66
P1936,H53
P1892,H60
P1759,H22
P1759,H25
P2138,H60
P2139,H60
P1507,H61
P2011,H45
P2010,H63
P3017,H68
P3016,H62
P2071,H12
P2740,H51
P2741,H18
P2718,H53
P3144,H80
P3145,H81
P2056,H58
P1421,H59
P1325,H23
P1325,H40
P1324,H25
P2276,H72
P2277,H73
P3223,H53
P3222,H64
P3073,H31
P1730,H53
P1731,H12
P1358,H30
P846,H36
P563,H37
P774,H43
P774,H44
P775,H45
P2984,H70
P2985,H70
P2153,H71
P661,H40
P2092,H44
P2093,H61
P2091,H44
P2361,H43
P2361,H45
P2360,H51
P3190,H45
P3191,H71
P2947,H33
P2349,H45
P2348,H71
P3176,H70
P3177,H53
P2780,H66
P2781,H64
P3084,H51
P3085,H64
P2612,H70
P2209,H71
P2162,H70
P2163,H71
P2840,H73
P2841,H47
P2310,H72
P1853,H64
P1530,H44
P1514,H40
P1515,H40
P3263,H78
P3262,H47
P1548,H47
P2758,H25
P2759,H25
P3200,H51
P3201,H51
P2262,H25
P2298,H72
P2299,H73
P1841,H64
P1248,H24
P1248,H51
P2544,H34
P2544,H36
P2545,H50
P1922,H50
P973,H16
P973,H30
P972,H40
P965,H40
P944,H14
P944,H47
P1155,H46
P1155,H54
P2400,H74
P2401,H75
P2634,H78
P2635,H79
P77,H6
P77,H11
P315,H22
P315,H25
P434,H22
P434,H24
P2893,H36
P2892,H67
P1898,H66
P1882,H44
P1883,H44
P765,H45
P1166,H9
P1166,H12
P1167,H12
P2943,H12
P2942,H79
P2783,H79
P3071,H37
P3070,H78
