parasite_leaf:,host_leaf
P154,H22
P154,H27
P1514,H26
P1515,H54
P1659,H65
P1658,H58
P1896,H78
P1897,H79
P1634,H41
P1635,H41
P1030,H62
P1031,H63
P699,H48
P1880,H78
P1881,H79
P1507,H51
P1506,H52
P1166,H10
P1166,H20
P932,H48
P1014,H62
P1015,H63
P1331,H55
P1331,H66
P1330,H51
P905,H51
P734,H50
P664,H20
P1850,H21
P1851,H21
P814,H21
P1756,H63
P1757,H48
P1034,H62
P1006,H18
P416,H6
P416,H42
P1861,H74
P1860,H32
P873,H2
P1852,H75
P1853,H75
P1752,H74
P1694,H69
P1368,H68
P469,H38
P1418,H70
P1419,H71
P1153,H41
P1624,H39
P1625,H39
P1432,H62
P1348,H21
P1424,H70
P1425,H71
P1277,H2
P1398,H70
P1399,H71
P430,H10
P430,H20
P835,H28
P835,H54
P1386,H43
P1386,H68
P1924,H69
P1925,H67
P1117,H18
P1108,H54
P1292,H66
P1293,H66
P1267,H67
P1466,H54
P1467,H54
P1262,H66
P1263,H67
P288,H16
P288,H33
P1898,H78
P1899,H79
P1056,H48
P1066,H32
P1067,H32
P1782,H69
P1783,H62
P1545,H43
P1545,H68
P1481,H69
P1370,H68
P638,H21
P31,H8
P31,H13
P1009,H49
P1009,H63
P1008,H62
P1335,H62
P1334,H48
P1715,H63
P1714,H33
P790,H48
P1216,H49
P1216,H63
P1217,H42
P1933,H20
P1932,H62
P604,H21
P605,H33
P1320,H50
P1321,H50
P719,H51
P1796,H76
P1797,H77
P1028,H49
P1028,H62
P1773,H71
P1772,H63
P1434,H50
P1435,H33
P1184,H63
P1185,H30
P1065,H39
P1620,H62
P1621,H38
P695,H48
P286,H10
P286,H21
P82,H20
P962,H58
P963,H59
P680,H21
P1288,H21
P1289,H41
P799,H21
P871,H21
P870,H52
P882,H53
P882,H57
P1873,H41
P1872,H56
P1140,H56
P574,H20
P1699,H1
P1699,H2
P1698,H2
P1701,H48
P1700,H2
P1282,H39
P1913,H26
P1912,H41
P1559,H41
P1300,H39
P282,H33
P1145,H46
P1144,H59
P1644,H72
P1645,H68
P1740,H74
P1741,H75
P649,H46
P1459,H20
P1458,H68
P1379,H69
P918,H33
P1307,H26
P1306,H52
P1094,H50
P1095,H50
P717,H51
P1826,H44
P1826,H76
P1827,H77
P1493,H50
P401,H33
P400,H41
P280,H29
P280,H40
P824,H16
P824,H32
P1775,H29
P1775,H40
P1774,H26
P1332,H64
P1298,H16
P1298,H32
P1355,H18
P1354,H32
P1342,H59
P1318,H32
P1161,H2
P1324,H41
P1325,H60
P1675,H47
P1675,H72
P1840,H76
P1841,H77
P1606,H42
P1607,H60
P1050,H51
P1936,H51
P1937,H65
P1627,H51
P1431,H50
P1356,H50
P1357,H67
P563,H6
P563,H42
P1491,H20
P1490,H39
P1539,H18
P1538,H38
P513,H38
P1496,H59
P1497,H59
P948,H58
P934,H46
P935,H46
P1724,H74
P1725,H75
P1565,H72
P528,H21
P529,H21
P1900,H78
P1901,H79
P1118,H46
P1613,H42
P1612,H70
P1415,H71
P1148,H39
P1149,H40
P1720,H74
P1721,H75
P1561,H47
P1561,H72
P407,H10
P407,H21
P406,H21
P1935,H32
P1934,H41
P1652,H41
P1541,H69
P1890,H78
P1891,H79
P632,H26
P1894,H78
P1895,H79
P1004,H54
P1227,H55
P1227,H67
P1226,H66
P349,H29
P349,H40
P1804,H76
P1805,H77
P678,H21
P1824,H76
P1825,H77
P1487,H42
P1465,H56
P1866,H74
P1867,H68
P1737,H75
P1577,H72
P713,H1
P713,H2
P724,H45
P724,H50
P1532,H51
P1533,H46
P1446,H51
P1442,H10
P1442,H21
P1443,H63
P1097,H16
P1097,H32
P1484,H21
P1485,H21
P1374,H68
P1375,H69
P792,H16
P792,H33
P1069,H1
P1069,H2
P1068,H18
P1278,H46
P1279,H52
P1107,H62
P1388,H68
P1389,H69
P1902,H78
P1903,H79
P686,H10
P686,H20
P1744,H74
P1745,H75
P1585,H72
P1451,H70
P1618,H62
P1619,H2
P1738,H74
P1739,H75
P1579,H72
P1512,H46
P1513,H58
P1186,H38
P1187,H56
P1156,H39
P185,H22
P185,H26
P184,H22
P184,H26
P944,H58
P945,H59
P1416,H70
P1417,H71
P1105,H20
P1038,H34
P1038,H38
P1039,H38
P1075,H10
P1075,H20
P1074,H50
P635,H38
P387,H38
P156,H22
P156,H27
P373,H24
P373,H37
P1090,H62
P1091,H32
P1660,H63
P1661,H38
P705,H23
P705,H48
P1329,H32
P1328,H2
P832,H28
P832,H55
P833,H54
P75,H17
P75,H18
P391,H1
P391,H2
P1528,H69
P1529,H65
P1364,H68
P1437,H27
P1437,H70
P1436,H42
P138,H11
P138,H14
P1886,H78
P1887,H79
P1888,H78
P1889,H79
P543,H29
P543,H41
P1190,H33
P1191,H56
P1858,H51
P1859,H51
P442,H32
P443,H32
P596,H26
P597,H18
P496,H24
P496,H37
P497,H40
P1502,H51
P1503,H65
P714,H50
