parasite_leaf:,host_leaf
P43,H11
P43,H16
P608,H59
P609,H55
P634,H66
P635,H67
P401,H29
P97,H17
P97,H30
P416,H40
P417,H40
P216,H25
P280,H15
P280,H32
P664,H55
P665,H55
P380,H54
P223,H21
P223,H35
P550,H62
P551,H63
P271,H45
P245,H9
P245,H10
P455,H26
P454,H56
P435,H57
P176,H32
P183,H20
P183,H22
P283,H33
P283,H44
P618,H60
P619,H37
P531,H61
P483,H30
P556,H62
P557,H63
P491,H34
P491,H56
P673,H52
P672,H56
P441,H57
P659,H25
P658,H62
P555,H63
P570,H48
P571,H48
P468,H45
P219,H37
P211,H38
P211,H40
P344,H50
P345,H51
P594,H53
P595,H63
P356,H52
P579,H62
P578,H46
P291,H47
P260,H3
P260,H39
P378,H54
P379,H55
P239,H12
P239,H19
P651,H49
P650,H60
P523,H61
P582,H59
P583,H62
P638,H58
P638,H66
P639,H67
P425,H54
P558,H49
P559,H23
P509,H49
P449,H10
P423,H49
P314,H48
P669,H67
P668,H48
P411,H50
P418,H28
P418,H49
P419,H35
P592,H29
P593,H26
P81,H18
P81,H26
P548,H62
P549,H63
P267,H45
P616,H49
P617,H36
P300,H48
P318,H48
P319,H49
P285,H24
P285,H37
P585,H57
P584,H51
P562,H51
P342,H50
P636,H58
P636,H66
P637,H67
P499,H59
P642,H66
P643,H67
P565,H61
P501,H31
P501,H59
P427,H48
P426,H32
P632,H66
P633,H67
P495,H59
P428,H36
P429,H36
P540,H26
P541,H55
P134,H26
P200,H27
P200,H28
P534,H60
P535,H61
P515,H30
P338,H28
P338,H48
P339,H48
P303,H49
P420,H37
P421,H40
P652,H29
P653,H35
P289,H29
P484,H49
P485,H29
P432,H36
P666,H37
P667,H37
P173,H24
P173,H37
P255,H11
P255,H16
P254,H24
P254,H36
P354,H52
P355,H53
P83,H26
P60,H1
P60,H3
P160,H36
P161,H37
P46,H1
P46,H3
P572,H10
P573,H40
P479,H10
P146,H4
P146,H6
P374,H6
P374,H54
P375,H55
P29,H4
P29,H6
P322,H49
P323,H40
P312,H48
P576,H25
P577,H51
P612,H29
P613,H29
P274,H29
P208,H26
P209,H26
P159,H27
P159,H29
P158,H35
P560,H57
P561,H57
P537,H36
P446,H56
P397,H25
P460,H57
P461,H57
P442,H56
P360,H28
P360,H49
P539,H24
P539,H36
P661,H64
P660,H36
P510,H48
P511,H45
P467,H49
P311,H28
P311,H49
P604,H48
P605,H23
P603,H48
P155,H21
P155,H35
P154,H21
P154,H34
P174,H27
P174,H29
P624,H64
P625,H65
P655,H25
P654,H39
P90,H27
P90,H28
P79,H18
P79,H26
P587,H56
P586,H25
P452,H49
P306,H48
P610,H40
P611,H39
P590,H61
P520,H60
P532,H19
P532,H60
P533,H61
P489,H29
P615,H29
P614,H60
P527,H61
P524,H60
P525,H61
P518,H60
P519,H61
P395,H33
P395,H44
P528,H19
P528,H60
P529,H61
P127,H27
P127,H28
P458,H48
P459,H48
P640,H66
P641,H67
P505,H59
P581,H21
P581,H35
P580,H30
P246,H23
P257,H27
P257,H29
P620,H22
P620,H64
P621,H65
P569,H26
P568,H45
P543,H45
P391,H30
P393,H28
P393,H49
P444,H56
P445,H57
P607,H6
P607,H54
P606,H35
P436,H34
P436,H56
P437,H57
P645,H60
P644,H57
P438,H56
P588,H30
P589,H30
P473,H30
P405,H30
P362,H35
P74,H11
P74,H16
P348,H52
P349,H53
P402,H53
P403,H26
P350,H16
P350,H52
P506,H37
P507,H37
P168,H24
P168,H36
P133,H10
P474,H39
P475,H39
P412,H48
P406,H16
P406,H52
P359,H53
P464,H55
P465,H55
P382,H54
P628,H64
P629,H65
P598,H37
P512,H36
P513,H36
P574,H53
P575,H10
P368,H45
P398,H24
P398,H36
P399,H36
P480,H48
P481,H46
P431,H53
P305,H49
P476,H36
P477,H47
P221,H37
P327,H24
P327,H36
P326,H29
P486,H35
P487,H35
P414,H35
P657,H66
P656,H64
P623,H65
P197,H27
P197,H28
P122,H14
P122,H25
P115,H15
P115,H32
P663,H23
P662,H63
P647,H30
P544,H62
P263,H45
P30,H8
P30,H12
P9,H2
P9,H5
P11,H2
P11,H5
P41,H4
P41,H6
P456,H10
P457,H36
P298,H10
P600,H54
P601,H54
P377,H55
P39,H8
P39,H12
P547,H44
P547,H63
P546,H62
P265,H45
P145,H27
P145,H29
P121,H32
P165,H24
P165,H37
P164,H36
P471,H56
P470,H25
P113,H15
P113,H32
P112,H15
P112,H33
P100,H1
P100,H3
P367,H43
P367,H47
P671,H26
P670,H47
P292,H46
P340,H50
P341,H51
P213,H40
P203,H4
P203,H6
P195,H39
P320,H3
P320,H39
P567,H30
P566,H62
P626,H64
P627,H65
P596,H63
P277,H21
P277,H35
P66,H1
P66,H3
P648,H53
P649,H37
P384,H53
P364,H16
P364,H53
P352,H16
P352,H52
P232,H37
P630,H66
P631,H67
P493,H59
P190,H24
P190,H36
P463,H29
P462,H36
P335,H36
