parasite_leaf:,host_leaf
P105,H8
P105,H22
P446,H45
P447,H45
P466,H50
P467,H51
P448,H44
P319,H13
P319,H16
P390,H33
P391,H33
P157,H16
P168,H2
P168,H4
P408,H48
P409,H49
P343,H40
P343,H43
P342,H42
P493,H26
P492,H41
P253,H37
P474,H52
P475,H53
P470,H4
P471,H42
P431,H28
P51,H4
P469,H33
P468,H42
P385,H42
P349,H43
P436,H41
P437,H41
P286,H4
P221,H4
P143,H4
P215,H19
P215,H31
P214,H30
P518,H54
P519,H55
P435,H18
P270,H37
P340,H40
P340,H42
P494,H18
P495,H41
P382,H43
P325,H41
P115,H12
P115,H24
P406,H48
P407,H49
P504,H54
P505,H55
P192,H18
P426,H18
P427,H16
P70,H18
P442,H4
P443,H26
P304,H16
P488,H18
P489,H18
P179,H16
P140,H16
P210,H30
P211,H31
P283,H22
P282,H26
P514,H54
P515,H55
P354,H18
P216,H19
P216,H30
P217,H31
P119,H12
P119,H24
P91,H10
P91,H12
P90,H13
P90,H16
P444,H26
P445,H26
P280,H26
P372,H46
P373,H47
P295,H39
P201,H27
P201,H29
P200,H28
P377,H33
P376,H22
P276,H22
P177,H22
P309,H21
P309,H26
P364,H21
P364,H26
P460,H50
P461,H51
P440,H21
P440,H26
P441,H37
P397,H47
P197,H27
P197,H29
P245,H13
P245,H16
P244,H28
P278,H31
P279,H4
P206,H30
P314,H16
P315,H28
P152,H4
P416,H48
P417,H49
P401,H37
P170,H18
P480,H52
P481,H53
P482,H52
P483,H53
P107,H8
P107,H22
P428,H44
P429,H41
P359,H45
P231,H33
P424,H34
P425,H34
P456,H50
P457,H51
P150,H5
P150,H18
P498,H54
P499,H55
P204,H30
P205,H31
P47,H5
P47,H18
P46,H5
P46,H19
P10,H6
P10,H8
P350,H42
P351,H43
P335,H41
P510,H54
P511,H55
P203,H26
P402,H48
P403,H49
P111,H12
P111,H24
P110,H12
P110,H25
P120,H21
P120,H27
P121,H21
P121,H26
P218,H30
P219,H31
P414,H25
P414,H48
P415,H49
P462,H50
P463,H51
P302,H37
P490,H42
P491,H42
P345,H43
P329,H41
P370,H46
P371,H47
P293,H39
P258,H20
P258,H36
P259,H37
P522,H55
P523,H42
P521,H43
P506,H54
P421,H47
P420,H39
P394,H2
P394,H4
P453,H42
P452,H34
P486,H51
P487,H51
P464,H50
P439,H22
P496,H54
P497,H55
P410,H48
P411,H49
P285,H4
P392,H26
P393,H26
P412,H48
P413,H49
P500,H54
P501,H55
P173,H16
P346,H42
P347,H43
P331,H36
P331,H41
P257,H20
P257,H37
P188,H5
P188,H18
P40,H13
P40,H16
P155,H13
P155,H17
P478,H52
P479,H53
P212,H30
P213,H31
P224,H19
P224,H31
P225,H31
P208,H30
P512,H54
P513,H55
P352,H22
P476,H52
P477,H53
P102,H8
P102,H23
P103,H8
P103,H22
P236,H15
P236,H35
P237,H34
P307,H39
P306,H28
P263,H28
P272,H27
P272,H29
P311,H15
P311,H35
P458,H50
P459,H51
P502,H54
P503,H55
P404,H48
P405,H49
P338,H42
P339,H43
P423,H48
P422,H41
P249,H20
P249,H37
P516,H54
P517,H55
P432,H47
P387,H18
P378,H47
P368,H46
P291,H39
P374,H46
P375,H47
P508,H54
P509,H55
P297,H39
P265,H16
P19,H9
P19,H11
P53,H7
P53,H14
P484,H52
P485,H53
P313,H22
P138,H26
P418,H26
P419,H26
P194,H28
P195,H29
P336,H42
P337,H43
P321,H41
P247,H37
P454,H50
P455,H51
P239,H34
P388,H28
P389,H43
P316,H4
P366,H46
P367,H47
P473,H46
P472,H39
P235,H18
P234,H4
P398,H44
P399,H44
P357,H45
P229,H33
P450,H22
P451,H37
