parasite_leaf:,host_leaf
P17,H7
P17,H8
P16,H7
P16,H9
P337,H39
P336,H13
P893,H78
P892,H13
P49,H10
P49,H13
P818,H68
P819,H13
P571,H69
P409,H43
P409,H63
P718,H76
P719,H77
P509,H66
P742,H78
P743,H79
P51,H11
P51,H19
P599,H48
P599,H70
P948,H88
P949,H89
P277,H49
P155,H9
P155,H39
P582,H17
P583,H61
P584,H65
P585,H65
P1024,H33
P1025,H65
P962,H88
P963,H89
P774,H70
P954,H88
P955,H89
P420,H64
P704,H66
P705,H66
P707,H61
P706,H47
P1036,H17
P1037,H17
P767,H49
P930,H86
P931,H87
P1016,H83
P1017,H83
P848,H82
P549,H24
P105,H30
P1044,H64
P1045,H64
P1023,H64
P756,H64
P431,H65
P813,H69
P812,H39
P758,H17
P419,H20
P419,H33
P784,H22
P785,H55
P976,H52
P977,H70
P825,H61
P833,H60
P832,H53
P657,H57
P657,H58
P656,H59
P1056,H59
P1057,H59
P702,H74
P703,H74
P687,H75
P783,H13
P782,H56
P816,H44
P817,H30
P69,H19
P69,H24
P40,H11
P40,H19
P88,H18
P88,H26
P245,H27
P245,H47
P922,H86
P923,H87
P488,H5
P488,H31
P489,H13
P627,H5
P627,H30
P626,H30
P66,H16
P66,H22
P1064,H59
P1065,H59
P630,H22
P768,H77
P769,H24
P802,H76
P803,H49
P946,H66
P947,H56
P532,H59
P533,H24
P1041,H69
P1040,H56
P762,H56
P375,H56
P358,H22
P997,H33
P996,H55
P655,H52
P622,H39
P798,H23
P798,H42
P799,H68
P869,H42
P869,H85
P898,H84
P899,H61
P568,H68
P569,H69
P403,H63
P209,H14
P209,H17
P864,H17
P865,H33
P648,H14
P648,H17
P399,H22
P986,H89
P987,H65
P952,H88
P603,H70
P167,H21
P414,H43
P414,H62
P415,H43
P415,H63
P366,H45
P520,H36
P520,H67
P521,H66
P466,H41
P466,H44
P502,H40
P502,H60
P503,H34
P503,H64
P485,H61
P385,H40
P385,H61
P804,H76
P805,H76
P968,H88
P969,H89
P886,H77
P797,H63
P796,H66
P1062,H52
P1063,H52
P981,H56
P482,H53
P860,H73
P861,H73
P901,H41
P901,H44
P900,H72
P434,H47
P829,H50
P829,H73
P828,H37
P828,H79
P806,H33
P490,H33
P263,H22
P116,H15
P116,H21
P117,H15
P117,H21
P1027,H63
P1026,H64
P429,H65
P458,H45
P459,H33
P748,H78
P749,H79
P750,H78
P751,H79
P450,H5
P450,H31
P823,H30
P822,H77
P921,H81
P920,H76
P827,H61
P814,H63
P815,H63
P519,H66
P344,H12
P344,H37
P388,H40
P388,H61
P943,H69
P942,H82
P847,H83
P710,H54
P711,H54
P595,H47
P999,H75
P998,H64
P619,H64
P698,H74
P699,H75
P714,H14
