parasite_leaf:,host_leaf
P29,H6
P29,H11
P28,H6
P28,H10
P110,H20
P110,H24
P584,H60
P585,H61
P297,H43
P92,H20
P92,H25
P386,H45
P386,H50
P387,H51
P321,H44
P458,H9
P458,H22
P459,H30
P685,H50
P684,H36
P344,H21
P344,H31
P160,H30
P408,H7
P408,H16
P409,H44
P207,H31
P17,H2
P17,H9
P274,H42
P275,H43
P225,H38
P151,H28
P734,H52
P735,H52
P440,H32
P302,H43
P431,H36
P430,H42
P341,H40
P748,H38
P749,H34
P659,H38
P625,H40
P607,H32
P606,H35
P476,H28
P90,H15
P90,H18
P187,H8
P187,H35
P186,H8
P186,H34
P108,H18
P736,H54
P737,H59
P499,H55
P37,H5
P37,H12
P15,H2
P15,H8
P514,H14
P514,H54
P515,H55
P493,H30
P241,H38
P521,H51
P520,H28
P738,H38
P739,H38
P421,H37
P421,H53
P608,H52
P609,H38
P490,H28
P491,H28
P635,H45
P635,H50
P634,H43
P623,H61
P622,H42
P591,H26
P591,H32
P590,H38
P688,H33
P689,H33
P61,H15
P61,H18
P62,H15
P62,H19
P82,H13
P82,H14
P733,H28
P732,H54
P631,H61
P501,H55
P81,H15
P81,H18
P74,H15
P74,H18
P473,H36
P472,H18
P565,H18
P564,H47
P610,H64
P611,H65
P448,H40
P449,H40
P435,H53
P603,H53
P602,H55
P504,H54
P569,H42
P568,H55
P510,H54
P353,H47
P73,H13
P73,H14
P293,H26
P293,H33
P292,H32
P236,H32
P614,H64
P615,H65
P348,H34
P466,H26
P466,H33
P467,H35
P290,H32
P400,H33
P401,H34
P133,H12
P133,H27
P714,H68
P715,H69
P361,H49
P244,H32
P197,H9
P197,H22
P173,H33
P135,H12
P135,H27
P248,H8
P248,H34
P638,H66
P639,H67
P183,H35
P101,H6
P101,H10
P576,H50
P577,H34
P527,H50
P377,H51
P311,H44
P378,H50
P379,H51
P313,H10
P313,H44
P190,H34
P191,H35
P233,H29
P233,H38
P746,H43
P747,H43
P523,H35
P280,H42
P388,H19
P388,H28
P636,H30
P637,H43
P605,H18
P265,H28
P444,H6
P444,H11
P724,H68
P725,H69
P142,H6
P142,H11
P586,H60
P587,H61
P708,H16
P709,H55
P582,H60
P583,H61
P404,H21
P404,H31
P745,H53
P744,H43
P705,H43
P665,H62
P730,H61
P731,H59
P702,H28
P680,H50
P681,H18
P438,H50
P556,H58
P557,H59
P594,H62
P595,H63
P632,H59
P633,H34
P562,H58
P691,H53
P690,H62
P601,H63
P495,H42
P668,H59
P669,H34
P560,H58
P743,H36
P742,H63
P598,H62
P726,H68
P727,H69
P540,H35
P728,H68
P729,H69
P550,H47
P612,H64
P613,H65
P692,H16
P693,H42
P393,H16
P259,H40
P682,H52
P683,H31
P628,H33
P176,H32
P573,H38
P572,H49
P712,H68
P713,H69
P114,H18
P422,H52
P423,H53
P295,H35
P215,H36
P98,H15
P98,H18
P427,H29
P427,H38
P426,H38
P670,H50
P671,H50
P673,H54
P672,H62
P666,H51
P740,H51
P741,H36
P687,H53
P677,H51
P319,H44
P675,H61
P674,H28
P469,H43
P571,H36
P570,H28
P228,H29
P228,H39
P268,H38
P269,H32
P279,H39
P279,H43
P278,H42
P334,H38
P335,H18
P159,H28
P163,H13
P163,H14
P162,H13
P162,H14
P79,H18
P209,H31
P208,H32
P694,H59
P695,H62
P627,H30
P554,H58
P592,H62
P593,H63
P372,H33
P399,H16
P398,H49
P618,H64
P619,H65
P722,H68
P723,H69
P22,H2
P22,H9
P67,H6
P67,H10
P652,H66
P653,H67
P654,H66
P655,H67
P403,H35
P486,H39
P486,H43
P487,H31
P517,H14
P517,H55
P516,H54
P518,H54
P519,H55
P642,H66
P643,H67
P380,H50
P381,H51
P315,H10
P315,H44
P589,H60
P588,H55
P508,H54
P337,H16
P184,H8
P184,H34
P299,H36
P298,H35
P374,H42
P375,H42
P283,H43
P660,H16
P661,H34
P545,H16
P488,H38
P464,H38
P192,H18
P650,H66
P651,H67
P443,H50
P644,H66
P645,H67
P94,H2
P94,H8
P179,H26
P179,H33
P663,H42
P662,H32
P700,H28
P701,H49
P470,H35
P351,H47
P549,H14
P549,H54
P548,H35
P558,H58
P559,H59
P679,H55
P678,H62
P597,H63
P446,H36
P482,H52
P483,H18
P425,H53
P546,H34
P547,H34
P716,H68
P717,H69
P363,H49
P450,H32
P451,H32
P382,H50
P383,H51
P580,H44
P581,H54
P480,H33
P481,H40
P479,H33
P55,H15
P55,H18
P54,H15
P54,H19
P216,H25
P216,H37
P217,H25
P217,H36
P418,H52
P419,H53
P219,H36
P502,H54
P503,H55
P174,H26
P174,H32
P524,H42
P525,H35
P474,H33
P710,H68
P711,H69
P357,H49
P370,H15
P370,H18
P371,H31
P266,H34
P579,H36
P578,H31
P512,H54
P513,H55
P539,H42
P538,H47
P620,H64
P621,H65
P553,H40
P331,H41
P331,H47
P452,H37
P452,H53
P453,H53
P436,H40
P640,H66
P641,H67
P646,H66
P647,H67
P648,H66
P649,H67
P256,H32
P506,H54
P507,H55
P707,H16
P706,H33
P457,H33
P168,H32
P367,H27
P367,H49
P720,H68
P721,H69
P368,H27
P368,H48
P698,H49
P699,H62
P396,H27
P396,H49
P696,H64
P697,H64
P617,H65
P718,H68
P719,H69
P309,H16
