parasite_leaf:,host_leaf
P1309,H20
P1308,H30
P1196,H23
P298,H22
P769,H15
P769,H16
P1584,H19
P1585,H35
P1551,H23
P1482,H22
P1483,H37
P1388,H34
P1620,H32
P1620,H35
P1621,H35
P1041,H33
P1299,H17
P1298,H34
P1784,H35
P1785,H30
P1709,H34
P1581,H27
P1638,H38
P1639,H39
P1846,H34
P1847,H28
P1722,H39
P1367,H37
P1166,H34
P1165,H27
P1832,H35
P1833,H33
P1004,H15
P1004,H17
P701,H9
P701,H33
P703,H9
P703,H33
P1072,H32
P1072,H34
P1073,H35
P1263,H21
P1262,H34
P1069,H35
P1528,H33
P1529,H33
P368,H18
P368,H21
P1888,H20
P1889,H20
P1715,H27
P1518,H20
P1557,H19
P1556,H34
P1390,H28
P1983,H37
P1982,H28
P1239,H34
P1238,H24
P1738,H40
P1739,H41
P406,H19
P119,H3
P119,H5
P1748,H40
P1749,H41
P990,H22
P1684,H14
P1685,H31
P1384,H14
P1908,H14
P1909,H27
P1404,H14
P1405,H14
P1195,H17
P596,H20
P2016,H41
P2017,H41
P1894,H41
P1750,H40
P1897,H19
P1896,H23
P565,H23
P611,H12
P611,H24
P1463,H36
P1463,H39
P1462,H38
P1373,H37
P1244,H14
P2092,H20
P2093,H14
P1477,H16
P1476,H17
P950,H23
P1981,H18
P1981,H20
P1980,H22
P410,H4
P410,H23
P1174,H23
P1175,H31
P1036,H20
P1942,H17
P1943,H17
P1173,H17
P1161,H25
P1161,H31
P1134,H12
P1134,H24
P1804,H22
P1805,H22
P1666,H38
P1667,H31
P1533,H37
P1417,H39
P1327,H11
P1327,H37
P840,H31
P841,H27
P508,H25
P508,H30
P351,H24
P1048,H31
P1049,H31
P672,H25
P672,H31
P1939,H29
P1939,H41
P1938,H30
P2064,H16
P2065,H16
P2019,H14
P1193,H20
P2024,H17
P2025,H17
P1599,H17
P2080,H33
P2081,H31
P602,H24
P1917,H20
P1916,H33
P744,H24
P1867,H20
P1866,H17
P981,H19
P568,H28
P434,H26
P434,H29
P375,H27
P1043,H25
P1043,H31
P1042,H30
P513,H31
P995,H16
P994,H24
P634,H25
P634,H30
P1891,H17
P1890,H24
P1267,H31
P515,H25
P515,H31
P357,H24
P288,H15
P288,H17
P1310,H23
P1311,H34
P326,H22
P1792,H24
P1793,H24
P1782,H16
P1830,H39
P1831,H39
P1470,H38
P1381,H37
P1280,H21
P797,H28
P2090,H40
P2091,H28
P1755,H41
P1306,H34
P1468,H38
P1469,H39
P2031,H22
P2030,H37
P2069,H39
P2068,H35
P268,H20
P247,H19
P1787,H14
P1786,H28
P1696,H24
P1800,H24
P1801,H41
P2044,H24
P2045,H24
P910,H14
P1537,H38
P1536,H30
P740,H31
P1973,H32
P1973,H34
P1972,H19
P1910,H25
P1910,H31
P1661,H19
P1222,H30
P902,H30
P488,H24
P1643,H38
P1642,H33
P1392,H17
P962,H17
P750,H27
P1720,H15
P1720,H16
P1721,H16
P1289,H22
P1288,H30
P1163,H30
P1880,H16
P1881,H28
P1899,H19
P1898,H23
P870,H28
P1710,H36
P1710,H39
P1711,H20
P2008,H38
P2009,H28
P1355,H37
P1612,H31
P1613,H31
