parasite_leaf:,host_leaf
P10,H4
P10,H7
P539,H7
P539,H11
P538,H11
P1072,H80
P1073,H81
P1180,H80
P1181,H66
P1077,H81
P1192,H49
P1193,H49
P357,H25
P357,H39
P503,H48
P503,H54
P502,H54
P1262,H83
P1263,H45
P1104,H82
P980,H9
P980,H63
P981,H50
P1311,H89
P1310,H56
P1266,H57
P1267,H57
P708,H54
P709,H45
P1273,H87
P1272,H40
P926,H59
P927,H75
P446,H58
P414,H40
P873,H53
P873,H56
P872,H65
P997,H45
P996,H64
P486,H30
P486,H51
P919,H17
P919,H43
P918,H40
P988,H65
P989,H57
P692,H40
P684,H18
P684,H40
P1110,H82
P1111,H83
P494,H40
P1284,H46
P1285,H46
P1206,H58
P555,H58
P441,H59
P146,H18
P146,H41
P131,H32
P131,H34
P1327,H67
P1326,H50
P916,H50
P390,H20
P49,H11
P884,H46
P885,H46
P285,H46
P688,H30
P688,H51
P689,H56
P1162,H84
P1163,H85
P859,H67
P1118,H82
P1119,H83
P939,H35
P660,H29
P661,H29
P1252,H88
P1253,H89
P799,H71
P883,H60
P882,H73
P768,H72
P1370,H90
P1371,H91
P1318,H54
P1042,H71
P772,H69
P772,H71
P782,H74
P783,H75
P1134,H54
P1135,H65
P1303,H83
P1302,H49
P887,H54
P1096,H76
P1097,H76
P1094,H61
P640,H54
P635,H40
P326,H48
P326,H55
P961,H66
P960,H60
P956,H40
P225,H37
P225,H49
P954,H54
P955,H74
P1070,H80
P1071,H81
P1216,H86
P1217,H87
P153,H17
P153,H43
P604,H61
P605,H33
P466,H13
P466,H60
P681,H36
P681,H46
P680,H35
P833,H42
P833,H77
P832,H76
P666,H48
P666,H55
P1346,H90
P1347,H91
P1023,H79
P1306,H46
P1307,H60
P376,H43
P154,H17
P154,H42
P209,H15
P209,H45
P208,H11
P1350,H90
P1351,H91
P1027,H79
P715,H54
P1328,H90
P1329,H91
P1003,H79
P1202,H11
P1203,H72
P304,H29
P787,H20
P786,H57
P574,H15
P574,H45
P516,H15
P516,H44
P1338,H90
P1339,H91
P1015,H79
P894,H15
P894,H44
P1360,H90
P1361,H91
P1037,H79
P1354,H90
P1355,H91
P1031,H79
P184,H15
P184,H44
P445,H26
P445,H59
P1228,H86
P1229,H87
P1230,H86
P1231,H87
P850,H58
P412,H40
P218,H15
P218,H45
P623,H62
P622,H56
P403,H53
P403,H57
P1264,H45
P1265,H58
P913,H45
P603,H49
P602,H52
P713,H67
P712,H60
P1170,H61
P1171,H20
P365,H21
P365,H29
P364,H40
P1116,H82
P1117,H83
P937,H60
P256,H40
P448,H58
P449,H59
P608,H29
P609,H29
P541,H35
P507,H26
P507,H58
P206,H45
P1138,H79
P1139,H65
P1364,H90
P1365,H91
P995,H20
P1340,H90
P1341,H91
P1017,H79
P1055,H58
P1054,H39
P810,H39
P992,H76
P993,H57
P910,H60
P1106,H82
P1107,H83
P461,H61
P1153,H27
P1153,H85
P1152,H84
P294,H20
P1288,H81
P1289,H57
P1080,H80
P749,H61
P588,H58
P546,H58
P501,H24
P501,H52
P1325,H49
P1324,H79
P1366,H90
P1367,H91
P1336,H90
P1337,H91
P1200,H45
P1201,H71
P525,H9
P525,H63
P1287,H59
P1286,H52
P892,H62
P526,H62
P527,H63
P214,H10
P214,H13
P1133,H67
P1132,H63
P946,H72
P761,H70
P761,H73
P735,H71
P1131,H11
P1130,H74
P949,H76
P1317,H45
P1316,H64
P1268,H64
P1046,H45
P1241,H54
P1240,H75
P595,H32
P595,H35
P594,H29
P1334,H90
P1335,H91
P1009,H79
P1275,H49
P1274,H45
P987,H45
P1150,H84
P1151,H85
P1308,H83
P1309,H83
P1295,H83
P1114,H82
P729,H40
P636,H11
P423,H11
P217,H20
P828,H76
P829,H77
P617,H43
P571,H59
P262,H40
P180,H40
P754,H15
P754,H45
P755,H15
P755,H45
P576,H35
P1314,H77
P1315,H74
P962,H46
P720,H66
P651,H67
P248,H18
P248,H41
P471,H48
P471,H54
P470,H20
P141,H40
P220,H15
P220,H45
P1210,H45
P1211,H45
P176,H15
P176,H44
P450,H53
P450,H57
P451,H58
P396,H56
P1256,H88
P1257,H89
P1198,H52
P410,H49
P411,H49
P1156,H84
P1157,H85
P1222,H86
P1223,H87
P1122,H43
P1123,H29
P974,H49
P496,H40
P497,H61
P644,H66
P645,H67
P899,H43
P898,H57
P999,H67
P998,H56
P1088,H52
P1089,H52
P476,H18
P476,H40
P900,H63
P901,H63
P1305,H43
P1304,H63
P940,H20
P941,H20
P1238,H45
P1239,H45
P978,H66
P643,H67
P767,H70
P767,H73
P766,H72
P741,H71
P784,H74
P785,H75
P747,H63
P628,H46
P474,H43
P818,H43
P819,H59
P1220,H86
P1221,H87
P1062,H77
P1063,H50
P820,H42
P820,H76
P359,H15
P359,H44
P1332,H90
P1333,H91
P1007,H79
P1330,H90
P1331,H91
P1005,H79
P175,H45
P134,H11
P485,H32
P485,H35
P1280,H79
P1281,H84
P1348,H90
P1349,H91
P672,H39
P1108,H82
P1109,H83
P1248,H88
P1249,H89
P508,H20
P1154,H84
P1155,H85
P694,H29
P695,H20
P1168,H84
P1169,H85
P965,H67
P1160,H84
P1161,H85
P1298,H87
P1299,H87
P1224,H86
P1276,H58
P1277,H59
P437,H59
P843,H42
P843,H76
P842,H76
P835,H77
P711,H43
P159,H43
P752,H45
P753,H45
P452,H45
P1218,H86
P1219,H87
P493,H45
P41,H11
P976,H9
P976,H62
P977,H57
P521,H63
P1059,H11
P1058,H62
P1321,H80
P1320,H58
P1250,H88
P1251,H89
P853,H9
P853,H63
P852,H63
P21,H4
P21,H6
P519,H9
P519,H63
P518,H62
P117,H32
P117,H34
P1056,H79
P1057,H75
P1012,H44
P1012,H78
P511,H45
P350,H29
P1049,H13
P1049,H61
P1048,H77
P1061,H13
P1061,H61
P1060,H76
P656,H40
P1137,H61
P1136,H29
P935,H54
P847,H29
P1033,H44
P1033,H79
P1356,H90
P1357,H91
P1358,H90
P1359,H91
P1035,H79
P1290,H79
P1291,H79
P1344,H90
P1345,H91
P491,H39
P686,H62
P687,H52
P679,H62
P529,H63
P1166,H84
P1167,H85
P902,H64
P879,H46
P561,H65
P1000,H71
P1001,H74
P924,H35
P880,H35
P920,H9
P920,H63
P921,H46
P543,H35
P259,H35
P251,H32
P251,H35
P235,H15
P235,H44
P863,H6
P863,H27
P862,H33
P91,H32
P91,H34
P652,H66
P653,H67
P1174,H58
P1175,H29
P970,H58
P149,H18
P149,H40
P848,H50
P849,H56
P841,H33
P580,H50
P1244,H88
P1245,H89
P213,H25
P213,H38
P967,H34
P967,H64
P966,H75
P896,H76
P823,H77
P824,H76
P825,H77
P648,H66
P649,H67
P1246,H88
P1247,H89
P1342,H90
P1343,H91
P1019,H79
P1074,H80
P1075,H81
P1215,H42
P1215,H76
P1214,H40
P655,H40
P239,H30
P239,H50
P1279,H49
P1278,H45
P867,H45
P1187,H79
P1186,H56
P1196,H45
P1197,H45
P1050,H46
P1051,H46
P230,H36
P230,H46
P1176,H81
P1177,H50
P1078,H80
P1112,H82
P1113,H83
P549,H40
P1100,H82
P1101,H83
P122,H21
P122,H29
P1189,H46
P1188,H52
P727,H52
P587,H65
P868,H29
P869,H29
P802,H54
P803,H71
P1293,H46
P1292,H57
P1282,H81
P1283,H81
P1066,H80
P227,H49
P426,H7
P426,H11
P788,H48
P788,H54
P952,H48
P952,H54
P953,H73
P762,H72
P763,H73
P737,H71
P778,H68
P778,H74
P779,H75
P1102,H82
P1103,H83
P1125,H43
P1124,H56
P1146,H58
P1147,H64
P458,H49
P195,H46
P615,H36
P615,H46
P614,H46
P1158,H84
P1159,H85
P659,H33
P1236,H66
P1237,H61
P1126,H83
P1098,H82
P82,H8
P82,H20
P44,H8
P44,H21
P674,H6
P674,H27
P675,H65
P1164,H84
P1165,H85
P871,H43
P439,H26
P439,H59
P438,H58
P1368,H90
P1369,H91
P1234,H61
P1297,H75
P1296,H52
P464,H60
P504,H45
P505,H56
P856,H15
P856,H44
P1172,H81
P1173,H77
P1140,H81
P1082,H80
P1352,H90
P1353,H91
P1029,H79
P120,H6
P120,H26
P252,H32
P252,H35
P564,H64
P565,H65
P1128,H45
P1129,H75
P646,H66
P647,H67
P260,H32
P260,H35
P324,H48
P324,H55
P325,H54
P362,H37
P362,H49
P442,H26
P442,H58
P443,H59
P342,H37
P342,H49
P241,H30
P241,H50
P1242,H88
P1243,H89
P1208,H84
P1209,H39
P1149,H85
P409,H7
P409,H11
P408,H25
P408,H39
P1121,H54
P1120,H39
P809,H24
P809,H52
P1233,H74
P1232,H52
P600,H11
P1190,H72
P1191,H72
P933,H72
P765,H73
P739,H69
P739,H71
P890,H74
P891,H74
P781,H75
P386,H54
P387,H40
P959,H64
P958,H50
P1323,H49
P1322,H50
P1226,H86
P1227,H87
P923,H50
P1084,H80
P1085,H81
P1086,H80
P1087,H81
P1362,H90
P1363,H91
P1039,H79
P929,H71
P400,H56
P401,H57
P1090,H46
P1091,H81
P1258,H51
P1258,H88
P1259,H89
P1212,H29
P488,H52
P1184,H59
P1185,H75
P860,H73
P915,H77
P914,H65
P1194,H46
P1195,H46
P1092,H70
P1092,H72
P745,H71
P718,H40
P1053,H31
P1053,H33
P1052,H52
P1271,H75
P1270,H52
P1313,H86
P1312,H75
P1301,H49
P1142,H64
P950,H64
P563,H34
P563,H65
P612,H56
P613,H56
P399,H57
P315,H52
P816,H54
P817,H20
P731,H59
P483,H39
P1068,H80
P1069,H81
P433,H21
P433,H29
P985,H77
P984,H39
P1183,H40
P1182,H39
P233,H39
P151,H25
P151,H39
P801,H50
P800,H72
P759,H70
P759,H73
P733,H69
P733,H71
P1254,H88
P1255,H89
P844,H74
P775,H75
P626,H52
P627,H52
P826,H76
P827,H77
P373,H30
P373,H50
P1260,H49
P1261,H49
P864,H62
P854,H62
P807,H62
P942,H54
P943,H61
P930,H9
P930,H63
P1373,H79
P1372,H63
P908,H63
P904,H63
P757,H63
P532,H62
P533,H63
P973,H30
P973,H50
P972,H15
P972,H45
P793,H71
P907,H40
P906,H56
P545,H56
P1205,H56
P1204,H57
P969,H71
