parasite_leaf:,host_leaf
P150,H20
P151,H21
P392,H30
P393,H31
P442,H27
P443,H27
P306,H26
P468,H26
P469,H16
P470,H19
P471,H19
P325,H27
P223,H18
P318,H26
P319,H27
P314,H26
P315,H27
P81,H5
P81,H8
P187,H13
P187,H22
P450,H24
P451,H24
P261,H25
P169,H8
P434,H17
P434,H29
P435,H26
P356,H28
P476,H28
P477,H22
P359,H29
P275,H25
P263,H18
P123,H16
P310,H26
P311,H27
P119,H12
P119,H16
P387,H28
P386,H29
P376,H29
P344,H28
P280,H25
P281,H25
P250,H23
P250,H24
P177,H22
P50,H6
P50,H11
P158,H6
P158,H10
P430,H27
P431,H7
P334,H26
P293,H18
P283,H7
P46,H6
P46,H11
P124,H12
P124,H17
P428,H21
P429,H24
P302,H8
P209,H16
P427,H10
P427,H27
P426,H19
P379,H23
P379,H24
P407,H15
P407,H31
P406,H30
P299,H25
P416,H16
P417,H25
P107,H5
P107,H8
P111,H5
P111,H8
P273,H6
P273,H10
P362,H26
P363,H26
P329,H27
P414,H29
P415,H29
P360,H28
P301,H22
P205,H12
P205,H17
P204,H7
P86,H7
P85,H1
P85,H3
P238,H21
P239,H19
P230,H8
P59,H6
P59,H10
P58,H6
P58,H10
P145,H14
P145,H21
P225,H21
P224,H22
P460,H27
P461,H28
P372,H24
P259,H23
P259,H25
P188,H14
P188,H20
P317,H10
P317,H27
P316,H26
P203,H12
P203,H16
P432,H31
P433,H29
P398,H30
P31,H4
P31,H7
P117,H12
P117,H16
P425,H31
P424,H16
P382,H17
P382,H28
P343,H29
P248,H24
P249,H25
P175,H13
P175,H22
P39,H8
P21,H4
P21,H7
P12,H1
P12,H3
P130,H12
P130,H16
P157,H12
P157,H16
P438,H16
P439,H25
P348,H17
P348,H28
P454,H29
P455,H19
P400,H30
P401,H31
P287,H18
P286,H19
P254,H24
P255,H25
P408,H30
P409,H31
P388,H27
P330,H26
P278,H22
P474,H21
P475,H19
P456,H22
P228,H22
P264,H25
P265,H18
P252,H24
P196,H14
P196,H20
P448,H7
P449,H7
P436,H18
P371,H8
P234,H18
P218,H14
P218,H21
P219,H19
P195,H12
P195,H17
P396,H30
P397,H31
P346,H28
P347,H29
P154,H19
P446,H30
P447,H16
P403,H31
P276,H14
P276,H20
P190,H18
P165,H4
P165,H7
P164,H19
P142,H18
P404,H30
P405,H31
P467,H31
P466,H8
P217,H8
P394,H30
P395,H31
P440,H27
P441,H27
P413,H27
P411,H27
P369,H27
P308,H26
P113,H1
P113,H3
P312,H26
P313,H27
P256,H24
P257,H25
P352,H28
P353,H29
P270,H22
P137,H16
P215,H7
P214,H19
P364,H27
P365,H7
P320,H26
P22,H1
P22,H3
P10,H2
P10,H4
P11,H2
P11,H5
P35,H4
P35,H7
P221,H3
P221,H19
P243,H7
P242,H19
P138,H18
P128,H7
P114,H12
P114,H17
P444,H21
P445,H8
P266,H21
P226,H16
P354,H28
P355,H29
P385,H20
P384,H16
P340,H22
P341,H22
P247,H23
P247,H25
P246,H24
P73,H9
P73,H13
P452,H25
P453,H22
P288,H8
P93,H11
P93,H15
P459,H29
P458,H18
P244,H20
P170,H20
P350,H17
P350,H28
P351,H29
P236,H21
P61,H5
P61,H8
P464,H27
P465,H27
P421,H25
P422,H26
P423,H25
P201,H19
P336,H26
P337,H27
P418,H21
P419,H31
P367,H16
P338,H27
P339,H27
P326,H26
P463,H28
P462,H22
P472,H26
P473,H8
P333,H27
P291,H14
P291,H21
P9,H2
P9,H5
