parasite_leaf:,host_leaf
P77,H4
P77,H10
P1426,H48
P1427,H50
P1476,H48
P1477,H62
P747,H23
P747,H49
P1840,H74
P1841,H75
P1795,H13
P947,H55
P382,H31
P382,H33
P1471,H73
P1470,H12
P1580,H44
P1581,H63
P1475,H44
P657,H45
P1846,H67
P1847,H12
P1264,H66
P1266,H66
P1267,H67
P1623,H20
P1623,H51
P1622,H67
P1371,H50
P1258,H30
P1258,H66
P422,H18
P422,H24
P524,H24
P524,H39
P1856,H49
P1857,H69
P772,H48
P1299,H38
P1299,H69
P1298,H68
P1714,H71
P1715,H71
P1536,H13
P1463,H45
P1135,H9
P864,H8
P864,H13
P1666,H71
P1667,H71
P1342,H70
P1103,H60
P1726,H64
P1727,H64
P1229,H65
P1822,H74
P1823,H75
P1445,H29
P951,H55
P322,H3
P322,H6
P1675,H13
P1674,H46
P725,H47
P619,H14
P619,H37
P595,H6
P595,H40
P307,H9
P50,H2
P50,H5
P790,H50
P791,H51
P1062,H58
P1063,H59
P1282,H56
P1283,H28
P1617,H44
P1616,H72
P1385,H73
P1800,H74
P1801,H75
P955,H55
P271,H16
P271,H21
P678,H44
P679,H45
P799,H20
P799,H51
P798,H50
P355,H19
P355,H23
P1529,H49
P1528,H55
P1830,H74
P1831,H75
P1603,H62
P1676,H51
P1677,H12
P1638,H51
P1552,H13
P1665,H37
P1664,H13
P1804,H74
P1805,H75
P1848,H55
P1849,H51
P1545,H49
P1544,H9
P1491,H68
P1004,H9
P808,H9
P1863,H42
P1862,H71
P1431,H40
P1338,H70
P1716,H60
P1717,H13
P804,H50
P805,H51
P1302,H68
P1303,H69
P1824,H74
P1825,H75
P1459,H43
P957,H55
P1176,H55
P1177,H55
P1170,H55
P1808,H74
P1809,H75
P740,H13
P349,H7
P349,H9
P1820,H74
P1821,H75
P981,H55
P868,H12
P137,H13
P1366,H63
P1367,H63
P1194,H62
P505,H37
P460,H13
P1093,H50
P1092,H59
P1060,H58
P1851,H58
P1850,H56
P1753,H56
P1382,H72
P1383,H73
P206,H8
P206,H12
P128,H7
P128,H9
P1816,H74
P1817,H75
P977,H55
P1090,H55
P1091,H51
P1818,H74
P1819,H75
P1209,H23
P1209,H48
P1759,H42
P1758,H50
P1484,H9
P1158,H9
P513,H7
P513,H9
P409,H7
P409,H9
P408,H9
P1533,H71
P1532,H46
P701,H47
P1695,H65
P1694,H40
P102,H5
P102,H14
P1078,H58
P1079,H59
P1041,H56
P1870,H72
P1871,H72
P1401,H73
P1080,H58
P1081,H59
P1043,H56
P1403,H52
P1403,H73
P1402,H72
P1619,H50
P1618,H12
P743,H27
P743,H35
P1199,H36
P1199,H63
P1198,H62
P491,H37
P1550,H73
P1551,H73
P1682,H72
P1683,H72
P1555,H49
P1724,H73
P1725,H73
P1587,H64
P1423,H52
P1423,H72
P1502,H72
P1503,H63
P1742,H72
P1743,H72
P1880,H58
P1881,H37
P1083,H59
P1045,H56
P1362,H70
P1363,H70
P1708,H71
P1709,H56
P1699,H68
P1698,H60
P1056,H58
P1057,H59
P1017,H56
P1378,H52
P1378,H72
P1379,H73
P1180,H51
P1181,H51
