parasite_leaf:,host_leaf
P203,H7
P203,H11
P1071,H68
P1070,H25
P562,H22
P562,H25
P563,H19
P799,H53
P799,H65
P1595,H36
P1594,H86
P1297,H87
P1294,H40
P1294,H86
P1295,H87
P1306,H86
P1307,H87
P1165,H35
P1676,H92
P1677,H93
P1520,H41
P251,H18
P251,H41
P635,H39
P634,H19
P1122,H64
P1123,H63
P1598,H65
P1599,H49
P883,H52
P883,H75
P882,H74
P277,H27
P277,H43
P1454,H90
P1455,H91
P1002,H26
P1002,H77
P910,H76
P1402,H25
P1403,H25
P166,H9
P166,H33
P167,H9
P167,H32
P1472,H50
P1473,H50
P363,H51
P1500,H76
P1501,H35
P919,H26
P919,H77
P1458,H90
P1459,H91
P1322,H8
P1656,H77
P1657,H83
P1489,H64
P912,H76
P1446,H90
P1447,H91
P205,H6
P205,H20
P1439,H89
P1438,H51
P1028,H20
P1028,H51
P364,H50
P643,H11
P643,H60
P642,H60
P1422,H88
P1423,H89
P793,H63
P64,H13
P64,H18
P1054,H65
P1055,H65
P1038,H76
P929,H26
P929,H77
P1452,H90
P1453,H91
P970,H55
P1432,H77
P1433,H77
P1258,H19
P980,H76
P981,H39
P921,H77
P636,H49
P1242,H82
P1243,H83
P1396,H75
P1397,H30
P894,H74
P676,H19
P293,H33
P293,H36
P1388,H30
P1389,H54
P1120,H52
P1120,H75
P1523,H82
P1522,H30
P1250,H82
P1251,H83
P1204,H74
P682,H60
P1412,H88
P1413,H89
P1078,H37
P1078,H45
P1079,H73
P708,H17
P518,H38
P518,H54
P519,H54
P948,H38
P948,H55
P949,H45
P1601,H35
P1600,H39
P1103,H76
P343,H28
P343,H49
P942,H48
P943,H48
P265,H5
P265,H8
P1638,H72
P1638,H79
P1639,H58
P1490,H75
P1538,H39
P1539,H39
P995,H15
P995,H58
P771,H41
P710,H50
P1441,H75
P1440,H84
P1430,H51
P1536,H51
P1537,H54
P859,H15
P859,H58
P858,H32
P941,H74
P940,H35
P511,H38
P511,H54
P474,H42
P474,H52
P612,H53
P612,H64
P613,H65
P1395,H53
P1395,H64
P1394,H39
P688,H39
P1546,H39
P1547,H80
P266,H39
P1494,H55
P1495,H55
P428,H54
P779,H57
P779,H62
P778,H31
P778,H35
P1292,H86
P1293,H87
P208,H6
P208,H21
P731,H29
P731,H39
P730,H67
P654,H66
P376,H50
P357,H20
P357,H51
P1444,H90
P1445,H91
P84,H5
P84,H9
P135,H12
P135,H15
P596,H51
P597,H51
P765,H64
P764,H51
P674,H51
P1370,H41
P1371,H41
P1101,H41
P815,H41
P405,H6
P405,H21
P1213,H17
P1212,H50
P1188,H76
P1189,H49
P1670,H92
P1671,H93
P1287,H84
P1202,H77
P984,H64
P985,H64
P615,H65
P1158,H74
P1159,H74
P891,H75
P619,H53
P619,H65
P618,H64
P485,H54
P1586,H91
P1587,H91
P1609,H71
P1608,H69
P1208,H74
P1637,H90
P1636,H54
P893,H75
P673,H39
P1340,H19
P1341,H19
P1557,H51
P1556,H86
P1532,H78
P847,H66
P1549,H64
P1548,H66
P653,H67
P914,H76
P915,H77
P509,H36
P1508,H35
P1509,H35
P1385,H83
P1377,H83
P1173,H65
P1019,H36
P1018,H25
P690,H32
P1261,H73
P1260,H32
P190,H17
P606,H53
P606,H64
P1584,H65
P1585,H69
P1211,H75
P1210,H78
P1524,H79
P1525,H79
P986,H74
P881,H75
P662,H43
P662,H66
P663,H67
P758,H67
P759,H67
P1181,H22
P1181,H25
P1180,H66
P1516,H76
P1517,H45
P909,H77
P956,H18
P956,H41
P1234,H82
P1235,H83
P252,H18
P252,H40
P833,H68
P832,H41
P1507,H89
P1506,H80
P1332,H41
P1581,H49
P1580,H86
P1604,H87
P1605,H87
P965,H71
P767,H55
P269,H31
P269,H35
P553,H11
P553,H60
P552,H35
P1654,H30
P1655,H80
P1597,H77
P630,H36
P763,H15
P763,H58
P762,H53
P762,H64
P1166,H65
P1167,H65
P1141,H65
P1049,H74
P1124,H78
P1125,H78
P1324,H79
P1325,H54
P1680,H92
P1681,H93
P1682,H92
P1683,H93
P1285,H84
P1185,H79
P1147,H80
P871,H73
P1178,H71
P1179,H63
P1366,H48
P1367,H48
P1047,H50
P633,H49
P297,H45
P1652,H32
P1653,H30
P486,H13
P486,H19
P487,H19
P478,H19
P997,H32
P996,H8
P210,H33
P210,H36
P554,H37
P554,H45
P555,H28
P555,H48
P1373,H79
P1372,H73
P1626,H51
P1627,H73
P1015,H41
P782,H25
P1622,H79
P1623,H82
P1106,H78
P1318,H73
P1319,H73
P823,H71
P1436,H32
P1437,H19
P952,H65
P953,H65
P726,H60
P1424,H88
P1425,H89
P1456,H90
P1457,H91
P550,H11
P550,H61
P1502,H60
P1503,H71
P1097,H50
P1096,H49
P1063,H39
P1498,H49
P1499,H49
P1072,H49
P344,H48
P1312,H86
P1313,H87
P1315,H40
P1315,H87
P1314,H86
P1624,H25
P1625,H48
P1264,H78
P1021,H63
P1365,H9
P1365,H32
P1364,H32
P1175,H74
P1540,H41
P1541,H41
P1479,H58
P53,H19
P434,H42
P434,H53
P1678,H92
P1679,H93
P1591,H8
P1351,H36
P1273,H84
P1145,H80
P844,H50
P560,H50
P558,H41
P1354,H75
P1355,H83
P878,H74
P650,H43
P650,H66
P1196,H43
P1196,H67
P1197,H62
P1554,H77
P1555,H77
P1069,H77
P906,H26
P906,H76
P1187,H78
P1186,H62
P1194,H63
P1195,H48
P1232,H82
P1233,H83
P931,H68
P1616,H69
P1617,H49
P810,H69
P692,H68
P1504,H83
P1505,H83
P1359,H69
P1240,H82
P1023,H68
P967,H71
P1471,H88
P1470,H8
P1375,H60
P1374,H63
P1036,H63
P848,H63
P580,H62
P219,H30
P513,H37
P513,H44
P1326,H48
P1327,H48
P1226,H46
P1226,H82
P1227,H83
P1408,H75
P1409,H19
P1476,H74
P1477,H74
P750,H28
P750,H48
P584,H63
P1668,H92
P1669,H93
P1283,H84
P1157,H80
P1134,H62
P1091,H54
P587,H62
P1308,H86
P1309,H87
P1171,H65
P1302,H86
P1303,H87
P461,H33
P461,H36
P1641,H25
P1640,H84
P1630,H63
P1550,H63
P1255,H63
P1005,H63
P1126,H51
P1127,H58
P1511,H78
P1510,H69
P1050,H69
P1042,H69
P1011,H49
P773,H69
P1544,H68
P1545,H68
P1528,H56
P1528,H68
P1642,H60
P1643,H48
P1336,H54
P935,H76
P443,H55
P488,H38
P488,H55
P489,H50
P1214,H35
P1215,H35
P161,H30
P1083,H8
P1082,H25
P926,H26
P926,H76
P927,H77
P1583,H62
P1582,H54
P1674,H92
P1675,H93
P1271,H84
P1143,H59
P1143,H80
P533,H15
P533,H58
P1074,H65
P1075,H65
P1404,H64
P1405,H65
P884,H52
P884,H74
P885,H75
P840,H67
P841,H67
P658,H66
P834,H67
P835,H67
P660,H43
P660,H66
P1399,H35
P1398,H49
P340,H48
P534,H15
P534,H59
P1434,H83
P1435,H83
P1513,H52
P1513,H75
P1564,H82
P1565,H25
P1467,H49
P1199,H30
P875,H68
P1244,H82
P1245,H83
P1246,H82
P1247,H83
P718,H58
P1206,H75
P1207,H79
P1128,H65
P620,H64
P888,H74
P889,H75
P1606,H66
P1607,H82
P933,H25
P800,H66
P904,H67
P905,H54
P1460,H90
P1461,H91
P1330,H51
P775,H25
P977,H52
P977,H75
P976,H19
P628,H39
P1067,H38
P1067,H54
P1223,H76
P1222,H54
P1369,H38
P1369,H54
P1559,H83
P1558,H54
P413,H38
P413,H55
P432,H54
P433,H55
P1118,H78
P1119,H79
P1469,H45
P1468,H87
P1304,H86
P1160,H45
P1480,H71
P1481,H71
P1492,H71
P1493,H58
P1646,H73
P1647,H73
P1578,H39
P1483,H63
P1108,H78
P1109,H79
P1634,H76
P1635,H76
P1588,H73
P936,H36
P937,H36
P1230,H82
P1231,H83
P732,H68
P733,H68
P705,H69
P592,H8
P573,H35
P1025,H17
P1024,H32
P1017,H29
P1017,H39
P1310,H86
P1311,H87
P1406,H50
P1407,H50
P1034,H50
P143,H13
P143,H18
P819,H39
P818,H19
P221,H17
P1400,H55
P1401,H55
P1269,H66
P1645,H90
P1644,H54
P422,H54
P423,H55
P245,H39
P214,H8
P898,H74
P899,H75
P1139,H66
P1138,H55
P424,H54
P1298,H40
P1298,H86
P1299,H87
P1658,H36
P1659,H48
P836,H39
P837,H19
P761,H38
P761,H54
P1352,H54
P1353,H54
P496,H17
P139,H6
P139,H21
P136,H13
P136,H18
P101,H6
P101,H20
P373,H9
P373,H32
P372,H32
P1236,H82
P1237,H83
P959,H39
P602,H34
P602,H46
P312,H34
P312,H47
P1553,H71
P1552,H68
P701,H69
P1462,H90
P1463,H91
P1379,H22
P1379,H25
P498,H6
P498,H21
P494,H51
P366,H20
P366,H50
P175,H31
P175,H35
P183,H6
P183,H21
P1648,H60
P1649,H60
P728,H30
P571,H30
P565,H49
P259,H18
P259,H41
P1290,H40
P1290,H86
P1291,H87
P724,H22
P724,H25
P791,H38
P791,H54
P1390,H76
P1391,H35
P968,H8
P1361,H44
P1361,H71
P1360,H71
P1064,H63
P227,H25
P417,H38
P417,H55
P416,H54
P1221,H66
P1220,H39
P530,H15
P530,H59
P531,H15
P531,H58
P566,H28
P566,H48
P1448,H90
P1449,H91
P339,H49
P1662,H92
P1663,H93
P1277,H84
P1151,H80
P1279,H81
P1279,H84
P1664,H92
P1665,H93
P1153,H80
P973,H35
P529,H58
P8,H5
P8,H9
P1450,H90
P1451,H91
P873,H50
P754,H49
P1487,H71
P1486,H48
P439,H34
P439,H46
P1660,H92
P1661,H93
P1275,H84
P1149,H80
P1033,H55
P680,H8
P1266,H19
P1267,H19
P67,H5
P67,H8
P66,H8
P256,H18
P256,H40
P951,H67
P950,H41
P1629,H90
P1628,H41
P1177,H78
P809,H41
P1672,H92
P1673,H93
P1342,H41
P403,H37
P403,H44
P1317,H67
P1316,H82
P1225,H83
P1602,H69
P1603,H25
P1383,H39
P696,H68
P698,H68
P699,H69
P1534,H41
P1535,H41
P1252,H18
P1252,H41
P574,H62
P575,H63
P180,H22
P180,H25
