parasite_leaf:,host_leaf
P3297,H42
P3296,H54
P2988,H55
P2988,H57
P2985,H57
P2091,H53
P1834,H56
P1753,H54
P1365,H28
P2322,H64
P2323,H65
P2193,H63
P3219,H43
P3218,H19
P3001,H25
P2064,H46
P1532,H16
P202,H5
P202,H16
P3088,H49
P3089,H49
P2301,H53
P1152,H48
P547,H32
P216,H10
P216,H15
P3776,H72
P3777,H72
P3824,H73
P3825,H56
P3457,H71
P3331,H62
P3331,H65
P3102,H57
P3235,H18
P3234,H16
P1641,H23
P1641,H28
P1640,H28
P826,H19
P2444,H57
P2445,H54
P1802,H56
P3311,H56
P3310,H54
P2749,H25
P2748,H64
P2946,H62
P2946,H65
P2947,H65
P2818,H63
P2819,H63
P1599,H47
P1599,H53
P3888,H76
P3889,H77
P1123,H46
P765,H35
P765,H38
P3802,H42
P3803,H42
P3606,H34
P3021,H46
P4000,H46
P4001,H46
P3257,H27
P1288,H39
P1288,H46
P3261,H15
P3260,H28
P3308,H53
P3309,H57
P2797,H26
P3352,H43
P3353,H43
P2920,H38
P3946,H76
P3947,H77
P3573,H69
P1423,H15
P2801,H46
P2800,H3
P2959,H57
P2958,H65
P3498,H72
P3499,H73
P3626,H71
P3627,H69
P2412,H38
P2000,H38
P1399,H3
P1216,H34
P1217,H16
P970,H13
P970,H19
P971,H19
P2724,H41
P2725,H66
P3832,H42
P3833,H42
P1025,H43
P819,H11
P819,H41
P1008,H40
P1008,H42
P1009,H43
P821,H41
P3066,H5
P3066,H16
P3067,H34
P2817,H64
P1703,H53
P1316,H16
P505,H1
P505,H3
P1088,H22
P1088,H45
P2021,H22
P2021,H44
P2865,H22
P2865,H44
P2864,H44
P2873,H36
P2872,H66
P3696,H74
P3697,H75
P3542,H60
P3543,H60
P1963,H29
P1963,H59
P3718,H74
P3719,H75
P2529,H66
P3287,H42
P3286,H54
P2718,H60
P2018,H15
P1675,H3
P1567,H3
P1480,H42
P1866,H43
P1867,H43
P3366,H41
P3367,H41
P2889,H16
P2815,H54
P3938,H76
P3939,H77
P3165,H3
P2398,H17
P2398,H32
P3908,H76
P3909,H77
P2050,H49
P1193,H26
P1172,H48
P4013,H76
P4012,H32
P2054,H32
P2055,H32
P1318,H15
P1319,H46
P1875,H49
P1874,H16
P1379,H14
P1379,H25
P1470,H1
P1470,H3
P2433,H32
P2432,H3
P1698,H24
P1698,H26
P3048,H26
P3049,H36
P956,H3
P2401,H26
P2400,H15
P1556,H30
P1556,H50
P1557,H37
P2324,H64
P2325,H65
P2451,H56
P2450,H63
P623,H26
P852,H35
P852,H39
P1813,H55
P1813,H57
P1812,H56
P1731,H50
P1731,H54
P3180,H64
P3181,H64
P2331,H65
P3936,H76
P3937,H77
P3159,H43
P3522,H72
P3523,H73
P3443,H71
P2894,H63
P3121,H38
P3120,H3
P2956,H36
P2376,H64
P2377,H65
P2943,H69
P2942,H63
P2070,H9
P2070,H37
P4036,H26
P4037,H53
P3645,H36
P906,H38
P3258,H34
P3259,H34
P3183,H32
P2967,H25
P3270,H49
P3271,H49
P1472,H34
P651,H34
P2602,H45
P2602,H68
P2603,H69
P3580,H43
P3581,H32
P1010,H42
P823,H41
P4066,H69
P4067,H69
P2570,H68
P1079,H44
P1210,H27
P1211,H27
P2066,H18
P2067,H53
P1552,H3
P1511,H16
P942,H37
P720,H36
P1226,H19
P1227,H19
P725,H28
P3860,H19
P3861,H19
P2784,H19
P918,H18
P215,H10
P215,H15
P214,H13
P214,H18
P3216,H46
P3217,H38
