parasite_leaf:,host_leaf
P258,H28
P259,H28
P402,H29
P403,H35
P139,H25
P65,H10
P271,H19
P270,H13
P412,H5
P413,H5
P376,H13
P404,H5
P405,H5
P172,H5
P173,H5
P410,H20
P411,H41
P263,H25
P158,H20
P428,H29
P429,H39
P344,H19
P228,H21
P165,H21
P286,H36
P287,H37
P370,H20
P371,H38
P369,H37
P113,H21
P78,H5
P154,H8
P154,H19
P314,H19
P315,H31
P280,H36
P281,H37
P95,H8
P95,H19
P426,H36
P427,H36
P291,H37
P366,H29
P367,H29
P96,H8
P96,H18
P394,H12
P394,H25
P395,H21
P342,H14
P342,H17
P339,H16
P339,H39
P333,H20
P308,H17
P408,H8
P408,H19
P409,H19
P47,H7
P47,H13
P134,H12
P134,H24
P382,H25
P383,H25
P346,H5
P347,H33
P142,H12
P142,H24
P357,H22
P357,H41
P356,H40
P312,H25
P396,H28
P397,H25
P209,H29
P253,H19
P252,H31
P401,H5
P400,H30
P218,H25
P196,H7
P196,H13
P197,H7
P197,H13
P63,H11
P63,H15
P115,H9
P115,H21
P351,H29
P350,H13
P375,H36
P374,H13
P276,H20
P304,H38
P305,H39
P201,H19
P200,H17
P127,H13
P38,H6
P38,H9
P22,H5
P50,H7
P50,H12
P160,H8
P160,H19
P161,H19
P419,H13
P418,H10
P296,H13
P101,H13
P372,H21
P373,H21
P133,H21
P110,H9
P110,H20
P186,H12
P186,H25
P187,H9
P187,H20
P140,H12
P140,H24
P103,H17
P53,H13
P87,H8
P87,H19
P406,H37
P407,H33
P278,H36
P48,H7
P48,H12
P223,H14
P223,H16
P222,H20
P352,H40
P353,H41
P423,H13
P422,H41
P358,H40
P334,H37
P284,H18
P284,H36
P232,H13
P233,H13
P391,H21
P390,H25
P321,H19
P31,H6
P31,H9
P91,H8
P91,H19
P283,H18
P283,H37
P282,H36
P73,H3
P73,H5
P84,H8
P84,H18
P149,H14
P149,H16
P170,H8
P170,H19
P213,H24
P213,H29
P230,H24
P230,H28
P340,H17
P341,H17
P431,H21
P430,H17
P354,H40
P355,H41
P424,H10
P425,H10
P323,H33
P92,H8
P92,H18
P93,H19
P221,H8
P221,H18
P387,H19
P386,H13
P379,H13
P269,H28
P268,H31
P261,H20
P242,H30
P225,H5
P266,H28
P267,H31
P215,H29
P199,H20
P137,H25
P288,H36
P289,H37
P191,H21
P330,H7
P330,H13
P331,H13
P327,H35
P302,H19
P385,H30
P384,H31
P238,H30
P292,H36
P293,H37
P294,H36
P295,H37
P381,H8
P381,H19
P380,H34
P319,H29
P415,H5
P414,H35
P249,H33
P121,H15
P121,H22
P71,H5
P226,H17
P227,H17
P362,H40
P363,H41
P389,H16
P389,H39
P388,H41
P364,H40
P264,H2
P264,H10
P265,H29
P256,H30
P316,H31
P317,H31
P236,H30
P237,H31
P392,H34
P393,H10
P420,H35
P421,H41
P247,H33
P251,H9
P251,H21
P250,H28
P211,H29
P147,H25
P416,H19
P417,H33
P298,H17
P177,H13
P123,H20
P360,H40
P361,H41
P336,H39
P306,H38
P189,H5
P328,H3
P328,H5
P433,H36
P432,H33
P184,H15
P184,H22
P398,H21
P399,H31
P80,H14
P80,H16
