parasite_leaf:,host_leaf
P1052,H19
P1053,H57
P853,H67
P828,H53
P825,H53
P426,H52
P1037,H67
P1036,H71
P860,H70
P863,H22
P863,H71
P862,H70
P529,H36
P902,H63
P903,H68
P708,H62
P535,H52
P168,H23
P168,H36
P1050,H16
P1051,H50
P586,H16
P374,H37
P995,H60
P994,H36
P296,H24
P716,H49
P717,H61
P544,H16
P507,H23
P507,H36
P506,H10
P506,H25
P120,H26
P120,H28
P309,H26
P309,H29
P482,H29
P482,H55
P483,H54
P901,H59
P900,H36
P832,H64
P833,H49
P727,H65
P232,H24
P646,H51
P646,H60
P647,H61
P648,H60
P649,H61
P407,H50
P108,H12
P108,H21
P200,H20
P200,H38
P1114,H67
P1115,H24
P835,H65
P768,H66
P1015,H68
P1014,H36
P772,H52
P263,H41
P890,H72
P891,H73
P355,H47
P550,H16
P551,H37
P302,H43
P303,H43
P288,H42
P167,H35
P145,H9
P145,H32
P461,H29
P461,H54
P1056,H76
P1057,H77
P965,H74
P436,H52
P437,H53
P686,H19
P687,H19
P606,H52
P607,H52
P435,H53
P664,H52
P665,H37
P799,H59
P798,H53
P634,H60
P635,H61
P409,H50
P277,H26
P277,H29
P760,H66
P761,H67
P1010,H66
P1011,H25
P763,H67
P284,H27
P284,H41
P724,H64
P725,H65
P12,H2
P12,H4
P19,H6
P19,H9
P546,H29
P546,H54
P547,H52
P1060,H76
P1061,H77
P969,H74
P876,H64
P877,H64
P731,H65
P1034,H62
P1035,H62
P1020,H54
P611,H25
P1074,H76
P1075,H77
P985,H74
P809,H62
P1118,H16
P1119,H68
P602,H16
P392,H16
P658,H60
P659,H61
P788,H68
P789,H69
P583,H59
P1064,H76
P1065,H77
P973,H74
P481,H54
P704,H30
P704,H62
P705,H63
P734,H64
P735,H65
P501,H53
P500,H41
P827,H49
P826,H54
P751,H25
P1058,H76
P1059,H77
P967,H74
P678,H54
P679,H54
P623,H19
P1032,H60
P1033,H52
P655,H61
P536,H37
P518,H38
P518,H51
P1112,H56
P1113,H45
P846,H50
P456,H52
P457,H52
P425,H53
P450,H41
P451,H32
P441,H41
P305,H43
P756,H66
P757,H67
P774,H68
P775,H69
P565,H59
P361,H49
P57,H8
P57,H13
P638,H60
P639,H61
P1041,H49
P1040,H50
P742,H64
P743,H65
P905,H41
P904,H32
P710,H62
P711,H63
P524,H47
P525,H37
P886,H72
P887,H73
P113,H2
P113,H4
P584,H57
P585,H57
P488,H44
P488,H56
P325,H45
P787,H58
P787,H69
P786,H58
P786,H68
P599,H50
P569,H59
P369,H49
P479,H29
P479,H54
P1062,H76
P1063,H77
P971,H74
P712,H47
P713,H47
P27,H6
P27,H9
P34,H7
P34,H11
P96,H10
P96,H24
P941,H73
P940,H25
P823,H16
P1082,H76
P1083,H77
P1001,H35
P975,H74
P1066,H76
P1067,H77
P977,H74
P469,H54
P552,H31
P553,H36
P699,H30
P699,H63
P916,H62
P917,H63
P797,H44
P797,H57
P796,H61
P697,H45
P868,H70
P869,H71
P843,H16
P806,H47
P673,H59
P656,H60
P951,H65
P950,H67
P770,H66
P485,H53
P1093,H72
P1092,H53
P992,H19
P956,H50
P316,H31
P567,H48
P567,H59
P776,H68
P777,H69
P367,H49
P802,H52
P803,H35
P429,H53
P620,H16
P621,H24
P68,H15
P68,H18
P123,H26
P123,H29
P1038,H19
P1039,H19
P241,H31
P527,H9
P527,H32
P872,H9
P872,H32
P873,H41
P417,H38
P417,H50
P642,H60
P643,H61
P866,H70
P867,H71
P694,H61
P1002,H42
P1003,H70
P958,H68
P830,H60
P419,H50
P247,H20
P247,H38
P178,H20
P178,H39
P948,H61
P949,H61
P911,H66
P1102,H59
P1103,H59
P1022,H25
P1016,H60
P415,H50
P275,H17
P275,H30
P491,H44
P491,H57
P490,H56
P1044,H62
P1045,H62
P996,H45
P521,H43
P848,H32
P849,H32
P601,H31
P319,H32
P1116,H77
P1117,H77
P1070,H76
P981,H74
P682,H54
P954,H70
P955,H70
P865,H71
P685,H43
P286,H42
P287,H43
P449,H38
P449,H50
P811,H33
P811,H35
P810,H35
P86,H11
P86,H23
P740,H64
P741,H65
P858,H70
P859,H71
P98,H10
P98,H24
P937,H47
P936,H25
P158,H11
P158,H22
P840,H19
P841,H42
P591,H19
P223,H37
P1008,H73
P1009,H41
P999,H73
P909,H61
P894,H72
P381,H36
P1105,H64
P1104,H47
P947,H54
P403,H38
P403,H50
P632,H60
P633,H61
P205,H14
P205,H16
P474,H29
P474,H55
P475,H54
P1095,H16
P1094,H24
P1101,H49
P1100,H50
P792,H68
P793,H69
P669,H29
P669,H55
P579,H59
P1076,H76
P1077,H77
P987,H74
P817,H60
P1068,H76
P1069,H77
P979,H74
P477,H54
P612,H29
P612,H55
P613,H57
P1046,H54
P1047,H54
P819,H32
P930,H16
P931,H16
P442,H36
P920,H65
P921,H37
P732,H64
P171,H23
P171,H37
P39,H7
P39,H10
P492,H56
P493,H57
P329,H21
P329,H45
P845,H53
P844,H54
P503,H32
P1078,H76
P1079,H77
P989,H74
P881,H50
P1072,H76
P1073,H77
P983,H74
P898,H72
P899,H73
P605,H32
P1006,H68
P1007,H59
P791,H69
P714,H47
P554,H57
P555,H53
P1048,H56
