parasite_leaf:,host_leaf
P29,H4
P29,H10
P44,H10
P44,H15
P254,H17
P254,H24
P418,H40
P418,H47
P592,H40
P592,H46
P593,H47
P412,H19
P144,H14
P55,H13
P55,H17
P54,H13
P54,H17
P463,H56
P462,H35
P239,H35
P160,H34
P636,H74
P637,H75
P630,H71
P631,H71
P570,H70
P598,H64
P599,H64
P181,H18
P181,H39
P180,H18
P180,H38
P713,H77
P712,H51
P316,H50
P232,H20
P484,H62
P485,H63
P601,H22
P600,H54
P557,H35
P663,H63
P662,H73
P708,H76
P709,H77
P420,H54
P738,H63
P739,H63
P486,H62
P411,H21
P411,H44
P410,H44
P696,H76
P697,H77
P615,H73
P670,H29
P671,H29
P748,H61
P749,H62
P750,H51
P751,H51
P546,H61
P734,H60
P735,H61
P710,H53
P711,H66
P553,H49
P179,H18
P179,H39
P742,H60
P743,H60
P476,H60
P473,H61
P355,H53
P558,H19
P559,H19
P432,H26
P432,H41
P433,H41
P256,H44
P416,H54
P417,H54
P498,H62
P499,H63
P445,H47
P141,H30
P536,H66
P537,H67
P668,H59
P669,H69
P694,H35
P695,H75
P285,H15
P285,H32
P726,H34
P727,H37
P393,H22
P392,H14
P286,H14
P260,H16
P260,H20
P225,H36
P225,H42
P224,H36
P224,H43
P610,H70
P611,H51
P725,H47
P724,H71
P740,H64
P741,H73
P465,H54
P722,H65
P722,H71
P723,H71
P659,H71
P576,H70
P523,H64
P704,H76
P705,H77
P623,H73
P573,H65
P573,H71
P572,H70
P519,H64
P574,H70
P575,H71
P521,H64
P274,H20
P492,H62
P493,H63
P389,H54
P460,H57
P461,H51
P442,H56
P494,H62
P495,H63
P391,H45
P391,H54
P582,H70
P583,H71
P529,H64
P584,H70
P585,H71
P531,H64
P578,H70
P579,H71
P746,H64
P747,H49
P394,H44
P366,H44
P684,H62
P685,H74
P733,H46
P732,H63
P377,H54
P249,H21
P249,H44
P307,H46
P306,H35
P683,H39
P682,H34
P681,H57
P597,H34
P698,H76
P699,H77
P617,H73
P205,H29
P113,H29
P136,H12
P136,H28
P137,H30
P744,H35
P745,H35
P475,H35
P562,H68
P563,H69
P661,H30
P660,H69
P568,H68
P513,H50
P730,H49
P731,H75
P314,H50
P315,H51
P252,H21
P252,H45
P253,H44
P109,H29
P177,H23
P177,H31
P440,H56
P441,H57
P336,H30
P337,H37
P720,H30
P721,H30
P589,H30
P654,H74
P655,H75
P673,H20
P672,H50
P230,H22
P138,H9
P138,H19
P139,H19
P678,H41
P679,H32
P423,H19
P322,H41
P624,H28
P624,H72
P625,H73
P706,H76
P707,H77
P627,H73
P594,H19
P595,H19
P335,H23
P335,H31
P334,H23
P334,H31
P717,H30
P716,H47
P504,H30
P89,H8
P89,H22
P37,H5
P37,H6
P358,H46
P359,H46
P718,H47
P719,H47
P360,H35
P361,H35
P278,H41
P692,H46
P693,H29
P606,H66
P543,H67
P544,H66
P545,H67
P447,H59
P182,H18
P182,H38
P221,H18
P221,H38
P220,H39
P187,H23
P187,H31
P186,H19
P87,H1
P87,H3
P666,H46
P667,H46
P277,H46
P271,H47
P216,H19
P234,H29
P235,H29
P686,H14
P687,H14
P305,H18
P305,H38
P304,H12
P304,H28
P340,H33
P340,H37
P341,H41
P339,H41
P84,H7
P84,H8
P656,H30
P657,H30
P429,H30
P396,H14
P644,H74
P645,H75
P642,H74
P643,H75
P11,H5
P11,H6
P47,H13
P47,H17
P65,H16
P65,H20
P478,H62
P479,H63
P604,H54
P605,H32
P586,H54
P241,H44
P162,H25
P162,H34
P324,H35
P325,H35
P155,H20
P470,H60
P471,H61
P353,H53
P190,H12
P190,H29
P104,H12
P104,H28
P538,H66
P539,H67
P455,H59
P407,H34
P188,H29
P171,H29
P590,H31
P590,H57
P591,H66
P438,H56
P702,H76
P703,H77
P621,H73
P308,H44
P488,H62
P489,H63
P385,H54
P327,H51
P126,H16
P126,H20
P398,H44
P399,H44
P292,H14
P540,H66
P541,H67
P613,H62
P612,H20
P548,H63
P482,H62
P379,H54
P737,H65
P737,H70
P736,H51
P347,H22
P550,H63
P551,H63
P496,H62
P430,H49
P404,H50
P650,H74
P651,H75
P368,H51
P320,H50
P564,H68
P565,H69
P633,H64
P632,H68
P567,H69
P297,H49
P715,H66
P714,H69
P560,H68
P608,H41
P609,H41
P503,H22
P502,H37
P300,H20
P301,H37
P511,H22
P510,H32
P437,H47
P752,H74
P753,H74
P653,H75
P435,H41
P690,H75
P691,H75
P648,H74
P209,H22
P756,H53
P757,H35
P362,H20
P676,H55
P676,H62
P677,H30
P491,H63
P387,H54
P646,H74
P647,H75
P638,H74
P639,H75
P688,H75
P689,H75
P640,H74
P149,H14
P60,H9
P60,H18
P508,H19
P509,H56
P128,H9
P128,H19
P236,H41
P237,H41
P674,H67
P675,H29
P534,H66
P754,H59
P755,H49
P603,H35
P268,H40
P268,H46
P269,H47
P532,H66
P533,H67
P449,H59
P135,H17
P135,H25
P468,H60
P469,H61
P351,H38
P351,H53
P185,H39
P281,H25
P281,H34
P371,H19
P370,H37
P729,H63
P728,H29
P427,H12
P427,H29
P426,H14
P700,H76
P701,H77
P619,H73
P664,H14
P665,H14
P115,H29
P635,H3
P635,H75
P634,H74
