parasite_leaf:,host_leaf
P25,H4
P25,H7
P24,H7
P611,H21
P610,H24
P1344,H46
P1345,H47
P1352,H18
P1352,H46
P1353,H47
P1117,H37
P1496,H3
P1496,H11
P2356,H58
P2357,H59
P1268,H20
P259,H21
P66,H5
P66,H9
P1263,H7
P1262,H32
P791,H32
P808,H33
P808,H36
P809,H33
P809,H37
P1932,H39
P1932,H41
P1933,H41
P2212,H54
P2213,H55
P2382,H58
P2383,H59
P1012,H40
P1996,H20
P1997,H40
P1505,H47
P1150,H38
P849,H11
P752,H19
P752,H21
P2119,H49
P2118,H35
P1495,H11
P1299,H21
P1519,H42
P1518,H35
P1385,H35
P1084,H42
P1085,H43
P623,H11
P1539,H27
P1539,H31
P1538,H28
P1053,H28
P705,H16
P569,H24
P1026,H40
P1027,H41
P945,H32
P2312,H56
P2313,H57
P2078,H48
P2020,H38
P703,H21
P702,H30
P1438,H31
P1439,H42
P1379,H35
P1252,H16
P1253,H11
P167,H3
P167,H10
P277,H19
P277,H21
P1126,H28
P1127,H30
P964,H20
P1612,H48
P1613,H49
P2208,H54
P2209,H55
P2239,H52
P2238,H49
P2246,H52
P2247,H37
P2262,H56
P2263,H57
P467,H21
P1602,H48
P1603,H49
P1818,H37
P1819,H37
P657,H32
P598,H6
P598,H18
P461,H24
P426,H8
P426,H14
P1531,H32
P1530,H42
P1069,H43
P1111,H39
P1111,H40
P2376,H58
P2377,H59
P2019,H52
P2117,H48
P2116,H35
P1047,H28
P1046,H32
P699,H28
P1592,H48
P1593,H49
P795,H37
P125,H9
P125,H12
P1913,H41
P1912,H45
P1166,H44
P1807,H20
P1806,H11
P1254,H24
P2328,H58
P2329,H59
P301,H4
P301,H7
P220,H8
P220,H14
P1644,H48
P1645,H49
P2360,H58
P2361,H59
P1475,H38
P823,H33
P823,H37
P655,H32
P1080,H42
P1081,H43
P1118,H35
P1119,H35
P470,H16
P1765,H41
P1764,H48
P1601,H49
P2100,H37
P2101,H44
P1478,H15
P1478,H32
P1950,H21
P1951,H52
P2364,H58
P2365,H59
P952,H21
P953,H28
P2032,H52
P2033,H52
P2176,H54
P2177,H55
P2280,H56
P2281,H57
P2178,H54
P2179,H55
P1879,H52
P2282,H56
P2283,H57
P2354,H58
P2355,H59
P1461,H42
P2346,H58
P2347,H59
P2154,H54
P2155,H55
P1849,H52
P2310,H56
P2311,H57
P2013,H38
P2077,H40
P2076,H49
P2045,H42
P1634,H48
P1408,H44
P2115,H28
P2114,H48
P1772,H45
P1201,H25
P1201,H45
P2217,H49
P2216,H44
P405,H24
P1261,H25
P1261,H44
P2350,H58
P2351,H59
P616,H27
P616,H31
P617,H30
P1563,H25
P1563,H44
P1562,H44
P1189,H45
P1190,H25
P1190,H44
P1191,H45
P407,H24
P1978,H30
P1979,H42
P1931,H30
P846,H10
P846,H22
P1010,H39
P1010,H40
P1011,H41
P891,H38
P772,H24
P2063,H47
P2062,H45
P1377,H32
P1406,H25
P1406,H44
P1407,H40
P1192,H44
P1193,H45
P960,H10
P960,H22
P793,H20
P670,H21
P671,H30
P838,H23
P838,H24
P839,H37
P1296,H31
P1297,H43
P1120,H20
P282,H20
P250,H12
P250,H17
P1548,H47
P1549,H11
P2122,H46
P2123,H38
P262,H20
P263,H21
P1219,H41
P1218,H43
P1271,H20
P1270,H42
P727,H35
P1206,H11
P1207,H11
P1370,H46
P1371,H47
P1415,H7
P1414,H35
P977,H11
P1489,H19
P1489,H20
P1488,H7
P1273,H42
P1272,H43
P1082,H42
P618,H11
P1526,H21
P1527,H35
P1440,H30
P2336,H58
P2337,H59
P86,H4
P86,H7
P210,H3
P210,H11
P930,H29
P930,H38
P1747,H7
P1746,H31
P986,H40
P987,H41
P1973,H20
P1972,H28
P1209,H7
P1208,H31
P1958,H46
P1959,H42
P1762,H47
P1466,H47
P1342,H46
P1284,H45
P1285,H45
P1274,H33
P1274,H36
P2348,H58
P2349,H59
P1640,H48
P1641,H49
P1642,H48
P1643,H49
P840,H27
P840,H30
P667,H30
P850,H19
P850,H21
P851,H21
P1528,H20
P1529,H46
P1778,H20
P1779,H20
P768,H20
P769,H20
P529,H26
P529,H28
P1949,H21
P1948,H43
P1728,H43
P1134,H38
P937,H20
P2112,H40
P2113,H40
P1029,H41
P1031,H39
P1031,H41
P1030,H40
P1579,H4
P1579,H7
P1578,H24
P692,H31
P554,H27
P554,H30
P475,H19
P475,H21
P191,H6
P191,H18
P266,H20
P267,H21
P1358,H46
P1359,H47
P1233,H33
P1233,H37
P2180,H54
P2181,H55
P1881,H52
P2284,H56
P2285,H57
P1499,H28
P1259,H31
P2028,H52
P2029,H52
P2164,H54
P2165,H55
P2266,H56
P2267,H57
P2071,H7
P2070,H43
P1981,H43
P1909,H43
P1794,H43
P1313,H20
P1312,H11
P355,H10
P355,H23
P1174,H44
P1175,H45
P2321,H31
P2320,H24
P2111,H20
P2110,H45
P1170,H44
P2380,H58
P2381,H59
P2073,H41
P2126,H52
P2127,H49
P2240,H54
P2241,H54
P2139,H55
P2250,H56
P2251,H57
P112,H9
P112,H12
P1966,H52
P1967,H52
P2168,H54
P2169,H55
P2314,H56
P2315,H57
P2093,H44
P2069,H49
P2202,H54
P2203,H55
P1903,H52
P1827,H42
P2272,H56
P2273,H57
P747,H28
P1798,H31
P1799,H31
P1947,H51
P1947,H53
P1946,H42
P1079,H43
P733,H35
P435,H11
P1090,H42
P1091,H43
P755,H28
P725,H14
P725,H35
P2075,H47
P2074,H48
P1625,H49
P1267,H28
P797,H37
P1311,H21
P1310,H32
P1196,H25
P1196,H44
P1197,H45
P1038,H21
P911,H21
P572,H19
P572,H21
P2098,H20
P2099,H35
P1465,H9
P1465,H13
P1650,H48
P1651,H49
P1565,H32
P817,H33
P817,H37
P1573,H47
P1572,H32
P1756,H32
P1757,H43
P1303,H44
P835,H32
P2142,H54
P2143,H55
P1837,H52
P2254,H56
P2255,H57
P1444,H35
P1445,H35
P777,H35
P1063,H34
P1063,H43
P1062,H42
P1830,H28
P1831,H44
P1244,H21
P900,H4
P900,H7
P2198,H54
P2199,H55
P1899,H52
P1803,H35
P2294,H56
P2295,H57
P1655,H37
P162,H9
P162,H13
P217,H9
P217,H13
P396,H23
P396,H25
P397,H23
P397,H24
P325,H10
P325,H22
P417,H23
P417,H24
P416,H23
P416,H25
P2162,H54
P2163,H55
P1859,H52
P2306,H56
P2307,H57
P1991,H49
P1220,H10
P1220,H22
P1777,H32
P1776,H11
P347,H11
P246,H4
P246,H7
P1336,H46
P1337,H47
P1767,H46
P1766,H16
P565,H28
P469,H16
P2362,H58
P2363,H59
P1554,H41
P1018,H40
P923,H27
P923,H31
P857,H38
P1481,H21
P1480,H28
P1107,H28
P1106,H30
P533,H31
P1156,H32
P1157,H32
P2388,H58
P2389,H59
P2232,H42
P2130,H28
P2026,H28
P2120,H31
P2121,H43
P2014,H16
P2015,H16
P2050,H41
P2051,H37
P1428,H41
P2067,H21
P2066,H40
P2080,H49
P2081,H49
P1751,H11
P1748,H38
P1037,H7
P556,H30
P557,H31
P477,H23
P477,H24
P376,H12
P376,H16
P1229,H41
P1228,H35
P2332,H58
P2333,H59
P1923,H47
P1922,H32
P1154,H42
P1089,H43
P2152,H54
P2153,H55
P1847,H52
P2260,H56
P2261,H57
P42,H5
P42,H9
P43,H5
P43,H8
P1587,H40
P1586,H41
P1956,H40
P1957,H40
P2046,H21
P2047,H49
P1824,H38
P2302,H56
P2303,H57
P1954,H41
P1502,H28
P1374,H43
P1375,H11
P1100,H34
P1100,H42
P1976,H24
P1977,H24
P1294,H7
P1094,H42
P1095,H43
P1935,H48
P1934,H49
P1638,H48
P1469,H43
P1288,H35
P845,H14
P845,H35
P566,H31
P578,H27
P578,H30
P2230,H30
P2231,H35
P1537,H47
P1421,H38
P1420,H16
P1510,H16
P1511,H37
P2156,H54
P2157,H55
P1853,H52
P1677,H13
P1677,H50
P2010,H38
P2011,H38
P1522,H40
P1523,H28
P1968,H28
P1969,H35
P1796,H41
P1350,H46
P1351,H47
P385,H6
P385,H18
P1926,H7
P1927,H7
P1914,H16
P855,H15
P855,H32
P854,H9
P854,H13
P2146,H54
P2147,H55
P1841,H52
P1665,H13
P1665,H50
P2136,H52
P2137,H52
P2200,H54
P2201,H55
P1809,H32
P2268,H56
P2269,H57
P1283,H11
P2214,H54
P2215,H44
P2173,H55
P1869,H52
P2274,H56
P2275,H57
P1387,H37
P1382,H20
P1383,H20
P2001,H40
P2000,H41
P1811,H46
P1492,H40
P1137,H40
P1730,H41
P1731,H35
P867,H38
P1242,H28
P1243,H35
P2304,H56
P2305,H57
P1982,H16
P1940,H16
P1316,H12
P1316,H16
P542,H30
P543,H31
P1789,H49
P1788,H11
P1944,H48
P1945,H11
P1607,H49
P829,H37
P2300,H56
P2301,H57
P1938,H46
P1367,H47
P1280,H37
P1630,H36
P1630,H48
P1631,H49
P1632,H48
P1633,H49
P639,H32
P292,H16
P2057,H7
P2056,H49
P1817,H49
P1648,H48
P1559,H45
P1403,H40
P1614,H48
P1615,H49
P803,H37
P633,H32
P804,H33
P804,H36
P1434,H37
P1435,H24
P635,H15
P635,H32
P2060,H41
P2061,H30
P994,H40
P1426,H29
P1426,H38
P1427,H43
P948,H28
P949,H35
P2298,H56
P2299,H57
P1906,H41
P1004,H39
P1004,H40
P1960,H29
P1960,H38
P1961,H41
P1130,H31
P1131,H43
P696,H27
P696,H30
P1416,H30
P1417,H30
P1074,H42
P1075,H43
P729,H35
P41,H5
P41,H8
P1620,H48
P1621,H49
P1622,H48
P1623,H49
P821,H37
P1626,H48
P1627,H49
P1278,H32
P919,H32
P899,H32
P879,H29
P879,H38
P1238,H41
P1239,H41
P1448,H40
P1449,H30
P1430,H33
P1430,H37
P1431,H47
P1412,H43
P1060,H42
P1745,H37
P1744,H35
P148,H8
P148,H15
P149,H8
P149,H14
P63,H4
P63,H7
P558,H8
P558,H15
P1839,H51
P1839,H52
P2144,H54
P2145,H55
P2256,H56
P2257,H57
P662,H12
P662,H16
P1970,H7
P1971,H32
P1568,H46
P1569,H46
P2235,H48
P2234,H43
P2016,H46
P1753,H46
P1347,H18
P1347,H47
P1064,H42
P1065,H43
P713,H35
P1216,H45
P1217,H45
P1164,H44
P409,H24
P2326,H58
P2327,H59
P296,H19
P296,H20
P273,H21
P275,H19
P275,H21
P1368,H46
P1369,H47
P2194,H54
P2195,H55
P1895,H52
P1768,H43
P1743,H43
P1924,H20
P1925,H43
P2022,H20
P2023,H20
P455,H21
P199,H6
P199,H18
P1786,H48
P1787,H48
P2128,H40
P2129,H28
P1964,H49
P1727,H28
P1726,H37
P2160,H54
P2161,H55
P1857,H52
P2236,H45
P2237,H45
P2318,H56
P2319,H57
P1148,H32
P1618,H48
P1619,H49
P1241,H21
P970,H37
P2352,H58
P2353,H59
P1437,H20
P2366,H58
P2367,H59
P1589,H24
P1485,H40
P1484,H45
P1998,H44
P1999,H45
P413,H24
P2324,H58
P2325,H59
P444,H16
P445,H24
P2192,H54
P2193,H55
P2244,H52
P2245,H52
P1734,H24
P787,H16
P2395,H54
P2394,H49
P1760,H49
P1604,H48
P827,H37
P1318,H29
P1318,H38
P1319,H21
P1132,H21
P1451,H21
P1450,H46
P1349,H47
P1447,H29
P1447,H38
P1446,H28
P2148,H54
P2149,H55
P1843,H52
P2258,H56
P2259,H57
P607,H3
P607,H11
P1646,H48
P1647,H49
P1815,H45
P1814,H11
P2368,H58
P2369,H59
P815,H37
P647,H15
P647,H32
P1380,H47
P1381,H32
P1364,H46
P1276,H41
P1419,H21
P1418,H40
P883,H38
P1410,H18
P1410,H46
P1411,H46
P1543,H38
P1542,H31
P1524,H47
P1471,H21
P1362,H46
P1363,H47
P1514,H31
P1515,H31
P2184,H54
P2185,H55
P1885,H52
P2288,H56
P2289,H57
P1551,H21
P1096,H34
P1096,H42
P1097,H43
P1929,H28
P1928,H42
P1804,H42
P1099,H43
P2024,H40
P2025,H37
P1829,H40
P1472,H11
P1442,H11
P2316,H56
P2317,H57
P2106,H43
P2003,H47
P1070,H42
P1373,H28
P1372,H35
P232,H7
P143,H8
P143,H14
P1594,H48
P1595,H49
P801,H37
P631,H32
P50,H5
P50,H9
P36,H4
P36,H6
P1178,H44
P1179,H45
P1180,H44
P1181,H45
P779,H23
P779,H24
P778,H24
P2390,H58
P2391,H59
P2243,H32
P1291,H41
P1123,H30
P1122,H35
P2225,H30
P2224,H11
P463,H7
P519,H26
P519,H28
P1790,H40
P1791,H30
P1007,H41
P2039,H25
P2039,H44
P2038,H20
P1552,H38
P2036,H43
P2037,H43
P1226,H16
P544,H27
P544,H30
P2384,H58
P2385,H59
P2102,H52
P2182,H54
P2183,H55
P2286,H56
P2287,H57
P1520,H7
P1432,H27
P1432,H31
P1490,H43
P1491,H43
P1781,H49
P1780,H42
P759,H35
P723,H14
P723,H35
P362,H10
P362,H22
P363,H11
P1741,H25
P1741,H45
P1740,H44
P2206,H54
P2207,H55
P2058,H45
P2218,H7
P2219,H43
P1423,H41
P393,H23
P393,H24
P419,H24
P418,H11
P684,H26
P684,H28
P685,H28
P1904,H38
P1905,H42
P2223,H40
P2222,H24
P1032,H40
P1033,H41
P1152,H12
P1152,H16
P1153,H16
P546,H30
P547,H31
P1230,H10
P1230,H22
P1231,H40
P2196,H54
P2197,H55
P1897,H52
P1800,H37
P1723,H33
P1723,H37
P2226,H40
P2227,H11
P2133,H7
P1636,H48
P1637,H49
P1453,H47
P651,H15
P651,H32
P576,H24
P963,H33
P963,H37
P2065,H47
P2064,H45
P1194,H44
P1755,H37
P1754,H45
P1995,H38
P1994,H44
P2374,H58
P2375,H59
P1987,H20
P186,H16
P908,H29
P908,H38
P909,H38
P988,H40
P989,H41
P1785,H23
P1785,H24
P1784,H35
P1248,H16
P980,H28
P1215,H30
P1214,H45
P1186,H44
P540,H30
P541,H31
P2140,H54
P2141,H55
P1835,H52
P2252,H56
P2253,H57
P111,H9
P111,H13
P1608,H48
P1609,H49
P833,H37
P780,H24
P2158,H54
P2159,H55
P1855,H52
P2264,H56
P2265,H57
P2008,H43
P2009,H43
P2035,H46
P2034,H47
P1570,H21
P1112,H21
P1113,H16
P1308,H20
P1309,H11
P1332,H46
P1333,H47
P1163,H25
P1163,H45
P1162,H44
P1325,H30
P1324,H24
P447,H19
P447,H20
P2330,H58
P2331,H59
P720,H14
P720,H34
P1943,H38
P1942,H35
P1822,H40
P1823,H49
P1774,H46
P1477,H47
P1576,H47
P1577,H42
P1356,H46
P1357,H47
P1392,H46
P1393,H16
P1335,H47
P1225,H14
P1225,H35
P2030,H16
P2031,H11
P612,H7
P279,H19
P279,H21
P1087,H34
P1087,H43
P1086,H42
P743,H35
P2392,H20
P2393,H43
P1937,H47
P1936,H16
P1055,H11
P1872,H51
P1872,H53
P1873,H52
P1701,H13
P1701,H50
P1454,H31
P229,H3
P229,H11
P399,H23
P399,H24
P398,H23
P398,H25
P1985,H21
P1984,H41
P2053,H46
P2052,H16
P1022,H40
P2338,H58
P2339,H59
P1738,H4
P1738,H7
P1739,H32
P240,H3
P240,H11
P2386,H58
P2387,H59
P2228,H55
P2174,H54
P1871,H52
P2276,H56
P2277,H57
P1405,H7
P193,H6
P193,H18
P2370,H58
P2371,H59
P1821,H11
P896,H21
P305,H11
P1952,H20
P1953,H20
P428,H19
P428,H21
P1016,H40
P1017,H41
P2042,H35
P2043,H35
P1917,H35
P1076,H42
P1077,H43
P1102,H42
P1103,H43
P2342,H58
P2343,H59
P1582,H34
P1582,H42
P2083,H37
P2082,H42
P1500,H26
P1500,H28
P459,H24
P774,H12
P774,H16
P2334,H58
P2335,H59
P1628,H48
P1629,H49
P2322,H55
P2323,H55
P2166,H54
P1863,H52
P2270,H56
P2271,H57
P836,H26
P836,H28
P1920,H42
P1921,H42
P1329,H24
P1105,H43
P1202,H44
P1203,H45
P1305,H15
P1305,H32
P1304,H38
P1034,H41
P984,H39
P984,H40
P859,H38
P534,H27
P534,H30
P1483,H47
P1482,H31
P2188,H54
P2189,H55
P1889,H52
P2308,H56
P2309,H57
P1993,H46
P2190,H54
P2191,H55
P1891,H52
P2292,H56
P2293,H57
P1399,H20
P2204,H54
P2205,H55
P1911,H7
P1875,H52
P2278,H56
P2279,H57
P2004,H30
P2005,H32
P1783,H45
P368,H3
P368,H11
P2170,H54
P2171,H55
P1867,H52
P1695,H13
P1695,H50
P1321,H28
P1532,H37
P1533,H35
P1759,H41
P1758,H37
P2150,H54
P2151,H55
P1845,H51
P1845,H52
P1669,H13
P1669,H50
P591,H9
P591,H13
P1596,H48
P1597,H49
P807,H37
P637,H32
P2344,H58
P2345,H59
P1128,H21
P2084,H46
P2085,H43
P2210,H54
P2211,H55
P2090,H42
P1067,H43
P715,H35
P766,H23
P766,H25
P2109,H28
P2108,H45
P2378,H58
P2379,H59
P1184,H44
P403,H24
P2358,H58
P2359,H59
P1507,H38
P2048,H40
P2049,H16
P2372,H58
P2373,H59
P2248,H20
P2249,H48
P2221,H20
P465,H8
P465,H14
P464,H21
P1792,H40
P1793,H40
P1021,H41
P924,H21
P675,H7
P2040,H20
P2041,H40
P983,H28
P472,H20
P1737,H16
P1736,H24
P1212,H40
P1001,H41
P1544,H38
P1545,H30
