parasite_leaf:,host_leaf
P110,H19
P110,H40
P111,H41
P230,H40
P231,H43
P405,H56
P404,H48
P396,H40
P340,H40
P372,H19
P372,H41
P373,H45
P351,H65
P199,H41
P326,H64
P327,H65
P268,H19
P268,H40
P107,H41
P399,H31
P398,H51
P333,H51
P273,H43
P296,H51
P297,H43
P444,H50
P445,H49
P344,H50
P83,H29
P41,H22
P41,H29
P400,H56
P401,H56
P528,H74
P529,H75
P85,H39
P425,H41
P424,H65
P324,H64
P349,H47
P348,H26
P167,H47
P438,H68
P439,H69
P543,H74
P542,H49
P465,H28
P465,H39
P464,H39
P472,H35
P473,H35
P232,H48
P366,H66
P367,H67
P314,H49
P412,H40
P413,H25
P488,H25
P489,H25
P485,H40
P275,H32
P275,H44
P274,H44
P550,H41
P551,H45
P403,H25
P374,H43
P389,H56
P388,H35
P74,H35
P393,H34
P393,H66
P392,H66
P359,H67
P97,H22
P97,H29
P149,H11
P149,H24
P148,H44
P196,H51
P197,H51
P190,H50
P292,H44
P293,H26
P156,H32
P156,H45
P157,H45
P220,H54
P221,H55
P553,H35
P552,H49
P277,H49
P170,H48
P538,H74
P539,H75
P416,H43
P265,H53
P209,H33
P209,H43
P522,H71
P523,H44
P505,H53
P454,H70
P356,H62
P480,H54
P481,H29
P303,H63
P428,H68
P429,H69
P430,H68
P431,H69
P544,H75
P545,H75
P536,H74
P334,H40
P335,H44
P185,H47
P119,H19
P119,H40
P486,H69
P487,H14
P434,H68
P338,H41
P376,H35
P377,H14
P316,H50
P394,H51
P395,H24
P61,H22
P61,H29
P133,H9
P133,H14
P448,H70
P449,H71
P441,H45
P440,H14
P270,H51
P229,H51
P492,H69
P493,H26
P548,H68
P549,H68
P162,H43
P407,H39
P406,H47
P432,H68
P433,H69
P215,H20
P215,H34
P362,H66
P363,H67
P458,H71
P459,H50
P452,H70
P469,H71
P468,H26
P370,H65
P322,H64
P169,H47
P105,H23
P105,H37
P446,H70
P447,H71
P218,H25
P219,H49
P436,H68
P437,H69
P507,H66
P506,H25
P382,H31
P383,H41
P450,H70
P451,H71
P137,H39
P422,H31
P423,H43
P419,H28
P419,H39
P267,H24
P224,H54
P225,H55
P304,H54
P305,H24
P227,H55
P384,H64
P385,H67
P329,H65
P479,H39
P478,H35
P476,H35
P282,H12
P282,H55
P222,H54
P482,H51
P483,H53
P192,H50
P411,H29
P410,H61
P516,H72
P517,H73
P518,H72
P519,H73
P510,H72
P511,H73
P257,H59
P461,H59
P460,H53
P387,H10
P387,H53
P279,H56
P278,H48
P525,H53
P524,H48
P295,H18
P295,H51
P467,H54
P466,H49
P127,H43
P160,H9
P160,H14
P161,H45
P64,H11
P64,H25
P32,H11
P32,H24
P261,H58
P261,H61
P547,H40
P546,H73
P512,H72
P514,H72
P515,H73
P255,H59
P456,H67
P457,H67
P364,H66
P527,H39
P526,H59
P474,H53
P361,H34
P361,H67
P360,H66
P306,H62
P299,H63
P77,H14
P470,H53
P471,H14
P540,H74
P541,H75
P241,H56
P243,H38
P243,H56
P530,H74
P531,H75
P532,H74
P533,H75
P245,H56
P534,H74
P535,H75
P247,H56
P195,H40
P421,H3
P421,H63
P420,H39
P43,H22
P43,H29
P204,H28
P204,H39
P369,H43
P368,H26
P259,H49
P253,H45
P151,H39
P101,H31
P88,H28
P88,H38
P45,H22
P45,H29
P490,H54
P491,H54
P342,H14
P55,H27
P55,H32
P121,H33
P121,H43
P509,H53
P508,H49
P503,H54
P497,H64
P318,H49
P285,H52
P285,H59
P174,H48
P139,H44
P501,H49
P500,H26
P15,H4
P15,H6
P498,H41
P499,H41
P379,H24
P114,H40
P494,H62
P495,H62
P409,H62
P301,H63
P520,H40
P521,H68
P347,H40
P320,H25
P281,H10
P281,H53
P280,H44
