parasite_leaf:,host_leaf
P80,H12
P80,H18
P105,H8
P105,H21
P342,H35
P343,H35
P306,H34
P293,H7
P293,H32
P462,H40
P463,H41
P705,H50
P704,H19
P533,H40
P290,H30
P291,H31
P482,H40
P483,H41
P713,H28
P712,H47
P630,H46
P585,H39
P411,H28
P602,H44
P603,H45
P509,H30
P362,H38
P363,H39
P596,H44
P597,H45
P433,H34
P664,H48
P665,H49
P549,H39
P658,H48
P659,H49
P730,H38
P731,H38
P414,H38
P686,H50
P687,H51
P450,H39
P632,H48
P633,H49
P406,H34
P407,H35
P305,H35
P492,H21
P493,H27
P70,H5
P70,H7
P734,H47
P735,H47
P624,H46
P497,H31
P527,H21
P526,H36
P733,H30
P732,H14
P700,H28
P179,H13
P179,H22
P89,H19
P472,H33
P472,H40
P473,H41
P412,H14
P109,H14
P528,H16
P528,H30
P529,H38
P283,H31
P500,H17
P501,H17
P364,H38
P365,H39
P200,H10
P200,H25
P313,H20
P313,H35
P495,H30
P494,H34
P252,H28
P684,H50
P685,H51
P447,H17
P537,H28
P536,H38
P422,H28
P275,H21
P418,H24
P418,H29
P669,H33
P669,H41
P668,H41
P474,H40
P40,H6
P40,H11
P628,H46
P629,H47
P504,H24
P504,H28
P404,H28
P670,H50
P671,H51
P506,H35
P507,H27
P461,H35
P706,H25
P706,H42
P707,H42
P567,H43
P341,H35
P91,H2
P91,H13
P614,H46
P615,H47
P325,H36
P87,H19
P382,H36
P383,H38
P378,H38
P355,H39
P662,H48
P663,H49
P541,H28
P588,H27
P589,H38
P206,H26
P45,H1
P45,H2
P223,H8
P223,H21
P222,H19
P127,H19
P612,H46
P613,H47
P323,H36
P638,H48
P639,H49
P263,H21
P360,H38
P361,H39
P366,H38
P367,H39
P560,H42
P561,H43
P634,H48
P635,H49
P722,H30
P723,H36
P289,H31
P168,H13
P168,H22
P359,H23
P359,H39
P358,H38
P159,H5
P159,H7
P600,H44
P601,H45
P688,H50
P689,H51
P598,H44
P599,H45
P694,H50
P695,H51
P696,H50
P697,H51
P692,H50
P693,H51
P466,H40
P467,H41
P129,H5
P129,H7
P616,H46
P617,H47
P327,H36
P676,H50
P677,H51
P241,H28
P554,H42
P555,H43
P163,H15
P163,H16
P538,H41
P539,H38
P464,H40
P604,H44
P605,H45
P606,H44
P607,H45
P73,H11
P73,H14
P308,H20
P308,H34
P309,H35
P666,H48
P667,H49
P578,H35
P310,H34
P101,H21
P534,H28
P535,H28
P242,H24
P242,H29
P556,H42
P557,H43
P626,H46
P627,H47
P714,H41
P715,H45
P476,H40
P716,H42
P717,H48
P725,H18
P725,H36
P724,H40
P718,H12
P718,H19
P719,H19
P479,H41
P590,H44
P591,H45
P120,H8
P120,H20
P121,H8
P121,H20
P550,H27
P551,H27
P736,H26
P737,H47
P652,H48
P653,H49
P429,H39
P408,H27
P391,H34
P34,H1
P34,H2
P457,H15
P457,H17
P456,H17
P401,H14
P636,H48
P637,H49
P228,H26
P720,H17
P721,H40
P574,H39
P544,H27
P727,H21
P726,H27
P577,H39
P6,H1
P6,H3
P286,H30
P287,H31
P165,H15
P165,H17
P79,H17
P654,H48
P655,H49
P437,H34
P642,H48
P643,H49
P622,H46
P623,H47
P440,H19
P644,H48
P645,H49
P710,H28
P711,H28
P580,H26
P215,H27
P154,H14
P285,H16
P285,H31
P284,H30
P610,H40
P611,H44
P481,H41
P442,H13
P442,H22
P399,H28
P542,H26
P543,H26
P448,H17
P280,H30
P281,H31
P345,H28
P344,H36
P618,H46
P619,H47
P264,H28
P672,H50
P673,H51
P552,H42
P553,H43
P373,H23
P373,H39
P729,H47
P728,H38
P352,H28
P690,H50
P691,H51
P515,H39
P558,H42
P559,H43
P191,H10
P191,H25
P640,H48
P641,H49
P266,H28
P674,H50
P675,H51
P570,H42
P571,H43
P519,H27
P259,H17
P254,H11
P254,H14
P562,H42
P563,H43
P660,H48
P661,H49
P525,H19
P564,H42
P565,H43
P318,H27
P218,H26
P592,H44
P593,H45
P594,H44
P595,H45
P469,H33
P469,H41
P468,H40
P421,H15
P421,H17
P420,H27
P216,H26
P98,H8
P98,H20
P682,H50
P683,H51
P336,H21
P21,H4
P21,H9
P69,H2
P69,H13
P678,H50
P679,H51
P251,H14
P237,H28
P568,H42
P569,H43
P425,H35
P587,H24
P587,H28
P586,H42
P738,H43
P739,H39
P698,H50
P699,H51
P703,H14
P702,H35
P314,H34
P268,H19
P224,H27
P431,H21
P430,H26
P208,H26
P209,H27
P47,H4
P47,H8
P370,H38
P371,H39
P470,H40
P471,H41
P426,H17
P427,H34
P346,H15
P346,H17
P650,H48
P651,H49
P397,H17
P374,H35
P316,H34
P608,H44
P609,H45
P512,H14
P487,H14
P453,H36
P656,H48
P657,H49
P122,H19
P498,H20
P498,H34
P499,H27
P334,H36
P620,H46
P621,H47
P680,H50
P681,H51
P368,H38
P369,H39
P582,H41
P583,H41
P484,H40
P458,H19
P183,H17
P167,H19
P648,H48
P649,H49
P395,H27
P646,H48
P647,H49
