140	18
140	21
140	0
140	24
140	29
140	62
140	35
140	22
140	2
140	3
140	23
140	34
140	30
140	9
140	25
140	11
140	19
140	10
140	7
140	15
140	5
140	6
140	26
140	20
140	1
140	36
140	16
140	13
140	4
140	12
140	27
140	14
140	8
140	0
141	11
141	22
141	12
142	11
142	29
142	12
143	5
144	62
144	11
144	34
144	13
144	35
144	15
144	0
144	3
144	25
144	24
144	18
144	10
144	21
144	4
144	19
144	7
144	20
144	22
144	23
144	6
144	26
144	36
144	2
144	16
144	1
144	12
144	5
144	29
144	14
144	8
144	0
145	0
145	6
145	3
145	11
145	20
145	35
145	62
145	26
145	24
145	13
145	15
145	25
145	22
145	18
145	36
145	21
145	7
145	19
145	2
145	10
145	23
145	16
145	17
145	5
145	12
145	14
145	8
145	0
