105	106
105	107
106	108
106	109
108	110
108	111
107	112
107	113
113	114
113	115
112	116
112	117
110	118
110	119
117	120
117	121
118	122
118	123
120	124
120	125
125	126
125	82
122	127
122	128
116	129
116	130
124	131
124	132
123	133
123	134
126	135
126	83
128	1
128	136
130	137
130	2
132	3
132	138
134	84
134	139
115	85
115	140
136	141
136	86
139	87
139	142
109	88
109	4
142	143
142	144
121	145
121	146
127	147
127	148
114	89
114	149
147	150
147	151
150	152
150	5
129	153
129	154
143	155
143	156
140	157
140	158
152	159
152	90
133	160
133	6
135	91
135	161
151	162
151	163
158	92
158	93
138	164
138	165
157	166
157	94
145	95
145	167
137	7
137	168
159	8
159	169
153	170
153	96
131	97
131	98
154	171
154	172
167	173
167	99
148	174
148	175
174	176
174	177
176	178
176	179
175	180
175	181
177	182
177	183
144	9
144	10
165	11
165	12
141	13
141	14
164	184
164	15
155	100
155	16
156	17
156	185
181	186
181	18
183	19
183	101
179	20
179	21
160	22
160	187
173	188
173	189
146	190
146	191
184	23
184	192
178	193
178	194
187	24
187	25
186	26
186	195
163	196
163	102
195	27
195	28
169	29
169	30
172	31
172	32
111	197
111	103
185	33
185	34
168	35
168	36
170	104
170	198
192	37
192	38
196	199
196	200
199	201
199	39
193	40
193	41
194	42
194	43
180	44
180	45
182	46
182	47
201	48
201	49
200	202
200	203
162	50
162	51
202	52
202	53
203	54
203	55
190	204
190	205
171	206
171	56
161	57
161	58
198	207
198	59
197	60
197	61
166	62
166	63
149	64
149	65
119	66
119	67
189	68
189	69
204	70
204	71
206	72
206	73
191	74
191	75
188	76
188	77
207	78
207	79
205	80
205	81
