parasite_leaf:,host_leaf
P25,H6
P25,H11
P504,H82
P505,H83
P465,H77
P444,H72
P427,H73
P269,H51
P130,H26
P102,H22
P102,H27
P387,H67
P387,H69
P386,H68
P436,H74
P437,H75
P221,H44
P481,H60
P481,H77
P480,H77
P494,H82
P495,H83
P544,H86
P545,H87
P469,H79
P86,H17
P86,H24
P171,H17
P171,H25
P170,H25
P101,H16
P101,H23
P100,H16
P100,H23
P506,H73
P507,H79
P422,H72
P265,H27
P265,H51
P107,H26
P91,H17
P91,H25
P482,H58
P483,H58
P520,H59
P520,H84
P521,H85
P340,H64
P341,H65
P281,H52
P342,H64
P343,H65
P283,H52
P174,H26
P138,H26
P424,H72
P425,H73
P572,H51
P573,H13
P460,H60
P460,H76
P461,H77
P550,H86
P551,H87
P475,H79
P375,H57
P374,H31
P570,H88
P571,H89
P558,H81
P576,H90
P577,H91
P255,H48
P540,H68
P541,H68
P565,H72
P564,H69
P562,H69
P442,H74
P443,H75
P352,H36
P352,H44
P353,H9
P151,H22
P151,H27
P150,H17
P150,H25
P124,H25
P315,H24
P315,H58
P522,H84
P523,H85
P287,H47
P256,H48
P257,H48
P250,H41
P250,H49
P584,H92
P585,H93
P586,H92
P587,H93
P191,H38
P123,H22
P123,H26
P402,H26
P403,H26
P238,H26
P104,H22
P104,H27
P388,H68
P389,H69
P365,H45
P365,H66
P223,H44
P513,H26
P512,H82
P497,H83
P455,H60
P455,H77
P546,H86
P547,H87
P471,H79
P98,H17
P98,H24
P524,H84
P525,H85
P526,H84
P527,H85
P536,H58
P537,H58
P312,H24
P312,H59
P511,H82
P510,H58
P218,H25
P219,H25
P162,H17
P162,H25
P149,H16
P149,H23
P32,H7
P32,H12
P128,H30
P129,H31
P62,H13
P166,H7
P166,H13
P167,H13
P212,H19
P212,H43
P414,H70
P415,H71
P290,H54
P291,H55
P241,H18
P241,H47
P566,H88
P567,H89
P447,H34
P331,H63
P157,H32
P588,H92
P589,H93
P492,H21
P409,H21
P119,H4
P119,H9
P404,H9
P405,H9
P5,H1
P5,H3
P236,H34
P237,H21
P580,H90
P581,H91
P516,H35
P515,H26
P514,H65
P338,H64
P279,H52
P203,H17
P203,H25
P528,H84
P529,H85
P360,H54
P297,H55
P247,H47
P450,H21
P451,H21
P210,H39
P210,H41
P582,H92
P583,H93
P396,H38
P397,H38
P491,H49
P491,H81
P578,H90
P579,H91
P401,H65
P253,H48
P209,H39
P209,H40
P193,H11
P193,H38
P136,H22
P136,H27
P217,H19
P217,H42
P305,H43
P305,H57
P518,H56
P519,H56
P168,H26
P111,H26
P392,H68
P393,H69
P440,H74
P441,H75
P229,H44
P500,H82
P501,H83
P459,H77
P548,H86
P549,H87
P473,H79
P398,H52
P399,H21
P380,H51
P412,H51
P413,H64
P484,H72
P485,H35
P429,H73
P95,H17
P95,H25
P94,H17
P94,H24
P466,H48
P467,H70
P329,H21
P543,H51
P542,H81
P574,H90
P575,H91
P568,H88
P569,H89
P557,H9
P590,H92
P591,H93
P385,H54
P376,H38
P377,H38
P538,H34
P539,H52
P159,H35
P372,H65
P373,H52
P344,H64
P317,H9
P275,H52
P164,H21
P165,H32
P201,H7
P201,H13
P410,H13
P411,H13
P153,H7
P153,H13
P121,H13
P132,H3
P132,H30
P336,H64
P337,H65
P277,H52
P434,H72
P435,H72
P431,H73
P346,H31
P261,H14
P261,H32
P379,H51
P378,H31
P263,H26
P141,H3
P141,H31
P432,H72
P433,H73
P351,H25
P273,H51
P285,H35
P284,H21
P173,H21
P300,H9
P301,H9
P390,H67
P390,H68
P391,H69
P438,H74
P439,H75
P227,H44
P552,H86
P553,H87
P477,H79
P554,H78
P554,H86
P555,H87
P479,H79
P498,H82
P499,H83
P457,H77
P234,H25
P235,H25
P117,H7
P117,H13
P530,H84
P531,H85
P532,H84
P533,H85
P309,H24
P309,H58
P382,H9
P383,H9
P41,H8
P41,H14
P292,H54
P293,H55
P243,H18
P243,H47
P449,H12
P449,H21
P448,H38
P418,H32
P356,H55
P421,H41
P421,H48
P420,H9
P294,H54
P535,H43
P535,H56
P534,H82
P503,H83
P463,H77
P348,H47
P335,H35
P334,H57
P561,H65
P560,H56
P416,H70
P417,H71
P7,H1
P7,H3
