parasite_leaf:,host_leaf
P7,H1
P7,H3
P94,H26
P95,H27
P61,H16
P53,H16
P39,H4
P39,H15
P31,H5
P31,H7
P30,H8
P30,H11
P76,H20
P77,H21
P35,H13
P19,H6
P19,H9
P37,H10
P37,H13
P36,H10
P36,H12
P29,H11
P62,H18
P63,H19
P64,H18
P65,H19
P112,H30
P113,H31
P116,H31
P117,H31
P114,H30
P121,H11
P120,H28
P107,H29
P83,H23
P118,H11
P119,H27
P51,H15
P86,H9
P86,H18
P87,H23
P102,H19
P103,H19
P69,H9
P69,H19
P68,H18
P70,H18
P71,H19
P72,H18
P73,H19
P74,H12
P74,H20
P100,H21
P101,H27
P33,H10
P33,H13
P40,H8
P40,H11
P54,H14
P54,H17
P55,H14
P55,H16
P92,H20
P93,H20
P126,H21
P127,H21
P84,H23
P85,H23
P108,H30
P109,H31
P123,H18
P122,H31
P110,H30
P124,H28
P125,H28
P105,H29
P10,H1
P10,H3
P11,H3
