parasite_leaf:,host_leaf
P31,H8
P31,H15
P118,H15
P119,H15
P26,H8
P26,H14
P54,H18
P54,H22
P228,H47
P229,H47
P357,H26
P356,H46
P143,H23
P143,H38
P81,H2
P81,H19
P80,H19
P342,H63
P343,H26
P304,H62
P126,H15
P176,H42
P177,H43
P284,H30
P284,H43
P285,H56
P195,H28
P178,H42
P226,H50
P227,H51
P219,H48
P79,H21
P370,H27
P371,H27
P135,H9
P384,H27
P385,H27
P267,H27
P231,H29
P230,H26
P350,H68
P351,H69
P329,H61
P329,H66
P291,H60
P316,H64
P317,H65
P386,H47
P387,H47
P310,H64
P311,H65
P372,H9
P373,H9
P296,H40
P297,H40
P212,H40
P169,H41
P172,H25
P172,H40
P298,H40
P299,H40
P171,H25
P171,H41
P163,H8
P163,H15
P388,H15
P389,H69
P174,H42
P175,H43
P139,H33
P139,H37
P138,H36
P378,H31
P379,H31
P51,H21
P264,H17
P264,H28
P265,H28
P254,H17
P254,H28
P75,H29
P125,H13
P125,H27
P214,H42
P215,H42
P360,H43
P361,H43
P89,H20
P89,H31
P85,H9
P90,H10
P90,H24
P182,H42
P183,H43
P258,H56
P259,H57
P235,H52
P374,H44
P375,H44
P337,H44
P306,H62
P307,H63
P308,H62
P309,H63
P320,H64
P321,H65
P300,H47
P269,H29
P202,H46
P362,H69
P363,H69
P380,H68
P381,H69
P331,H66
P293,H60
P354,H68
P355,H69
P333,H66
P295,H60
P102,H10
P102,H25
P103,H2
P103,H19
P64,H13
P64,H26
P65,H13
P65,H27
P123,H13
P123,H26
P359,H31
P358,H65
P312,H64
P22,H4
P22,H13
P36,H4
P36,H12
P37,H4
P37,H12
P63,H10
P63,H25
P115,H24
P115,H34
P318,H64
P319,H65
P224,H44
P260,H56
P261,H57
P340,H31
P341,H31
P322,H52
P262,H56
P263,H57
P239,H52
P191,H44
P256,H56
P257,H57
P233,H52
P185,H44
P302,H62
P303,H63
P160,H36
P161,H19
P137,H37
P241,H32
P241,H55
P272,H54
P272,H59
P273,H58
P57,H18
P57,H23
P204,H46
P205,H47
P345,H9
P344,H66
P346,H68
P347,H69
P287,H60
P120,H2
P120,H19
P97,H17
P97,H28
P58,H18
P58,H22
P210,H47
P211,H47
P200,H46
P145,H23
P145,H38
P49,H2
P49,H19
P70,H18
P70,H22
P82,H2
P82,H19
P208,H19
P209,H19
P106,H22
P106,H33
P279,H54
P279,H58
P366,H70
P367,H71
P249,H55
P368,H70
P369,H71
P281,H58
P376,H55
P377,H55
P246,H32
P246,H54
P247,H55
P193,H41
P364,H70
P365,H71
P277,H58
P245,H55
P166,H4
P166,H12
P314,H64
P315,H65
P282,H43
P283,H43
P338,H55
P339,H55
P274,H54
P274,H59
P334,H58
P335,H58
P382,H69
P383,H69
P348,H68
P327,H66
P289,H60
P197,H39
P197,H47
P196,H46
P43,H19
