parasite_leaf:,host_leaf
P287,H63
P287,H67
P286,H66
P259,H62
P153,H31
P123,H41
P254,H34
P255,H34
P147,H13
P147,H47
P146,H46
P209,H50
P209,H57
P208,H56
P169,H51
P136,H35
P88,H34
P305,H18
P304,H67
P288,H66
P261,H62
P190,H35
P90,H34
P49,H17
P49,H22
P248,H56
P249,H56
P280,H57
P281,H57
P171,H51
P161,H17
P161,H22
P212,H56
P213,H57
P173,H51
P163,H30
P79,H17
P79,H22
P236,H58
P237,H59
P216,H45
P262,H61
P263,H26
P240,H60
P71,H29
P278,H64
P279,H65
P253,H55
P195,H55
P181,H25
P181,H52
P300,H70
P301,H71
P285,H26
P302,H59
P303,H59
P296,H70
P297,H71
P265,H56
P264,H55
P268,H64
P269,H65
P222,H52
P223,H52
P176,H38
P176,H42
P174,H38
P174,H43
P202,H42
P203,H41
P290,H68
P291,H69
P292,H68
P293,H69
P151,H49
P230,H32
P231,H32
P84,H19
P84,H33
P132,H24
P132,H29
P298,H70
P299,H71
P131,H24
P131,H29
P83,H19
P83,H32
P224,H9
P225,H41
P232,H9
P233,H41
P188,H34
P189,H47
P62,H18
P55,H5
P55,H12
P92,H34
P93,H35
P52,H6
P52,H9
P22,H5
P22,H12
P144,H46
P145,H47
P10,H2
P10,H4
P207,H50
P207,H57
P256,H56
P257,H56
P244,H60
P245,H61
P238,H51
P234,H58
P235,H59
P126,H42
P127,H43
P294,H70
P295,H71
P99,H33
P99,H36
P220,H45
P221,H45
P242,H60
P243,H61
P73,H29
P156,H16
P156,H25
P282,H65
P283,H43
P274,H64
P276,H64
P277,H65
P270,H64
P271,H65
P199,H55
P185,H52
P266,H64
P267,H65
P197,H55
P183,H52
P36,H5
P36,H12
P178,H47
P179,H47
P148,H46
P29,H5
P29,H13
P120,H12
P120,H40
P121,H41
P128,H27
P128,H30
P129,H43
P86,H27
P86,H30
P134,H31
P135,H31
P67,H26
P214,H15
P214,H20
P215,H57
P116,H20
P109,H31
P31,H3
P31,H14
P76,H27
P76,H30
P77,H31
P272,H64
P273,H65
P228,H31
P113,H18
P154,H21
P154,H26
P155,H26
P204,H21
P204,H26
P205,H26
P219,H13
P219,H47
P218,H15
P218,H20
P159,H46
P33,H14
