parasite_leaf:,host_leaf
P544,H16
P545,H16
P522,H26
P562,H54
P563,H55
P244,H26
P285,H27
P285,H36
P558,H54
P559,H55
P331,H40
P420,H29
P421,H6
P186,H28
P88,H12
P88,H18
P89,H19
P21,H6
P434,H38
P435,H38
P449,H29
P448,H39
P338,H12
P338,H19
P599,H42
P598,H23
P587,H23
P221,H21
P221,H23
P570,H54
P571,H55
P546,H28
P541,H15
P541,H29
P189,H29
P542,H29
P543,H49
P190,H28
P56,H13
P56,H15
P342,H14
P342,H26
P343,H23
P254,H14
P254,H26
P194,H26
P556,H54
P557,H55
P329,H40
P283,H27
P283,H36
P86,H12
P86,H18
P600,H22
P601,H22
P436,H19
P19,H4
P19,H6
P36,H8
P36,H11
P299,H5
P299,H39
P298,H38
P378,H22
P379,H22
P246,H12
P246,H19
P247,H33
P323,H12
P323,H19
P322,H12
P322,H19
P121,H21
P121,H23
P105,H10
P105,H20
P583,H57
P582,H16
P354,H38
P355,H38
P550,H39
P551,H39
P400,H46
P401,H47
P500,H52
P501,H53
P253,H15
P253,H28
P410,H48
P411,H49
P490,H52
P491,H53
P341,H36
P340,H33
P469,H32
P469,H51
P468,H50
P380,H39
P381,H33
P302,H38
P496,H52
P497,H53
P344,H19
P90,H12
P90,H18
P97,H12
P97,H19
P617,H28
P616,H6
P362,H42
P363,H43
P356,H16
P398,H46
P399,H47
P219,H21
P219,H23
P515,H24
P515,H33
P514,H48
P518,H49
P519,H52
P528,H53
P529,H46
P526,H53
P480,H52
P310,H38
P311,H39
P456,H39
P457,H39
P312,H38
P85,H16
P126,H3
P126,H5
P476,H50
P477,H51
P548,H50
P549,H50
P507,H50
P479,H51
P241,H24
P241,H33
P308,H5
P308,H38
P309,H39
P304,H38
P305,H39
P502,H52
P503,H53
P423,H36
P374,H38
P307,H39
P439,H28
P438,H39
P504,H39
P505,H53
P596,H6
P597,H50
P588,H23
P444,H38
P296,H5
P296,H38
P297,H39
P113,H11
P113,H16
P534,H39
P535,H39
P292,H38
P38,H8
P38,H10
P425,H25
P425,H45
P554,H24
P554,H33
P555,H20
P520,H45
P576,H56
P577,H57
P578,H56
P579,H57
P371,H25
P371,H45
P138,H17
P138,H24
P71,H16
P78,H11
P78,H16
P79,H2
P79,H9
P147,H17
P147,H25
P229,H24
P229,H33
P618,H51
P619,H51
P464,H50
P149,H17
P149,H25
P466,H50
P467,H51
P231,H33
P532,H35
P532,H48
P533,H16
P409,H49
P484,H52
P485,H53
P392,H31
P392,H46
P393,H47
P604,H49
P605,H46
P442,H49
P440,H49
P414,H48
P281,H26
P585,H29
P584,H53
P486,H52
P396,H46
P397,H47
P317,H33
P404,H35
P404,H48
P405,H49
P483,H34
P483,H53
P482,H52
P474,H50
P475,H51
P432,H31
P432,H46
P385,H47
P66,H2
P66,H9
P287,H27
P287,H36
P426,H37
P426,H40
P536,H33
P537,H33
P566,H54
P567,H55
P568,H54
P569,H55
P327,H16
P561,H41
P561,H55
P560,H54
P333,H40
P289,H36
P552,H26
P553,H43
P512,H26
P429,H26
P114,H16
P574,H56
P575,H57
P367,H45
P163,H19
P462,H50
P463,H51
P227,H33
P111,H12
P111,H19
P184,H17
P184,H24
P450,H22
P451,H22
P274,H20
P572,H56
P573,H57
P365,H45
P133,H22
P455,H29
P454,H22
P431,H22
P525,H51
P524,H16
P130,H20
P131,H20
P470,H50
P471,H51
P239,H33
P197,H6
P199,H15
P199,H29
P580,H56
P581,H57
P373,H45
P151,H11
P151,H16
P150,H23
P118,H22
P564,H54
P565,H55
P461,H26
P335,H40
P291,H36
P472,H50
P473,H51
P516,H33
P517,H33
P171,H22
P234,H24
P234,H32
P235,H24
P235,H33
P268,H30
P268,H35
P613,H16
P612,H53
P488,H52
P394,H46
P395,H47
P5,H1
P5,H2
P68,H11
P68,H17
P591,H55
P590,H52
P495,H53
P318,H16
P116,H22
P117,H23
P376,H20
P377,H20
P164,H20
P193,H15
P193,H29
P192,H15
P192,H28
P615,H29
P614,H48
P419,H49
P602,H40
P603,H40
P608,H40
P609,H46
P592,H52
P593,H52
P607,H26
P606,H52
P499,H53
P406,H48
P407,H49
P386,H46
P387,H47
P508,H43
P509,H16
P358,H42
P242,H20
P412,H48
P413,H49
P492,H52
P493,H53
P388,H46
P389,H47
P594,H43
P595,H43
P531,H20
P360,H42
P416,H48
P417,H49
P263,H30
P263,H34
P610,H47
P611,H47
P390,H46
P128,H6
P129,H22
