parasite_leaf:,host_leaf
P8,H2
P8,H4
P89,H2
P89,H5
P88,H5
P40,H5
P68,H5
P69,H5
P82,H24
P83,H25
P114,H24
P115,H28
P85,H25
P25,H7
P25,H8
P110,H28
P111,H29
P101,H21
P97,H26
P119,H31
P118,H22
P59,H21
P16,H7
P16,H8
P104,H28
P105,H29
P93,H26
P127,H25
P126,H22
P128,H28
P129,H28
P107,H29
P95,H26
P77,H22
P122,H9
P123,H9
P37,H9
P116,H29
P117,H29
P102,H28
P91,H26
P73,H22
P27,H2
P27,H5
P108,H28
P109,H29
P99,H26
P81,H22
P61,H13
P121,H13
P120,H5
P65,H5
P52,H19
P49,H4
P49,H13
P66,H18
P67,H18
P50,H15
P50,H17
P51,H17
P112,H30
P113,H31
P55,H21
P7,H2
P7,H5
P31,H4
P31,H13
P30,H12
P124,H17
P125,H21
P87,H18
P62,H4
P62,H12
P70,H4
P70,H13
P71,H9
