parasite_leaf:,host_leaf
P60,H2
P60,H8
P174,H38
P175,H39
P176,H38
P177,H39
P89,H23
P21,H2
P21,H9
P31,H4
P31,H6
P204,H40
P205,H41
P147,H34
P192,H32
P193,H32
P115,H31
P97,H27
P166,H20
P167,H20
P159,H25
P71,H21
P35,H12
P106,H28
P107,H29
P93,H19
P93,H25
P68,H15
P68,H18
P212,H40
P213,H41
P155,H34
P140,H28
P196,H29
P197,H29
P95,H25
P188,H18
P189,H31
P41,H10
P41,H14
P178,H38
P179,H39
P180,H38
P181,H39
P83,H23
P53,H17
P104,H24
P104,H28
P105,H29
P91,H25
P67,H18
P62,H17
P85,H16
P85,H23
P172,H38
P173,H39
P195,H28
P194,H39
P186,H38
P162,H17
P145,H29
P79,H17
P184,H38
P185,H39
P125,H28
P81,H23
P15,H3
P15,H5
P25,H7
P25,H10
P37,H11
P37,H12
P73,H13
P73,H21
P72,H20
P165,H21
P164,H23
P168,H36
P169,H37
P59,H8
P42,H10
P42,H15
P130,H10
P130,H14
P131,H20
P126,H31
P208,H40
P209,H41
P151,H34
P137,H32
P200,H27
P201,H27
P153,H33
P153,H34
P210,H40
P211,H41
P139,H32
P198,H31
P199,H31
P191,H31
P190,H27
P47,H5
P47,H17
P46,H5
P46,H16
P206,H40
P207,H41
P149,H34
P202,H32
P203,H32
P170,H31
P171,H31
P143,H17
P157,H13
P157,H21
P156,H27
P32,H8
P123,H16
P123,H22
P182,H38
P183,H39
P87,H23
P57,H12
P51,H5
P51,H17
P128,H9
P129,H9
