parasite_leaf:,host_leaf
P100,H32
P101,H32
P108,H42
P109,H43
P174,H62
P175,H63
P268,H43
P269,H43
P238,H43
P114,H42
P105,H32
P110,H36
P110,H42
P111,H43
P67,H31
P67,H37
P142,H30
P142,H38
P143,H45
P85,H30
P85,H39
P59,H19
P59,H27
P77,H14
P77,H23
P302,H53
P303,H35
P152,H52
P298,H42
P299,H95
P113,H43
P290,H62
P291,H62
P243,H62
P232,H62
P198,H63
P172,H62
P80,H30
P80,H38
P81,H39
P176,H62
P177,H63
P282,H63
P283,H18
P178,H62
P60,H31
P60,H36
P306,H78
P307,H78
P237,H79
P189,H65
P304,H39
P305,H39
P228,H76
P229,H77
P207,H71
P160,H56
P161,H57
P271,H13
P271,H47
P270,H47
P184,H47
P138,H6
P138,H18
P226,H18
P227,H18
P279,H63
P278,H18
P29,H14
P29,H23
P122,H19
P122,H27
P300,H94
P301,H94
P293,H95
P265,H53
P26,H19
P26,H26
P19,H6
P19,H18
P266,H82
P267,H82
P263,H62
P251,H83
P221,H75
P252,H82
P253,H83
P223,H75
P248,H74
P248,H82
P249,H83
P219,H75
P244,H82
P245,H83
P215,H75
P246,H82
P247,H83
P217,H75
P296,H17
P297,H17
P231,H61
P144,H50
P145,H51
P168,H58
P169,H59
P288,H62
P289,H62
P181,H63
P203,H63
P202,H58
P167,H22
P167,H59
P259,H82
P258,H53
P150,H52
P254,H84
P255,H85
P97,H23
P97,H40
P210,H52
P211,H52
P149,H53
P308,H86
P309,H86
P273,H87
P125,H45
P310,H86
P311,H86
P275,H87
P127,H45
P162,H46
P162,H56
P163,H57
P133,H47
P102,H33
P146,H45
P147,H45
P276,H44
P276,H86
P277,H87
P261,H52
P234,H78
P235,H79
P187,H65
P284,H90
P285,H91
P241,H80
P41,H18
P44,H29
P44,H32
P45,H33
P205,H36
P205,H43
P204,H17
P119,H39
P256,H84
P257,H85
P192,H61
P208,H72
P209,H73
P225,H61
P224,H35
P191,H53
P121,H35
P57,H35
P194,H48
P194,H66
P195,H67
P294,H67
P295,H67
P196,H66
P280,H88
P281,H89
P286,H92
P287,H93
P137,H17
P88,H34
P21,H8
P21,H21
