parasite_leaf:,host_leaf
P79,H22
P79,H41
P204,H69
P205,H73
P170,H68
P184,H45
P185,H45
P159,H28
P159,H38
P214,H44
P215,H44
P202,H79
P203,H79
P230,H78
P231,H38
P227,H78
P200,H78
P201,H79
P118,H38
P119,H38
P45,H19
P45,H29
P222,H29
P223,H65
P68,H29
P124,H54
P125,H55
P126,H54
P127,H55
P175,H40
P175,H69
P174,H68
P176,H68
P177,H69
P81,H41
P84,H7
P85,H7
P29,H6
P29,H15
P190,H76
P191,H77
P96,H10
P96,H20
P167,H60
P167,H67
P166,H66
P149,H61
P238,H86
P239,H87
P164,H29
P128,H26
P212,H75
P213,H75
P188,H74
P143,H57
P143,H58
P137,H56
P58,H21
P58,H26
P194,H42
P195,H26
P87,H43
P218,H82
P219,H83
P220,H82
P221,H83
P138,H57
P138,H59
P139,H58
P133,H56
P23,H13
P23,H17
P234,H84
P235,H85
P161,H65
P63,H36
P236,H84
P237,H85
P163,H65
P65,H36
P224,H53
P225,H53
P114,H52
P232,H48
P233,H48
P105,H49
P206,H80
P207,H81
P153,H62
P168,H66
P169,H67
P151,H20
P151,H61
P182,H70
P183,H71
P186,H72
P187,H73
P121,H15
P121,H55
P178,H54
P179,H54
P146,H55
P147,H43
P122,H54
P38,H12
P38,H24
P37,H25
P43,H21
P43,H26
P88,H27
P88,H42
P196,H43
P197,H43
P107,H46
P107,H49
P106,H48
P155,H47
P155,H62
P208,H80
P209,H81
P108,H46
P108,H48
P109,H49
P210,H80
P211,H81
P157,H62
P113,H35
P113,H51
P180,H70
P181,H71
P172,H68
P173,H69
P241,H85
P240,H76
P229,H79
P193,H77
P140,H57
P140,H59
P141,H58
P135,H56
P216,H82
P217,H83
