parasite_leaf:,host_leaf
P57,H10
P57,H34
P56,H39
P98,H52
P99,H53
P83,H46
P65,H43
P15,H13
P16,H9
P16,H12
P34,H6
P34,H24
P35,H25
P30,H9
P30,H13
P28,H13
P72,H33
P73,H30
P46,H32
P48,H6
P48,H24
P74,H6
P74,H24
P75,H24
P33,H25
P86,H37
P87,H37
P67,H37
P52,H36
P68,H30
P69,H19
P102,H54
P103,H55
P91,H49
P43,H29
P70,H40
P71,H40
P63,H27
P61,H41
P59,H30
P89,H46
P88,H26
P39,H27
P40,H18
P40,H22
P104,H27
P105,H44
P97,H43
P96,H51
P92,H50
P95,H4
P95,H37
P94,H37
P84,H23
P79,H23
P76,H19
P77,H19
P100,H45
P101,H35
P80,H44
P51,H35
