parasite_leaf:,host_leaf
P112,H13
P112,H27
P349,H83
P348,H27
P387,H68
P386,H64
P293,H27
P257,H70
P92,H14
P92,H21
P99,H13
P99,H26
P322,H26
P323,H26
P230,H62
P231,H63
P170,H39
P211,H20
P211,H38
P210,H38
P181,H33
P278,H76
P279,H77
P370,H90
P371,H91
P422,H92
P423,H93
P330,H27
P434,H49
P435,H49
P412,H37
P360,H37
P376,H90
P377,H91
P378,H90
P379,H91
P343,H27
P70,H26
P17,H5
P17,H11
P220,H20
P220,H38
P221,H38
P117,H39
P53,H21
P282,H15
P282,H76
P283,H77
P384,H76
P385,H76
P333,H76
P285,H77
P277,H15
P277,H77
P276,H76
P253,H26
P252,H27
P72,H26
P183,H2
P183,H30
P182,H5
P182,H11
P103,H16
P103,H32
P162,H5
P162,H11
P163,H48
P15,H5
P15,H11
P338,H21
P339,H21
P241,H21
P135,H21
P388,H63
P389,H63
P226,H62
P404,H45
P405,H45
P107,H14
P107,H21
P260,H14
P260,H21
P313,H69
P312,H32
P175,H11
P234,H28
P234,H64
P235,H65
P206,H49
P169,H49
P160,H31
P160,H48
P144,H30
P209,H42
P208,H49
P158,H48
P100,H14
P100,H20
P212,H39
P213,H39
P122,H20
P122,H38
P272,H76
P273,H77
P110,H13
P110,H26
P111,H13
P111,H26
P345,H83
P344,H27
P254,H39
P255,H39
P184,H39
P118,H38
P372,H90
P373,H91
P57,H21
P436,H80
P437,H80
P440,H96
P441,H97
P336,H62
P337,H70
P223,H63
P139,H9
P139,H45
P250,H43
P250,H71
P251,H70
P288,H76
P289,H77
P275,H15
P275,H77
P274,H76
P46,H6
P46,H9
P286,H76
P287,H77
P409,H73
P408,H30
P367,H85
P366,H76
P281,H77
P40,H10
P40,H13
P311,H69
P310,H74
P263,H59
P263,H75
P296,H50
P296,H58
P432,H94
P433,H95
P418,H92
P419,H93
P420,H92
P421,H93
P362,H88
P363,H88
P357,H89
P299,H79
P264,H74
P265,H75
P430,H94
P431,H95
P416,H92
P417,H93
P155,H24
P155,H47
P393,H65
P392,H26
P396,H66
P397,H39
P335,H66
P314,H66
P368,H67
P369,H67
P346,H86
P347,H87
P259,H73
P239,H57
P239,H67
P238,H57
P238,H66
P424,H92
P425,H93
P446,H98
P447,H99
P242,H68
P243,H69
P402,H83
P403,H85
P318,H82
P398,H67
P399,H67
P400,H80
P401,H80
P438,H96
P439,H97
P380,H80
P381,H91
P358,H33
P90,H32
P228,H62
P229,H63
P149,H42
P137,H45
P300,H63
P301,H63
P224,H62
P444,H98
P445,H99
P324,H45
P340,H84
P341,H85
P249,H70
P196,H35
P151,H25
P151,H41
P290,H76
P291,H77
P270,H43
P270,H71
P329,H13
P329,H26
P328,H70
P195,H24
P195,H47
P302,H42
P303,H42
P177,H34
P177,H42
P95,H29
P95,H35
P391,H64
P390,H65
P232,H64
P244,H68
P245,H69
P320,H82
P321,H83
P410,H37
P411,H37
P442,H96
P443,H97
P295,H33
P414,H36
P415,H36
P407,H36
P426,H92
P427,H93
P428,H92
P429,H93
P364,H39
P374,H90
P375,H91
P383,H67
P382,H48
P200,H31
P200,H48
P157,H49
P81,H30
