parasite_leaf:,host_leaf
P60,H21
P60,H23
P342,H22
P343,H70
P257,H22
P329,H25
P329,H48
P350,H74
P351,H18
P319,H75
P368,H84
P369,H85
P374,H86
P375,H87
P323,H76
P306,H45
P307,H47
P278,H45
P352,H75
P353,H75
P384,H74
P385,H74
P95,H24
P95,H35
P218,H62
P219,H63
P334,H78
P335,H79
P298,H70
P299,H71
P267,H71
P249,H54
P249,H67
P210,H56
P262,H70
P263,H71
P245,H67
P153,H48
P128,H36
P128,H42
P238,H43
P239,H64
P310,H74
P311,H75
P137,H45
P130,H30
P130,H37
P284,H31
P285,H46
P81,H14
P81,H29
P250,H68
P251,H69
P125,H43
P360,H82
P361,H83
P119,H28
P119,H31
P118,H31
P77,H14
P77,H29
P206,H60
P207,H61
P89,H26
P89,H33
P354,H80
P355,H81
P276,H56
P277,H43
P303,H33
P302,H72
P341,H48
P340,H73
P358,H80
P359,H81
P338,H56
P224,H27
P312,H74
P313,H75
P138,H18
P208,H6
P209,H6
P143,H4
P143,H6
P215,H29
P214,H18
P171,H18
P68,H2
P68,H11
P56,H2
P56,H11
P292,H72
P293,H73
P235,H64
P304,H46
P305,H46
P165,H51
P281,H56
P280,H64
P290,H72
P291,H73
P365,H35
P364,H51
P146,H46
P147,H47
P105,H30
P105,H37
P347,H31
P346,H33
P356,H80
P357,H81
P73,H19
P73,H27
P49,H9
P49,H18
P107,H6
P106,H5
P297,H20
P297,H53
P296,H6
P54,H11
P55,H11
P254,H68
P255,H69
P212,H47
P144,H46
P321,H27
P320,H73
P372,H72
P373,H51
P229,H64
P161,H51
P114,H40
P115,H41
P282,H22
P283,H64
P121,H22
P103,H16
P103,H20
P380,H86
P381,H87
P382,H86
P383,H87
P325,H76
P370,H84
P371,H85
P345,H79
P316,H74
P317,H75
P376,H86
P377,H87
P327,H76
P378,H86
P379,H87
P330,H75
P314,H74
P133,H45
P93,H35
P216,H62
P217,H63
P332,H78
P333,H79
P191,H56
P260,H70
P261,H71
P243,H67
P300,H48
P301,H43
P99,H30
P99,H37
P268,H68
P269,H68
P253,H69
P362,H41
P363,H41
P127,H43
P271,H54
P271,H67
P270,H28
P270,H31
P79,H29
P33,H8
P33,H13
P28,H5
P196,H25
P196,H48
P197,H6
P188,H25
P188,H48
P173,H2
P173,H11
P226,H62
P227,H31
P221,H63
P336,H78
P337,H79
P366,H56
P367,H73
P264,H70
P265,H71
P247,H67
P222,H6
P223,H46
P169,H4
P169,H6
P168,H6
P159,H6
P25,H2
P25,H11
P149,H39
P149,H47
P148,H46
P123,H6
P288,H72
P289,H73
P231,H64
P163,H51
P6,H3
P6,H4
P272,H18
P273,H18
P74,H5
