parasite_leaf:,host_leaf
P44,H18
P44,H27
P45,H26
P91,H38
P91,H41
P257,H60
P256,H40
P287,H16
P286,H40
P85,H19
P85,H39
P231,H73
P230,H57
P144,H56
P113,H50
P229,H26
P228,H46
P174,H46
P76,H32
P77,H33
P65,H23
P65,H33
P237,H32
P236,H58
P185,H26
P196,H72
P197,H73
P260,H86
P261,H87
P117,H52
P124,H52
P125,H40
P262,H86
P263,H87
P246,H80
P247,H81
P242,H25
P243,H25
P226,H25
P75,H9
P75,H25
P74,H25
P38,H9
P38,H24
P248,H80
P249,H81
P146,H54
P156,H55
P157,H26
P220,H78
P221,H79
P177,H37
P280,H60
P281,H60
P290,H71
P291,H55
P192,H70
P123,H23
P123,H32
P122,H52
P114,H24
P114,H53
P41,H25
P54,H8
P54,H22
P288,H75
P289,H80
P204,H74
P173,H21
P173,H64
P140,H41
P141,H41
P200,H72
P201,H73
P153,H22
P153,H58
P282,H72
P283,H72
P199,H73
P258,H58
P259,H76
P219,H61
P219,H79
P218,H78
P163,H60
P222,H78
P223,H79
P209,H29
P165,H60
P154,H14
P154,H31
P155,H41
P135,H44
P135,H48
P134,H33
P240,H32
P241,H72
P136,H20
P136,H29
P137,H29
P99,H29
P46,H28
P278,H89
P279,H89
P274,H88
P276,H88
P277,H89
P272,H88
P273,H89
P206,H74
P207,H75
P179,H58
P270,H88
P271,H89
P189,H67
P189,H69
P188,H68
P212,H76
P213,H77
P252,H20
P252,H29
P253,H40
P234,H76
P215,H77
P238,H48
P239,H34
P203,H48
P202,H45
P254,H84
P255,H85
P251,H83
P25,H16
P216,H78
P217,H79
P159,H60
P190,H70
P191,H71
P166,H62
P167,H63
P168,H62
P169,H63
P69,H37
P43,H18
P43,H26
P268,H86
P269,H87
P225,H69
P266,H86
P267,H87
P264,H86
P265,H87
P121,H52
P106,H26
P133,H27
P133,H55
P132,H54
P128,H27
P128,H54
P129,H55
P89,H38
P89,H41
P284,H40
P285,H40
P81,H19
P81,H39
P244,H80
P245,H81
P67,H34
