parasite_leaf:,host_leaf
P376,H84
P377,H85
P50,H9
P297,H50
P296,H51
P246,H51
P193,H51
P292,H51
P293,H51
P165,H45
P330,H50
P331,H50
P34,H6
P34,H14
P258,H46
P259,H31
P209,H46
P177,H31
P304,H74
P305,H75
P115,H33
P366,H82
P367,H83
P368,H82
P369,H83
P279,H72
P265,H70
P338,H77
P339,H32
P337,H29
P320,H76
P135,H45
P244,H58
P245,H58
P221,H59
P145,H37
P145,H46
P146,H37
P146,H47
P147,H46
P91,H36
P61,H29
P289,H40
P289,H43
P288,H68
P335,H19
P335,H79
P334,H69
P343,H59
P342,H77
P326,H76
P324,H76
P325,H77
P189,H14
P189,H45
P188,H45
P204,H14
P204,H45
P205,H45
P195,H27
P322,H76
P323,H77
P226,H45
P227,H31
P200,H54
P201,H55
P62,H18
P62,H21
P348,H81
P349,H81
P344,H80
P332,H78
P333,H79
P127,H25
P127,H32
P126,H32
P261,H41
P260,H33
P374,H84
P375,H85
P48,H22
P48,H25
P110,H22
P110,H24
P161,H22
P161,H24
P384,H84
P385,H85
P380,H84
P381,H85
P382,H84
P383,H85
P76,H25
P76,H32
P77,H33
P236,H66
P237,H67
P346,H80
P347,H81
P298,H57
P251,H58
P290,H39
P291,H68
P350,H34
P350,H75
P351,H43
P306,H74
P191,H27
P302,H74
P303,H75
P84,H30
P84,H35
P182,H17
P182,H31
P183,H23
P183,H38
P87,H30
P87,H34
P356,H82
P357,H83
P277,H72
P300,H70
P301,H70
P71,H17
P71,H31
P19,H11
P19,H13
P328,H55
P329,H55
P196,H54
P57,H27
P25,H6
P25,H14
P24,H6
P24,H15
P92,H10
P92,H26
P180,H25
P180,H32
P181,H32
P202,H54
P203,H55
P101,H36
P184,H27
P185,H27
P312,H34
P312,H74
P313,H75
P248,H67
P240,H66
P372,H57
P373,H57
P274,H57
P242,H66
P243,H67
P219,H57
P105,H23
P105,H39
P238,H66
P239,H67
P215,H57
P353,H50
P352,H41
P166,H30
P166,H35
P386,H84
P387,H85
P228,H62
P229,H63
P370,H61
P371,H61
P125,H43
P206,H26
P206,H55
P388,H84
P389,H85
P198,H54
P378,H84
P379,H85
P73,H25
P73,H33
P72,H32
P362,H82
P363,H83
P285,H72
P271,H70
P364,H82
P365,H83
P287,H72
P273,H70
P360,H82
P361,H83
P283,H72
P269,H70
P319,H47
P319,H59
P318,H74
P309,H75
P341,H62
P340,H75
P310,H74
P222,H58
P223,H59
P149,H46
P358,H82
P359,H83
P281,H72
P267,H70
P355,H58
P354,H31
P316,H31
P102,H31
P157,H49
P157,H52
P230,H64
P231,H65
P151,H48
P168,H49
P168,H53
P169,H50
P254,H68
P255,H69
P256,H68
P257,H69
P153,H48
P294,H31
P295,H31
