parasite_leaf:,host_leaf
P43,H5
P43,H18
P470,H72
P471,H87
P379,H41
P299,H73
P183,H31
P183,H54
P462,H94
P463,H95
P334,H66
P436,H90
P437,H91
P384,H67
P400,H30
P401,H75
P117,H28
P117,H45
P374,H84
P375,H85
P355,H25
P287,H44
P287,H71
P73,H29
P186,H31
P186,H55
P390,H86
P391,H87
P428,H79
P429,H79
P416,H88
P417,H89
P350,H79
P392,H86
P393,H87
P91,H33
P145,H28
P145,H44
P467,H43
P466,H85
P368,H84
P448,H92
P449,H93
P216,H30
P76,H8
P76,H11
P418,H88
P419,H89
P353,H52
P432,H90
P433,H91
P268,H66
P269,H67
P347,H69
P347,H74
P346,H74
P444,H75
P445,H75
P279,H68
P284,H66
P285,H29
P267,H67
P302,H55
P302,H72
P303,H73
P386,H86
P387,H87
P323,H79
P83,H30
P112,H20
P112,H39
P194,H47
P194,H56
P195,H57
P264,H66
P265,H67
P104,H20
P104,H38
P139,H12
P139,H25
P138,H35
P166,H34
P167,H34
P123,H27
P123,H36
P122,H23
P398,H62
P399,H62
P239,H63
P356,H82
P357,H83
P348,H38
P348,H48
P414,H88
P415,H89
P412,H88
P413,H89
P410,H88
P411,H89
P168,H38
P168,H48
P169,H35
P430,H90
P431,H91
P101,H20
P101,H39
P176,H51
P176,H52
P177,H53
P316,H76
P317,H77
P257,H64
P408,H88
P409,H89
P211,H12
P211,H24
P210,H12
P210,H24
P207,H30
P67,H25
P304,H74
P305,H75
P275,H68
P306,H74
P307,H75
P277,H68
P458,H94
P459,H95
P193,H57
P99,H36
P338,H80
P339,H81
P439,H82
P438,H81
P340,H80
P332,H29
P333,H29
P129,H36
P372,H84
P373,H85
P452,H92
P453,H93
P280,H29
P330,H44
P330,H71
P468,H35
P469,H75
P364,H84
P365,H85
P119,H45
P53,H17
P53,H20
P380,H72
P381,H60
P422,H73
P423,H13
P388,H86
P389,H87
P325,H79
P366,H84
P367,H85
P446,H92
P447,H93
P377,H61
P376,H25
P212,H30
P205,H19
P205,H30
P190,H30
P202,H41
P203,H41
P260,H60
P261,H60
P465,H33
P464,H61
P24,H7
P24,H12
P25,H7
P25,H13
P92,H34
P93,H35
P440,H60
P441,H60
P237,H61
P219,H29
P221,H32
P221,H42
P220,H42
P115,H43
P318,H76
P319,H77
P259,H64
P208,H33
P61,H9
P61,H23
P472,H62
P473,H62
P243,H63
P456,H92
P457,H93
P404,H82
P361,H83
P171,H45
P370,H84
P371,H85
P450,H92
P451,H93
P342,H63
P343,H63
P240,H62
P358,H82
P359,H83
P454,H92
P455,H93
P320,H23
P249,H23
P396,H86
P397,H30
P395,H87
P344,H52
P282,H52
P175,H53
P314,H76
P315,H77
P383,H33
P382,H64
P426,H67
P427,H67
P262,H66
P434,H90
P435,H91
P460,H94
P461,H95
P233,H18
P233,H41
P442,H88
P443,H88
P421,H89
P362,H41
P406,H88
P407,H89
P173,H51
P173,H53
P172,H52
P310,H76
P311,H77
P424,H64
P425,H75
P165,H21
P165,H51
P178,H52
P179,H53
P336,H65
P336,H76
P337,H43
P313,H77
P403,H61
P402,H64
P69,H16
P69,H26
P96,H27
P96,H37
P201,H27
P201,H36
P200,H36
P197,H57
P64,H24
P65,H25
P23,H13
P27,H6
P27,H14
P26,H6
P26,H15
