parasite_leaf:,host_leaf
P114,H15
P114,H29
P232,H25
P232,H48
P233,H49
P234,H25
P234,H48
P235,H49
P89,H15
P89,H28
P39,H14
P35,H7
P35,H13
P30,H8
P30,H11
P78,H10
P78,H26
P79,H27
P40,H6
P41,H6
P118,H20
P118,H32
P119,H33
P334,H6
P335,H6
P239,H6
P323,H34
P322,H46
P298,H6
P196,H6
P138,H28
P242,H37
P242,H50
P324,H60
P325,H60
P319,H61
P284,H36
P285,H49
P37,H12
P37,H14
P145,H23
P145,H30
P236,H30
P237,H30
P162,H33
P157,H32
P157,H38
P326,H62
P327,H63
P287,H57
P253,H52
P217,H46
P337,H36
P336,H13
P200,H13
P400,H66
P401,H67
P410,H68
P411,H69
P81,H27
P53,H18
P53,H20
P106,H23
P106,H30
P310,H31
P311,H31
P214,H28
P215,H28
P356,H64
P357,H65
P358,H64
P359,H65
P231,H49
P388,H66
P389,H67
P127,H34
P409,H59
P408,H65
P360,H64
P348,H31
P272,H19
P378,H19
P379,H55
P295,H19
P193,H42
P265,H19
P264,H44
P207,H41
P207,H45
P382,H33
P383,H33
P343,H36
P338,H59
P312,H58
P250,H40
P213,H40
P305,H52
P304,H45
P208,H44
P386,H45
P387,H45
P296,H40
P390,H66
P391,H67
P185,H13
P131,H34
P173,H9
P173,H42
P274,H54
P275,H55
P56,H2
P56,H9
P105,H23
P105,H31
P104,H30
P366,H44
P367,H44
P371,H36
P370,H45
P268,H16
P268,H40
P398,H66
P399,H67
P278,H54
P279,H55
P177,H42
P372,H55
P373,H55
P280,H54
P179,H9
P179,H42
P182,H42
P183,H42
P365,H59
P364,H55
P282,H54
P320,H19
P321,H19
P402,H66
P403,H67
P363,H42
P392,H66
P393,H67
P150,H30
P111,H31
P99,H27
P394,H66
P395,H67
P396,H66
P397,H67
P300,H34
P301,H34
P108,H23
P108,H30
P259,H36
P258,H31
P132,H22
P132,H35
P249,H5
P249,H6
P248,H34
P376,H34
P377,H34
P404,H66
P405,H67
P406,H66
P407,H67
P303,H34
P135,H34
P102,H18
P102,H20
P103,H2
P103,H9
P123,H20
P123,H33
P314,H58
P315,H59
P306,H44
P340,H45
P341,H45
P190,H32
P190,H38
P374,H62
P375,H46
P329,H63
P291,H57
P330,H62
P331,H63
P293,H57
P257,H47
P257,H52
P347,H62
P346,H46
P350,H31
P351,H31
P247,H24
P412,H30
P413,H49
P51,H17
P51,H19
P288,H53
P288,H56
P344,H57
P345,H57
P255,H52
P219,H46
P161,H38
P154,H6
P204,H44
P205,H45
P167,H16
P167,H40
P308,H6
P309,H31
P263,H20
P263,H33
P245,H6
P26,H3
P26,H4
P267,H47
P267,H52
P266,H42
P381,H38
P380,H54
P277,H55
P125,H31
P352,H64
P353,H65
P227,H49
P384,H65
P385,H65
P354,H48
P354,H64
P229,H49
P187,H38
P186,H24
P316,H6
P317,H6
P76,H10
P76,H26
P77,H10
P77,H27
P82,H6
P83,H6
