parasite_leaf:,host_leaf
P26,H5
P26,H13
P77,H5
P77,H12
P184,H40
P185,H41
P182,H40
P183,H41
P79,H13
P79,H14
P78,H17
P52,H16
P41,H14
P29,H5
P29,H12
P84,H21
P84,H22
P85,H23
P74,H16
P124,H15
P124,H17
P125,H6
P87,H17
P72,H14
P73,H14
P226,H48
P227,H49
P200,H41
P209,H45
P208,H40
P51,H15
P51,H17
P127,H15
P127,H16
P126,H16
P39,H14
P82,H21
P82,H22
P83,H21
P83,H23
P65,H20
P70,H7
P70,H20
P213,H35
P212,H43
P207,H6
P196,H42
P138,H20
P137,H35
P162,H17
P163,H20
P161,H26
P161,H29
P106,H24
P98,H24
P113,H25
P113,H31
P143,H15
P143,H16
P142,H16
P140,H30
P102,H11
P102,H27
P220,H48
P221,H49
P119,H32
P228,H16
P229,H38
P158,H32
P224,H48
P225,H49
P199,H16
P116,H29
P202,H44
P203,H45
P222,H48
P223,H49
P170,H31
P176,H30
P177,H30
P149,H18
P149,H34
P148,H23
P231,H32
P230,H41
P186,H40
P150,H24
P93,H24
P68,H16
P168,H17
P169,H17
P43,H14
P31,H5
P31,H12
P88,H9
P88,H19
P89,H17
P135,H31
P134,H34
P133,H18
P133,H35
P195,H19
P195,H43
P194,H42
P9,H3
P9,H7
P214,H46
P215,H47
P173,H38
P165,H22
P165,H36
P153,H6
P94,H23
P80,H21
P80,H22
P63,H20
P57,H15
P57,H17
P188,H40
P189,H41
P190,H16
P191,H16
P128,H16
P110,H15
P110,H16
P45,H13
P45,H14
P178,H40
P179,H41
P210,H38
P211,H38
P193,H38
P216,H46
P217,H47
P218,H46
P219,H47
P167,H36
P154,H6
P147,H6
P144,H6
P131,H17
P130,H6
