parasite_leaf:,host_leaf
P31,H7
P31,H11
P482,H25
P483,H41
P566,H47
P567,H47
P512,H46
P534,H32
P535,H43
P251,H33
P600,H48
P601,H48
P610,H52
P611,H53
P455,H44
P419,H41
P652,H53
P653,H48
P608,H52
P557,H48
P453,H44
P313,H39
P165,H17
P165,H27
P51,H9
P51,H13
P422,H39
P423,H36
P590,H50
P591,H51
P501,H32
P350,H41
P332,H40
P654,H30
P655,H5
P461,H37
P135,H15
P135,H22
P532,H43
P533,H37
P416,H42
P389,H18
P410,H42
P411,H43
P440,H34
P440,H42
P441,H42
P405,H43
P308,H35
P309,H18
P223,H23
P223,H30
P651,H40
P650,H30
P376,H12
P195,H11
P195,H29
P644,H50
P645,H50
P577,H51
P396,H34
P396,H42
P397,H43
P267,H35
P98,H18
P457,H31
P457,H40
P456,H40
P362,H40
P341,H41
P211,H30
P217,H11
P217,H29
P436,H43
P437,H43
P398,H42
P269,H35
P149,H21
P149,H25
P148,H21
P148,H24
P466,H40
P467,H40
P374,H40
P370,H33
P258,H32
P310,H32
P311,H32
P261,H20
P261,H33
P278,H17
P278,H27
P622,H54
P623,H55
P314,H26
P314,H38
P640,H54
P641,H55
P510,H39
P91,H10
P91,H17
P372,H40
P373,H40
P335,H41
P205,H30
P137,H15
P137,H22
P630,H54
P631,H55
P361,H18
P352,H31
P352,H41
P336,H40
P207,H30
P424,H22
P425,H36
P459,H34
P459,H42
P568,H41
P569,H41
P434,H41
P330,H40
P201,H30
P390,H22
P391,H22
P11,H3
P11,H5
P29,H2
P29,H8
P28,H2
P28,H8
P38,H9
P38,H12
P514,H46
P515,H47
P151,H21
P151,H25
P492,H20
P492,H32
P493,H5
P471,H32
P564,H48
P565,H48
P614,H52
P615,H53
P545,H33
P612,H52
P613,H53
P561,H48
P255,H33
P494,H33
P495,H33
P256,H32
P127,H16
P127,H20
P342,H40
P343,H41
P518,H46
P519,H47
P516,H24
P516,H46
P517,H47
P153,H25
P239,H11
P239,H29
P238,H22
P604,H52
P605,H53
P551,H48
P447,H44
P504,H39
P505,H39
P503,H39
P284,H17
P284,H27
P648,H54
P649,H5
P625,H55
P367,H8
P367,H36
P366,H29
P228,H29
P229,H29
P490,H43
P491,H43
P588,H50
P589,H51
P190,H11
P190,H28
P288,H11
P288,H28
P584,H50
P585,H51
P212,H29
P108,H13
P433,H32
P432,H42
P407,H43
P582,H50
P583,H51
P426,H29
P427,H29
P478,H30
P479,H22
P421,H23
P421,H30
P214,H12
P129,H9
P129,H13
P128,H5
P602,H52
P603,H53
P547,H48
P443,H44
P317,H39
P499,H33
P498,H39
P626,H54
P627,H55
P21,H4
P21,H6
P386,H35
P387,H40
P430,H34
P430,H42
P431,H41
P634,H54
P635,H55
P401,H43
P402,H34
P402,H42
P403,H43
P599,H39
P598,H35
P480,H43
P481,H36
P394,H42
P484,H35
P485,H37
P162,H22
P163,H22
P570,H41
P571,H41
P647,H25
P646,H40
P209,H30
P114,H18
P45,H6
P45,H15
P616,H52
P617,H53
P593,H32
P553,H48
P449,H44
P325,H39
P586,H50
P587,H51
P632,H54
P633,H55
P357,H26
P357,H38
P628,H54
P629,H55
P620,H54
P621,H55
P97,H12
P538,H34
P538,H43
P539,H12
P438,H25
P276,H25
P524,H46
P525,H47
P526,H46
P527,H47
P252,H20
P252,H32
P253,H33
P241,H21
P241,H25
P522,H46
P523,H47
P642,H54
P643,H55
P596,H37
P300,H36
P536,H18
P537,H18
P413,H34
P413,H43
P412,H42
P528,H43
P529,H43
P414,H42
P408,H42
P409,H43
P344,H36
P638,H54
P639,H55
P508,H41
P476,H37
P578,H50
P579,H51
P197,H11
P197,H29
P199,H11
P199,H29
P594,H51
P595,H12
P580,H50
P119,H16
P119,H20
P307,H21
P307,H24
P530,H46
P531,H46
P521,H47
P303,H14
P303,H18
P145,H25
P177,H17
P177,H27
P320,H26
P320,H38
P321,H39
P327,H26
P327,H39
P606,H52
P607,H53
P555,H48
P451,H44
P618,H54
P619,H55
P636,H54
P637,H55
P475,H43
P542,H5
P543,H5
P574,H29
P575,H29
P368,H5
P237,H5
P86,H5
P37,H9
P37,H13
P304,H12
P305,H12
P468,H29
P469,H37
P243,H9
P243,H12
P572,H12
P573,H36
P497,H12
P291,H8
P291,H37
P489,H18
P488,H36
P379,H29
P378,H37
P292,H36
P56,H9
P56,H13
P57,H9
P57,H13
P175,H17
P175,H27
P548,H45
P548,H49
P549,H48
P445,H44
P319,H39
P364,H18
P365,H5
P78,H5
P85,H9
P85,H12
P296,H36
P297,H37
P220,H13
P540,H13
P541,H13
P34,H9
P34,H12
P392,H37
P393,H37
P298,H36
P247,H25
