parasite_leaf:,host_leaf
P8,H2
P8,H4
P172,H10
P172,H16
P173,H16
P80,H10
P80,H17
P270,H34
P271,H35
P322,H38
P323,H39
P360,H21
P361,H9
P291,H35
P324,H38
P325,H39
P200,H13
P201,H25
P95,H11
P95,H15
P349,H34
P348,H16
P392,H29
P393,H16
P353,H34
P214,H28
P112,H11
P112,H15
P372,H40
P373,H41
P259,H32
P386,H42
P387,H43
P374,H40
P375,H41
P261,H32
P390,H42
P391,H43
P303,H12
P285,H13
P284,H18
P182,H18
P198,H11
P198,H15
P403,H42
P402,H15
P197,H15
P191,H11
P191,H15
P366,H40
P367,H41
P251,H32
P378,H42
P379,H43
P161,H27
P187,H10
P187,H16
P186,H18
P336,H38
P337,H39
P404,H39
P405,H39
P338,H38
P332,H38
P333,H39
P326,H38
P327,H39
P268,H34
P269,H35
P263,H13
P262,H21
P244,H5
P244,H21
P318,H21
P319,H21
P52,H9
P18,H2
P18,H5
P17,H3
P17,H7
P69,H4
P69,H13
P315,H11
P315,H15
P314,H15
P101,H14
P101,H18
P159,H19
P159,H27
P364,H40
P365,H41
P249,H32
P340,H38
P341,H39
P342,H38
P343,H39
P388,H42
P389,H43
P74,H10
P74,H17
P300,H36
P301,H37
P310,H21
P311,H27
P242,H16
P412,H9
P413,H9
P344,H16
P142,H7
P142,H9
P394,H13
P395,H27
P47,H2
P47,H5
P330,H38
P331,H39
P205,H14
P205,H18
P177,H14
P177,H18
P398,H27
P399,H27
P282,H34
P358,H35
P359,H35
P209,H4
P209,H13
P208,H21
P115,H14
P115,H18
P274,H34
P275,H35
P304,H35
P305,H28
P276,H34
P377,H22
P377,H39
P376,H39
P355,H29
P320,H38
P121,H21
P298,H36
P299,H37
P153,H25
P179,H6
P179,H25
P178,H25
P154,H6
P154,H24
P296,H36
P297,H37
P149,H25
P226,H13
P227,H27
P316,H12
P317,H12
P328,H38
P329,H39
P203,H16
P362,H35
P363,H9
P357,H32
P280,H34
P335,H22
P335,H39
P334,H38
P119,H21
P63,H11
P63,H15
P164,H19
P164,H26
P411,H40
P410,H27
P107,H18
P368,H40
P369,H41
P253,H32
P380,H42
P381,H43
P350,H27
P351,H37
P109,H14
P109,H18
P55,H4
P55,H12
P141,H20
P141,H22
P140,H20
P140,H23
P401,H40
P400,H28
P217,H29
P193,H5
P193,H21
P192,H16
P266,H15
P267,H16
P211,H27
P278,H34
P279,H35
P174,H16
P21,H7
P21,H9
P31,H3
P31,H6
P70,H4
P70,H12
P308,H12
P309,H12
P408,H12
P409,H40
P151,H6
P151,H25
P150,H6
P150,H24
P89,H10
P89,H17
P88,H10
P88,H16
P256,H31
P256,H33
P257,H32
P384,H42
P385,H43
P185,H11
P185,H15
P370,H40
P371,H41
P407,H38
P406,H32
P396,H43
P397,H43
P382,H42
P163,H27
P105,H14
P105,H18
P61,H11
P61,H15
P286,H25
P287,H25
P294,H36
P295,H37
P91,H7
P91,H9
P90,H10
P90,H16
P288,H28
P289,H28
P219,H29
P220,H17
P220,H28
P346,H29
P347,H29
P116,H10
P116,H17
