68	7
68	6
68	18
68	0
68	4
68	14
68	13
68	3
68	12
68	11
68	5
68	2
68	8
68	10
68	17
68	9
68	28
68	0
69	0
69	12
69	18
69	2
69	5
69	3
69	8
69	6
69	13
69	11
69	14
69	4
69	7
69	9
69	10
69	17
69	28
69	0
70	0
70	12
70	18
70	2
70	5
70	3
70	8
70	6
70	13
70	11
70	14
70	4
70	7
70	9
70	10
70	17
70	28
70	0
71	3
71	12
71	11
71	7
71	2
71	18
71	4
71	14
71	9
71	0
71	5
71	8
71	10
71	17
71	6
71	28
71	13
71	0
72	0
72	12
72	18
72	2
72	5
72	3
72	8
72	6
72	13
72	11
72	14
72	4
72	7
72	9
72	10
72	17
72	28
72	0
73	8
73	12
73	4
73	0
73	13
73	14
73	11
73	5
73	18
73	9
73	10
73	17
73	28
73	3
73	0
74	0
74	12
74	18
74	2
74	5
74	3
74	8
74	6
74	13
74	11
74	14
74	4
74	7
74	9
74	10
74	28
74	17
74	0
75	17
76	14
76	2
76	18
76	11
76	8
76	0
76	13
76	4
76	12
76	6
76	3
76	5
76	7
76	9
76	10
76	17
76	28
77	0
