parasite_leaf:,host_leaf
P238,H7
P239,H7
P266,H7
P267,H7
P144,H28
P145,H29
P111,H27
P23,H10
P77,H9
P77,H21
P76,H9
P76,H20
P175,H21
P174,H29
P146,H28
P148,H28
P149,H29
P250,H32
P251,H33
P170,H17
P179,H3
P179,H7
P178,H27
P90,H18
P90,H22
P211,H16
P210,H23
P133,H3
P133,H7
P244,H32
P245,H33
P214,H23
P215,H23
P100,H24
P101,H25
P197,H16
P196,H7
P187,H9
P187,H21
P212,H4
P212,H15
P213,H7
P72,H9
P72,H20
P272,H21
P273,H16
P34,H11
P34,H12
P228,H30
P229,H31
P185,H20
P208,H16
P209,H23
P280,H17
P281,H17
P21,H15
P49,H11
P49,H12
P277,H33
P276,H30
P221,H31
P114,H18
P114,H22
P115,H23
P85,H23
P173,H19
P173,H25
P172,H19
P172,H25
P248,H32
P249,H33
P116,H24
P255,H23
P254,H25
P232,H30
P233,H31
P193,H28
P224,H30
P225,H31
P216,H16
P217,H16
P236,H31
P237,H31
P222,H30
P259,H27
P258,H17
P159,H17
P275,H21
P274,H25
P235,H28
P234,H17
P183,H23
P121,H18
P121,H23
P257,H16
P256,H31
P230,H30
P191,H27
P142,H20
P143,H7
P241,H23
P240,H25
P188,H21
P71,H21
P9,H2
P9,H4
P17,H11
P17,H12
P252,H16
P253,H32
P199,H16
P79,H21
P201,H3
P201,H7
P200,H23
P103,H23
P88,H18
P88,H22
P96,H19
P96,H24
P97,H25
P268,H7
P269,H7
P246,H32
P247,H33
P157,H21
P153,H7
P194,H6
P194,H10
P195,H17
P105,H23
P265,H31
P264,H7
P180,H23
P122,H14
P122,H16
P123,H16
P278,H24
P279,H31
P99,H25
P74,H20
P75,H21
P26,H10
P260,H23
P261,H31
P206,H21
P136,H21
P164,H3
P164,H7
P165,H20
P226,H30
P227,H31
P271,H28
P270,H16
P243,H20
P242,H7
P163,H27
P263,H17
P262,H23
P202,H23
P218,H16
P219,H10
P204,H7
