parasite_leaf:,host_leaf
P59,H15
P59,H16
P288,H16
P288,H47
P1644,H88
P1645,H88
P1589,H89
P914,H46
P1334,H46
P1335,H68
P1627,H79
P1626,H59
P50,H6
P50,H21
P1555,H78
P1554,H62
P934,H53
P1744,H90
P1745,H91
P1281,H80
P318,H24
P318,H34
P208,H7
P208,H18
P1166,H78
P1167,H79
P825,H48
P825,H64
P498,H45
P499,H45
P811,H48
P811,H64
P1722,H36
P1723,H57
P1497,H72
P1346,H56
P1347,H56
P1384,H84
P1385,H85
P817,H56
P1428,H44
P1429,H44
P32,H6
P32,H21
P805,H37
P805,H41
P1076,H74
P1077,H75
P280,H20
P351,H33
P351,H39
P1572,H88
P1573,H89
P39,H3
P39,H8
P118,H23
P118,H28
P1728,H62
P1729,H62
P1340,H58
P828,H20
P1314,H82
P1315,H83
P1316,H82
P1317,H83
P1432,H68
P1433,H68
P1748,H90
P1749,H91
P1289,H80
P1250,H56
P1552,H45
P1553,H45
P1465,H45
P1129,H64
P1128,H67
P1701,H77
P1700,H59
P1441,H73
P1410,H32
P903,H65
P1345,H45
P1344,H66
P1053,H67
P1404,H66
P1405,H25
P1506,H86
P1507,H87
P1769,H72
P1768,H80
P1634,H72
P967,H73
P606,H31
P606,H62
P607,H63
P719,H66
P718,H32
P1475,H28
P1475,H53
P1474,H25
P1727,H53
P1726,H89
P1598,H88
P1353,H49
P241,H36
P1590,H88
P1591,H89
P921,H58
P639,H22
P639,H32
P1699,H57
P1698,H72
P961,H73
P1479,H48
P1479,H64
P1478,H48
P1478,H64
P1220,H72
P1604,H76
P1605,H76
P955,H73
P1706,H59
P1707,H59
P747,H61
P562,H58
P1772,H79
P1773,H79
P1761,H60
P1686,H79
P1532,H62
P1488,H62
P1227,H20
P611,H63
P1544,H64
P1545,H64
P1093,H64
P1580,H88
P1581,H89
P1657,H78
P1656,H66
P990,H65
P1510,H86
P1511,H87
P1740,H49
P1741,H49
P1439,H77
P221,H43
P648,H23
P648,H29
P1198,H61
P1199,H61
P1408,H79
P1409,H20
P1683,H84
P1682,H76
P1162,H78
P413,H24
P413,H35
P405,H20
P1132,H76
P1133,H77
P320,H42
P320,H48
P321,H49
P674,H43
P675,H43
P468,H21
P468,H55
P688,H21
P688,H54
P1165,H18
P1165,H79
P1164,H78
P1174,H18
P1174,H78
P1175,H79
P1177,H18
P1177,H79
P1540,H78
P1541,H80
P1131,H63
P1130,H73
P1324,H82
P1325,H83
P1296,H72
P1514,H86
P1515,H87
P1006,H55
P1006,H71
P872,H55
P872,H70
P465,H21
P465,H54
P460,H21
P460,H55
P1566,H84
P1567,H84
P1369,H85
P1504,H86
P1505,H87
P754,H20
P489,H46
P262,H20
P1359,H71
P1358,H77
P1134,H76
P1642,H20
P1643,H20
P1470,H32
P369,H37
P369,H40
P1696,H25
P1697,H25
P1025,H51
P1025,H68
P1024,H68
P1534,H69
P1535,H69
P1136,H76
P1137,H77
P287,H46
P97,H6
P97,H21
P96,H13
P96,H14
P1430,H75
P1431,H66
P1066,H74
P1228,H74
P1229,H61
P1069,H75
P1498,H86
P1499,H87
P496,H17
P496,H36
P1473,H25
P1472,H59
P1354,H43
P1417,H49
P1416,H59
P1607,H60
P1606,H67
P696,H66
P1735,H61
P1734,H9
P1318,H29
P1318,H82
P1319,H83
P1015,H67
P835,H20
P1089,H59
P1088,H9
P564,H28
P564,H53
P1508,H86
P1509,H87
P1738,H43
P1739,H56
P1558,H57
P1752,H90
P1753,H91
P1365,H9
P1283,H80
P1396,H84
P1397,H85
P1294,H53
P1259,H20
P1388,H84
P1389,H85
P725,H53
P1551,H20
P1550,H80
P1747,H81
P1747,H91
P1746,H90
P750,H43
P751,H43
P1269,H66
P1268,H9
P901,H62
P1181,H48
P1181,H65
P1180,H20
P1058,H22
P1058,H32
P978,H43
P593,H44
P1306,H82
P1307,H83
P227,H23
P227,H29
P680,H30
P680,H61
P1330,H43
P1331,H58
P806,H43
P767,H48
P767,H65
P1750,H90
P1751,H91
P1291,H80
P1422,H60
P1423,H60
P1349,H75
P926,H71
P927,H32
P882,H70
P1434,H60
P1435,H9
P1238,H36
P1032,H56
P1616,H53
P1617,H53
P1063,H66
P938,H63
P1333,H75
P1332,H62
P199,H33
P199,H39
P1103,H25
P1102,H59
P679,H64
P1668,H59
P1669,H59
P823,H59
P550,H58
P1322,H82
P1323,H83
P1203,H74
P850,H67
P919,H20
P918,H32
P1764,H44
P1765,H64
P1770,H44
P1771,H71
P389,H22
P389,H32
P233,H45
P876,H70
P877,H71
P1351,H53
P1350,H83
P1302,H29
P1302,H82
P1720,H45
P1721,H68
P830,H45
P673,H57
P1742,H90
P1743,H91
P1275,H80
P421,H53
P151,H22
P151,H33
P820,H16
P820,H46
P821,H64
P1378,H84
P1379,H85
P1122,H49
P1123,H72
P549,H45
P294,H16
P294,H47
P1694,H65
P1695,H65
P1674,H79
P1602,H70
P1618,H71
P1619,H53
P1205,H68
P1204,H67
P1051,H19
P1051,H45
P1050,H63
P1705,H75
P1704,H62
P1646,H73
P1647,H73
P1495,H73
P1327,H45
P1592,H88
P1593,H89
P1621,H79
P1620,H68
P1586,H88
P1587,H89
P741,H11
P741,H25
P740,H59
P552,H58
P1182,H56
P1183,H56
P1578,H88
P1579,H89
P378,H22
P378,H32
P379,H7
P379,H18
P881,H55
P881,H71
P1710,H46
P1711,H82
P1301,H64
P1039,H16
P1039,H46
P984,H70
P943,H64
P1414,H60
P1415,H60
P910,H46
P1370,H84
P1371,H85
P1256,H34
P1256,H67
P1257,H56
P1029,H63
P698,H66
P1625,H45
P1624,H74
P1189,H74
P1083,H75
P1104,H37
P1104,H40
P1105,H66
P893,H61
P531,H14
P531,H43
P1328,H69
P1329,H69
P1392,H84
P1393,H85
P1653,H57
P1652,H68
P1444,H84
P1445,H84
P1381,H85
P1528,H84
P1529,H84
P1667,H79
P1666,H85
P1565,H85
P775,H62
P1263,H76
P1262,H65
P1659,H78
P1658,H73
P964,H72
P1016,H68
P1017,H68
P1650,H71
P1651,H59
P886,H70
P843,H45
P878,H55
P878,H70
P879,H71
P567,H19
P567,H44
P1609,H47
P1609,H76
P1608,H84
P1367,H85
P1536,H84
P1537,H66
P1477,H59
P1395,H85
P1231,H35
P1231,H73
P837,H58
P1568,H71
P1569,H71
P868,H70
P390,H33
P390,H38
P391,H36
P1725,H20
P1724,H77
P1681,H61
P1542,H28
P1542,H53
P1091,H46
P1278,H52
P1278,H81
P1279,H80
P1718,H76
P1719,H49
P1406,H58
P1703,H87
P1702,H59
P644,H38
P644,H58
P645,H58
P1638,H88
P1639,H88
P1583,H89
P776,H59
P1115,H65
P1114,H57
P1342,H57
P1343,H67
P1637,H80
P1636,H53
P1556,H44
P1413,H44
P659,H44
P1570,H88
P1571,H89
P1087,H67
P1086,H72
P971,H73
P1460,H49
P1461,H58
P981,H49
P1449,H77
P1448,H32
P1759,H20
P1758,H73
P946,H72
P181,H25
P582,H30
P582,H60
P1265,H71
P1264,H61
P1376,H84
P1377,H85
P654,H60
P585,H30
P585,H61
P1628,H45
P1629,H84
P1480,H74
P1191,H68
P1688,H75
P1689,H58
P1206,H75
P1074,H74
P1075,H75
P650,H57
P1524,H86
P1525,H87
P1418,H43
P1249,H67
P1493,H75
P1492,H46
P1219,H41
P1219,H74
P1218,H74
P1065,H75
P292,H16
P292,H47
P739,H34
P739,H66
P1009,H45
P1008,H64
P1292,H66
P1293,H66
P1000,H67
P1001,H67
P1360,H46
P1361,H64
P1660,H67
P1661,H80
P352,H11
P352,H25
P950,H72
P951,H73
P91,H11
P91,H24
P1512,H86
P1513,H87
P1002,H36
P513,H46
P1486,H31
P1486,H62
P1487,H79
P1299,H49
P1539,H43
P1538,H62
P1110,H62
P601,H63
P268,H43
P1158,H78
P1159,H79
P400,H49
P393,H36
P1356,H48
P1356,H64
P1357,H64
P619,H65
P153,H11
P153,H25
P300,H19
P300,H44
P301,H44
P237,H45
P537,H50
P537,H56
P1338,H50
P1338,H56
P1339,H75
P485,H57
P998,H19
P998,H45
P1614,H59
P1615,H59
P863,H46
P1427,H51
P1427,H69
P1426,H32
P730,H44
P731,H20
P342,H23
P342,H29
P343,H32
P478,H56
P479,H57
P1522,H86
P1523,H87
P1216,H59
P554,H58
P788,H51
P788,H68
P789,H69
P1454,H71
P1455,H71
P1084,H58
P561,H59
P809,H37
P809,H40
P1146,H76
P1147,H77
P1756,H63
P1757,H63
P604,H62
P1270,H46
P1271,H46
P1040,H46
P1672,H74
P1673,H53
P1670,H77
P1142,H76
P523,H7
P523,H18
P522,H56
P1187,H50
P1187,H56
P1186,H56
P802,H56
P1526,H63
P1527,H63
P937,H9
P742,H57
P968,H72
P969,H73
P1241,H71
P1240,H68
P1399,H64
P1398,H69
P841,H69
P1212,H22
P1212,H32
P1213,H59
P1663,H38
P1663,H59
P1662,H85
P1374,H84
P505,H25
P875,H55
P875,H71
P874,H70
P1562,H49
P1563,H83
P35,H6
P35,H20
P1337,H70
P1336,H61
P572,H60
P1208,H36
P1209,H62
P847,H68
P1654,H63
P1655,H63
P1451,H57
P594,H62
P1483,H85
P1482,H69
P790,H68
P1546,H45
P1547,H36
P1036,H68
P1685,H56
P1684,H69
P1170,H78
P1171,H79
P986,H35
P986,H72
P1026,H73
P1027,H73
P734,H50
P734,H56
P473,H57
P332,H42
P332,H48
P818,H42
P818,H49
P819,H43
P722,H30
P722,H60
P1610,H45
P1611,H43
P1214,H38
P1214,H59
P916,H59
P1717,H65
P1716,H61
P727,H45
P726,H43
P1676,H79
P1677,H60
P1152,H78
P1632,H20
P1633,H20
P1457,H64
P1184,H32
P1304,H82
P1305,H83
P1320,H82
P1321,H83
P1179,H67
P694,H66
P695,H67
