parasite_leaf:,host_leaf
P11,H1
P11,H2
P121,H4
P121,H11
P1418,H35
P1419,H21
P1122,H35
P964,H34
P663,H24
P497,H16
P1296,H21
P1297,H18
P1111,H21
P891,H22
P1162,H16
P1163,H22
P1020,H13
P1006,H18
P237,H12
P237,H15
P912,H32
P913,H33
P1391,H35
P1390,H31
P1174,H29
P1195,H35
P1194,H16
P815,H16
P561,H7
P486,H16
P280,H14
P280,H17
P220,H12
P220,H14
P910,H32
P911,H33
P755,H29
P980,H34
P981,H35
P738,H7
P1117,H16
P1116,H22
P1103,H18
P1102,H13
P265,H14
P265,H16
P843,H17
P843,H31
P842,H30
P900,H32
P901,H33
P745,H29
P153,H13
P590,H5
P590,H13
P1265,H17
P1265,H31
P1264,H30
P875,H31
P362,H13
P178,H7
P1160,H30
P1161,H29
P867,H31
P1220,H30
P1221,H30
P869,H31
P886,H30
P887,H31
P1417,H34
P1416,H9
P1185,H13
P1184,H7
P1000,H7
P807,H7
P494,H7
P1374,H16
P1375,H33
P1049,H23
P569,H7
P786,H26
P787,H26
P1326,H36
P1327,H37
P1073,H18
P1072,H23
P1302,H22
P1303,H7
P297,H6
P297,H9
P846,H30
P847,H31
P285,H16
P225,H12
P225,H15
P888,H30
P889,H31
P840,H23
P832,H23
P600,H21
P1216,H34
P1217,H33
P985,H35
P781,H21
P635,H20
P635,H24
P1372,H18
P1373,H30
P520,H8
P520,H22
P521,H23
P1254,H35
P1255,H26
P1126,H26
P1310,H36
P1311,H37
P852,H30
P853,H31
P341,H7
P1379,H30
P1378,H13
P1376,H13
P1189,H26
P820,H13
P684,H23
P554,H22
P502,H16
P337,H6
P337,H9
P1092,H33
P1093,H33
P1069,H21
P922,H32
P1056,H29
P1057,H29
P245,H6
P245,H9
P244,H13
P129,H4
P129,H11
P562,H21
P563,H21
P1118,H35
P1119,H21
P1241,H22
P1240,H9
P944,H25
P944,H34
P641,H24
P417,H18
P1205,H31
P1204,H22
P1037,H22
P551,H8
P551,H23
P899,H19
P899,H21
P898,H21
P1250,H35
P1251,H35
P1177,H9
P1075,H23
P946,H34
P643,H24
P419,H18
P824,H5
P824,H13
P1151,H8
P1151,H23
P1150,H6
P1150,H9
P585,H9
P776,H7
P777,H7
P1226,H18
P1227,H22
P1193,H16
P619,H18
P1273,H23
P1272,H7
P148,H3
P148,H7
P950,H34
P951,H35
P1362,H24
P1363,H9
P467,H21
P423,H18
P582,H7
P583,H7
P491,H21
P654,H20
P654,H25
P655,H24
P826,H21
P827,H18
P431,H18
P1070,H26
P1071,H31
P1156,H26
P1157,H9
P1318,H36
P1319,H37
P558,H9
P916,H28
P916,H32
P917,H33
P761,H29
P227,H9
P54,H6
P54,H8
P819,H13
P818,H22
P511,H23
P1415,H32
P1414,H9
P1283,H23
P896,H9
P1199,H16
P1198,H9
P623,H18
P77,H6
P77,H8
P301,H9
P300,H7
P242,H3
P242,H7
P330,H9
P331,H9
P303,H6
P303,H9
P1104,H23
P1105,H23
P532,H22
P528,H22
P529,H23
P504,H9
P505,H9
P808,H26
P809,H9
P1294,H30
P1295,H23
P1109,H35
P1356,H36
P1357,H37
P1358,H36
P1359,H37
P88,H3
P88,H7
P1178,H35
P1179,H29
P948,H34
P645,H20
P645,H24
P465,H21
P1146,H18
P1147,H16
P1314,H36
P1315,H37
P709,H26
P1038,H9
P1039,H7
P116,H4
P116,H10
P1405,H34
P1404,H35
P934,H34
P1014,H24
P1015,H24
P1368,H21
P1369,H21
P395,H18
P1308,H36
P1309,H37
P695,H26
P51,H2
P51,H5
P78,H3
P78,H7
P79,H9
P1396,H31
P1397,H16
P848,H30
P289,H16
P837,H13
P836,H7
P904,H32
P905,H33
P749,H29
P1346,H36
P1347,H37
P1260,H35
P997,H35
P976,H34
P1422,H24
P1423,H9
P1384,H24
P1003,H11
P1003,H27
P1425,H30
P1424,H16
P1138,H13
P1139,H23
P952,H34
P953,H35
P1366,H24
P1367,H22
P1305,H34
P469,H21
P1078,H17
P1078,H31
P1079,H35
P1032,H18
P1025,H35
P1024,H33
P920,H28
P920,H32
P765,H29
P1191,H31
P1190,H23
P1421,H18
P1420,H22
P616,H22
P617,H22
P553,H23
P493,H21
P392,H14
P392,H16
P1120,H7
P1121,H7
P1022,H16
P1262,H34
P1263,H9
P959,H35
P657,H24
P477,H21
P1233,H35
P1232,H18
P571,H21
P737,H24
P736,H16
P714,H11
P714,H27
P715,H26
P854,H30
P855,H31
P213,H12
P213,H15
P743,H22
P742,H23
P548,H22
P482,H21
P956,H34
P957,H35
P1228,H24
P1229,H9
P499,H10
P499,H18
P498,H18
P1413,H36
P1412,H13
P609,H13
P1320,H36
P1321,H37
P723,H26
P882,H30
P883,H31
P1348,H36
P1349,H37
P1350,H36
P1351,H37
P699,H26
P597,H19
P597,H21
P596,H21
P974,H34
P975,H35
P1206,H24
P1207,H33
P930,H32
