parasite_leaf:,host_leaf
P157,H13
P157,H18
P787,H27
P786,H16
P671,H43
P788,H15
P788,H27
P789,H35
P252,H27
P1149,H56
P1148,H39
P860,H38
P843,H6
P1057,H41
P1056,H52
P1025,H18
P931,H53
P1142,H58
P1143,H16
P1093,H59
P1011,H17
P967,H49
P967,H54
P883,H41
P839,H27
P1106,H48
P1107,H45
P869,H26
P869,H38
P868,H39
P821,H25
P820,H51
P800,H50
P635,H47
P802,H50
P803,H51
P637,H47
P255,H37
P782,H37
P783,H28
P855,H43
P854,H48
P165,H28
P335,H8
P335,H21
P432,H15
P432,H27
P433,H27
P196,H8
P196,H21
P1048,H56
P1049,H57
P823,H32
P1104,H37
P1105,H32
P372,H16
P1007,H13
P1007,H18
P1006,H18
P396,H16
P241,H14
P241,H28
P526,H42
P527,H43
P658,H6
P659,H33
P1065,H25
P1064,H28
P850,H14
P850,H28
P851,H48
P573,H43
P464,H38
P1132,H18
P1133,H18
P785,H28
P423,H31
P703,H26
P703,H39
P702,H39
P1099,H58
P1098,H44
P884,H39
P912,H39
P913,H39
P675,H41
P674,H43
P530,H42
P441,H12
P441,H31
P477,H15
P477,H27
P476,H27
P113,H22
P113,H25
P1108,H42
P1109,H33
P533,H43
P1074,H58
P1075,H59
P955,H54
P693,H48
P818,H28
P819,H16
P736,H38
P705,H28
P1125,H54
P1124,H44
P1061,H44
P1151,H53
P1150,H45
P385,H10
P385,H16
P217,H35
P708,H39
P709,H47
P646,H39
P312,H38
P131,H15
P131,H27
P162,H5
P162,H6
P1086,H58
P1087,H59
P1088,H58
P1089,H59
P953,H54
P689,H48
P904,H51
P905,H47
P977,H54
P976,H50
P832,H47
P833,H47
P424,H15
P424,H27
P342,H6
P187,H19
P187,H33
P186,H32
P1111,H56
P1110,H17
P718,H33
P841,H27
P840,H16
P765,H24
P765,H43
P764,H44
P668,H32
P715,H14
P715,H28
P714,H18
P350,H22
P350,H25
P351,H31
P578,H43
P579,H33
P999,H41
P998,H27
P771,H27
P652,H42
P339,H6
P338,H33
P672,H43
P673,H33
P602,H35
P942,H52
P943,H53
P858,H41
P1071,H47
P1070,H35
P1066,H39
P1067,H28
P184,H19
P184,H32
P146,H9
P146,H23
P1136,H53
P1137,H53
P946,H52
P974,H52
P975,H25
P949,H53
P459,H31
P242,H30
P242,H34
P1121,H38
P1120,H44
P568,H35
P171,H12
P171,H31
P137,H22
P137,H24
P528,H42
P529,H43
P407,H16
P273,H13
P273,H18
P272,H25
P1130,H25
P1131,H44
P917,H48
P1072,H32
P1073,H32
P570,H16
P834,H48
P835,H18
P1102,H59
P1103,H59
P1076,H58
P957,H54
P1001,H18
P1000,H35
P618,H31
P1078,H58
P1079,H59
P959,H54
P697,H48
P92,H16
P55,H17
P439,H39
P438,H32
P763,H48
P762,H17
P514,H10
P514,H16
P515,H16
P1147,H48
P1146,H35
P894,H42
P728,H43
P651,H43
P520,H24
P520,H42
P920,H52
P921,H53
P206,H19
P206,H33
P182,H32
P621,H35
P620,H16
P995,H51
P994,H47
P865,H39
P760,H31
P825,H39
P824,H18
P366,H13
P366,H18
P487,H6
P486,H38
P1138,H38
P1139,H38
P586,H39
P224,H17
P1084,H58
P1085,H59
P969,H54
P910,H41
P1036,H56
P1037,H57
P401,H5
P401,H6
P754,H28
P755,H16
P560,H44
P561,H45
P626,H18
P627,H18
P387,H33
P735,H23
P735,H48
P734,H27
P1068,H32
P1069,H45
P759,H33
P595,H27
P576,H31
P495,H41
P1040,H56
P1041,H57
P623,H39
P622,H28
P866,H41
P867,H41
P1114,H27
P1115,H27
P753,H39
P752,H27
P725,H25
P816,H50
P817,H51
P772,H27
P926,H52
P927,H53
P1038,H56
P1039,H57
P1090,H58
P1091,H59
P991,H33
P961,H54
P701,H48
P624,H25
P501,H6
P377,H35
P541,H34
P541,H45
P1119,H32
P1118,H44
P928,H52
P929,H53
P1155,H52
P1154,H28
P504,H38
P505,H38
P319,H39
P523,H24
P523,H43
P522,H42
P970,H49
P970,H55
P971,H54
P951,H37
P687,H48
P69,H4
P69,H14
P1062,H43
P1063,H25
P844,H41
P876,H21
P876,H40
P877,H35
P1144,H52
P1145,H52
P937,H53
P1044,H56
P1045,H57
P1030,H53
P1031,H32
P1028,H52
P1032,H53
P1033,H18
P898,H41
P899,H35
P1012,H6
P1013,H6
P416,H25
P417,H27
P553,H34
P553,H45
P987,H18
P986,H44
P402,H17
P685,H47
P684,H16
P890,H51
P891,H31
P810,H50
P812,H50
P813,H51
P908,H29
P908,H37
P909,H31
P829,H24
P829,H42
P828,H17
P89,H8
P89,H20
P14,H3
P14,H4
P75,H13
P75,H18
P798,H50
P799,H51
P633,H47
P938,H52
P939,H53
P662,H6
P380,H35
P328,H30
P328,H35
P276,H13
P276,H18
P902,H19
P902,H33
P903,H33
P190,H32
P204,H22
P204,H25
P1008,H53
P1009,H33
P918,H52
P826,H16
P827,H16
P1112,H39
P1113,H39
P415,H8
P415,H20
P490,H8
P490,H20
P491,H21
P491,H41
P944,H52
P945,H53
P870,H50
P795,H51
P629,H47
P323,H25
P1034,H56
P1035,H57
P449,H41
P589,H30
P589,H35
P1140,H16
P1141,H16
P848,H47
P849,H47
P1046,H56
P1047,H57
P989,H48
P988,H16
P781,H32
P1127,H33
P1126,H31
P853,H35
P852,H16
P793,H38
P656,H16
P330,H27
P914,H37
P915,H32
P878,H37
P333,H16
P932,H52
P933,H53
P506,H27
P399,H32
P349,H15
P349,H27
P612,H38
P613,H38
P307,H39
P215,H30
P215,H35
P223,H19
P223,H32
P557,H34
P557,H45
P556,H44
P727,H6
P726,H39
P382,H10
P382,H16
P383,H28
P743,H41
P742,H28
P924,H52
P925,H53
P769,H21
P769,H41
P768,H32
P316,H26
P316,H38
P317,H39
P546,H44
P547,H45
P1100,H27
P1101,H44
P874,H44
P549,H45
P344,H12
P344,H31
P873,H48
P872,H16
P605,H27
P979,H27
P978,H16
P388,H10
P388,H16
P837,H42
P836,H37
P51,H10
P51,H17
P363,H29
P363,H37
P362,H37
P992,H16
P993,H16
P846,H51
P806,H50
P641,H47
P745,H48
P744,H47
P896,H51
P897,H32
P808,H50
P583,H41
P582,H6
P1095,H50
P1094,H44
P892,H44
P776,H6
P677,H6
P1153,H6
P1152,H44
P559,H45
P502,H37
P778,H6
P779,H6
P601,H43
P26,H2
P26,H11
P649,H25
P648,H28
P1116,H28
P1117,H44
P981,H31
P470,H28
P596,H27
P597,H28
P972,H37
P973,H33
P480,H37
P1019,H32
P1018,H16
P1005,H53
P862,H50
P805,H51
P639,H47
P1022,H27
P1023,H27
P766,H27
P740,H35
P664,H38
P1096,H16
