parasite_leaf:,host_leaf
P10,H3
P10,H5
P372,H28
P373,H29
P235,H21
P206,H14
P139,H15
P338,H27
P339,H18
P324,H26
P214,H16
P360,H28
P361,H29
P9,H3
P9,H4
P21,H2
P21,H6
P25,H7
P25,H9
P389,H26
P388,H22
P351,H26
P263,H23
P284,H24
P285,H25
P108,H10
P108,H12
P265,H12
P265,H23
P264,H22
P287,H13
P287,H25
P395,H20
P394,H24
P328,H25
P329,H11
P294,H24
P296,H24
P297,H25
P317,H16
P316,H24
P299,H25
P253,H15
P336,H22
P337,H25
P261,H23
P341,H27
P340,H22
P277,H23
P250,H5
P250,H15
P140,H14
P118,H11
P48,H7
P48,H8
P143,H7
P143,H9
P142,H15
P370,H28
P371,H29
P390,H14
P391,H21
P242,H20
P243,H20
P396,H21
P397,H21
P258,H21
P400,H15
P401,H15
P158,H14
P131,H15
P386,H28
P387,H24
P355,H29
P177,H16
P218,H20
P219,H21
P98,H10
P98,H12
P342,H24
P343,H25
P283,H25
P309,H21
P308,H11
P53,H7
P53,H9
P94,H6
P94,H11
P95,H11
P191,H8
P191,H16
P366,H28
P367,H29
P160,H6
P160,H11
P117,H10
P117,H12
P137,H5
P137,H15
P136,H14
P111,H10
P111,H12
P318,H26
P319,H27
P197,H18
P280,H14
P281,H18
P133,H5
P133,H15
P374,H28
P375,H29
P238,H16
P290,H24
P291,H25
P362,H28
P363,H29
P145,H14
P247,H8
P247,H17
P376,H28
P377,H29
P193,H16
P368,H28
P369,H29
P195,H16
P51,H6
P51,H10
P50,H7
P50,H8
P320,H26
P321,H27
P201,H18
P322,H26
P323,H27
P203,H18
P43,H6
P43,H11
P42,H6
P42,H10
P306,H14
P307,H22
P123,H15
P382,H28
P383,H29
P345,H16
P334,H15
P211,H11
P124,H14
P356,H28
P357,H29
P179,H16
P311,H4
P311,H21
P310,H21
P222,H20
P358,H28
P359,H29
P181,H16
P326,H26
P327,H27
P245,H21
P199,H18
P32,H7
P32,H8
P33,H7
P33,H9
P134,H14
P135,H15
P314,H24
P315,H24
P293,H25
P237,H18
P272,H22
P273,H23
P274,H22
P275,H23
P352,H14
P353,H14
P152,H11
P204,H9
P204,H19
P205,H18
P330,H22
P331,H11
P267,H23
P270,H22
P271,H23
P349,H26
P348,H24
P289,H25
P332,H11
P333,H11
P346,H21
P347,H21
P226,H20
P385,H27
P384,H22
P269,H23
P248,H21
P249,H21
P312,H25
P313,H25
P300,H24
P254,H20
P302,H24
P303,H25
P380,H28
P381,H29
P305,H23
P175,H16
P155,H6
P155,H11
P392,H28
P393,H28
P379,H29
P257,H21
P189,H16
P224,H20
P225,H21
P398,H29
P399,H26
P364,H28
P187,H8
P187,H16
P150,H5
P150,H14
P228,H4
P228,H20
P229,H21
P165,H14
P172,H15
P173,H11
P6,H3
P6,H5
