parasite_leaf:,host_leaf
P46,H5
P46,H8
P88,H9
P88,H14
P186,H9
P186,H15
P187,H6
P187,H11
P367,H25
P367,H27
P1026,H26
P1026,H37
P1027,H15
P714,H26
P714,H36
P553,H24
P553,H31
P552,H30
P571,H4
P571,H12
P570,H11
P812,H38
P813,H39
P98,H8
P155,H16
P155,H18
P1151,H38
P1150,H42
P931,H43
P1189,H27
P1188,H28
P1829,H11
P1828,H22
P1807,H22
P1318,H36
P1267,H36
P1781,H37
P1780,H46
P1507,H47
P847,H38
P1456,H37
P1457,H37
P1165,H27
P1071,H15
P1059,H12
P502,H8
P704,H19
P704,H28
P705,H18
P1305,H38
P1304,H22
P771,H22
P1033,H27
P1032,H21
P855,H38
P473,H18
P1078,H20
P1078,H33
P1079,H30
P1719,H38
P1718,H47
P1486,H46
P1744,H36
P1745,H49
P729,H37
P1437,H37
P1436,H12
P91,H4
P91,H12
P1577,H21
P1576,H11
P1309,H8
P1591,H42
P1590,H47
P1520,H46
P775,H21
P851,H9
P851,H15
P1662,H31
P1663,H22
P1174,H15
P1802,H47
P1803,H22
P1556,H15
P532,H5
P532,H8
P958,H42
P959,H43
P1782,H15
P1783,H22
P1278,H12
P1721,H12
P1720,H46
P1511,H47
P1429,H35
P1429,H44
P1428,H12
P1107,H43
P1106,H33
P670,H12
P641,H23
P641,H35
P1624,H41
P1624,H48
P1910,H49
P1911,H45
P1626,H48
P1627,H49
P1836,H50
P1837,H51
P301,H22
P127,H15
P1264,H8
P1265,H8
P247,H16
P247,H18
P1775,H43
P1774,H21
P1468,H21
P224,H17
P224,H20
P497,H7
P497,H22
P1585,H44
P1584,H22
P1348,H22
P817,H14
P817,H39
P816,H38
P1440,H36
P1441,H22
P741,H37
P512,H15
P510,H12
P511,H11
P270,H12
P271,H12
P305,H7
P305,H22
P1132,H34
P1132,H41
P1133,H22
P1842,H50
P1843,H51
P1366,H44
P1367,H45
P900,H34
P900,H41
P1898,H50
P1899,H51
P1749,H46
P1447,H30
P1446,H33
P1193,H33
P938,H42
P939,H43
P1711,H15
P1710,H8
P1256,H28
