parasite_leaf:,host_leaf
P42,H9
P42,H13
P1948,H82
P1949,H83
P1674,H60
P913,H61
P249,H32
P293,H17
P293,H37
P2422,H86
P2423,H87
P91,H6
P91,H18
P2802,H51
P2803,H51
P2233,H51
P1539,H51
P734,H50
P1634,H74
P1635,H75
P2652,H65
P2653,H28
P2764,H48
P2765,H65
P2196,H75
P2837,H88
P2836,H78
P2176,H75
P2177,H75
P1630,H74
P1235,H24
P1234,H65
P953,H22
P953,H47
P642,H30
P642,H44
P2024,H45
P2024,H84
P2025,H85
P2538,H47
P2539,H47
P414,H8
P414,H31
P2731,H57
P2730,H59
P2204,H74
P1641,H75
P2090,H48
P2091,H83
P1318,H31
P60,H9
P60,H12
P577,H8
P577,H31
P576,H31
P1298,H68
P1299,H69
P2651,H51
P2650,H27
P2816,H50
P2817,H50
P2097,H4
P2097,H24
P1600,H39
P1600,H66
P2006,H84
P2007,H85
P2144,H53
P2145,H53
P1690,H62
P1691,H62
P2476,H88
P2477,H89
P850,H41
P851,H28
P1127,H38
P1127,H65
P1126,H65
P2216,H74
P2217,H27
P1619,H75
P478,H24
P1563,H20
P1563,H49
P2770,H81
P2771,H43
P2213,H43
P1892,H80
P2046,H12
P2046,H81
P2047,H66
P2800,H80
P2801,H75
P2699,H21
P2698,H78
P2224,H31
P2606,H70
P2607,H70
P1826,H78
P1827,H79
P2206,H50
P2207,H50
P1824,H78
P1825,H79
P2863,H43
P2862,H59
P362,H25
P362,H34
P1684,H33
P1684,H61
P1685,H43
P2474,H76
P2475,H61
P1739,H77
P823,H55
P523,H40
P523,H43
P2634,H70
P2635,H32
P1789,H57
P2596,H80
P2597,H51
P2128,H83
P2645,H49
P2644,H82
P1937,H71
P1937,H83
P1936,H82
P1361,H70
P1367,H42
P1367,H70
P2386,H82
P2387,H73
P1977,H24
P1959,H83
P1960,H82
P1961,H83
P1942,H82
P1943,H83
P1369,H70
P558,H41
P2190,H27
P2191,H27
P317,H16
P317,H22
P1742,H54
P1742,H76
P2766,H77
P2767,H78
P2587,H83
P1535,H28
P819,H55
P2666,H89
P2667,H28
P2490,H88
P1124,H43
P2777,H76
P2776,H53
P2556,H43
P1427,H68
P899,H26
P899,H59
P1814,H78
P1815,H79
P1504,H70
P1505,H37
P1928,H82
P1929,H83
P453,H41
P996,H44
P996,H63
P997,H62
P2681,H49
P2680,H85
P2806,H84
P2807,H69
P1487,H17
P1487,H36
P149,H5
P149,H8
P25,H5
P25,H8
P319,H25
P319,H34
P2486,H88
P2487,H89
P1011,H62
P1998,H84
P1999,H85
P623,H17
P623,H37
P2554,H77
P2555,H77
P2693,H76
P2692,H61
P924,H60
P227,H31
P2708,H87
P2709,H87
P2442,H86
P1250,H8
P1250,H31
P2348,H31
P2349,H32
P1981,H28
P2548,H52
P2549,H52
P2542,H51
P2199,H69
P1513,H31
P1512,H47
P2140,H52
P2141,H52
P2064,H84
P2065,H55
P2779,H48
P2778,H85
P1854,H62
P1855,H66
P2210,H83
P2211,H83
P1962,H82
P1907,H81
P2532,H89
P2533,H87
P2522,H88
P2417,H50
P634,H30
P634,H44
P1986,H84
P1987,H85
P2186,H33
P2186,H61
P2187,H69
P938,H60
P1460,H57
P1461,H47
P2370,H73
P2371,H73
P1594,H72
P1744,H76
P1745,H77
P1495,H34
P1495,H55
P675,H47
P1025,H44
P1025,H62
P2510,H88
P2511,H89
P2105,H41
P985,H50
P2226,H31
P2227,H47
P2132,H31
P1565,H47
P2826,H65
P2827,H65
P2337,H65
P2012,H84
P2013,H85
P1620,H74
P1621,H75
P1101,H65
P1553,H31
P1552,H47
P2723,H82
P2722,H27
P1230,H65
P2066,H75
P2067,H75
P1612,H74
P1944,H71
P1944,H82
P1945,H83
P1372,H66
P1173,H43
P2295,H77
P2294,H69
P2287,H21
P1304,H68
P2396,H68
P2397,H50
P1439,H47
P2671,H68
P2670,H69
P2452,H86
P2453,H87
P2524,H80
P2525,H69
P1891,H81
P1541,H48
P2252,H28
P2253,H61
P1450,H28
P1034,H23
P1034,H28
P849,H50
P609,H35
P609,H41
P1608,H28
P1609,H28
P2356,H23
P2356,H28
P2357,H48
P2456,H86
P2457,H87
P117,H16
P117,H22
P296,H17
P296,H36
P297,H37
P2646,H32
P2647,H32
P2633,H84
P2373,H24
P602,H19
P602,H32
P2415,H81
P2414,H32
P2799,H81
P2798,H79
P2608,H50
P1403,H50
P1050,H50
P1781,H67
P1781,H69
P1780,H67
P1780,H69
P1756,H51
P1705,H27
P2161,H49
P2160,H66
P2108,H51
P1665,H70
P1876,H12
P1876,H80
P1877,H81
P1519,H48
P1518,H50
P1381,H15
P1381,H50
P1729,H54
P1729,H77
P1728,H76
P1045,H18
P1045,H53
P2561,H31
P2560,H32
P2547,H80
P92,H6
P92,H19
P2790,H77
P2791,H72
P2269,H61
P1726,H76
P833,H55
P2326,H60
P2327,H60
P2302,H69
P2240,H34
P2240,H55
P1208,H27
P1851,H37
P1850,H53
P2658,H52
P2659,H52
P2116,H52
P1248,H17
P1248,H36
P1249,H49
P1026,H57
P2448,H86
P2449,H87
P1758,H73
P2324,H72
P2325,H73
P673,H22
P673,H47
P33,H9
P33,H12
P97,H13
P97,H21
P96,H13
P96,H20
P223,H8
P223,H31
P1760,H62
P1761,H61
P2745,H21
P2744,H89
P2478,H88
P1496,H47
P1497,H47
P1325,H48
P1555,H19
P1555,H32
P1554,H47
P1515,H32
P2612,H85
P2613,H28
P2016,H84
P2405,H49
P2404,H78
P2380,H55
P2312,H65
P428,H13
P428,H21
P1673,H66
P1672,H37
P2502,H63
P2502,H88
P2503,H89
P551,H10
P551,H26
P2148,H77
P2149,H73
P1730,H76
P1199,H65
P1454,H55
P1455,H55
P104,H13
P104,H20
P107,H13
P107,H21
P769,H9
P769,H12
P1874,H80
P1875,H81
P566,H13
P566,H21
P722,H20
P722,H48
P2468,H49
P2469,H43
P2732,H49
P2733,H76
P1122,H33
P1122,H60
P1123,H37
P2152,H15
P2152,H50
P2153,H76
P2867,H68
P2866,H28
P2541,H43
P2540,H60
P2369,H68
P1476,H37
P592,H37
P1232,H17
P1232,H36
P2438,H86
P2439,H87
P779,H18
P779,H53
P778,H52
P486,H32
P2793,H80
P2792,H78
P1861,H60
P1833,H58
P1833,H79
P1441,H50
P1175,H66
P904,H26
P904,H58
P903,H59
P1068,H33
P1068,H61
P1069,H26
P1069,H59
P1559,H26
P1559,H59
P1558,H60
P2185,H54
P2185,H76
P2184,H59
P2871,H83
P2870,H59
P1166,H49
P1443,H18
P1443,H53
P2120,H48
P2121,H62
P2107,H84
P2834,H60
P2835,H60
P2293,H37
P2044,H48
P597,H37
P1071,H46
P1071,H57
P2436,H86
P2437,H87
P843,H41
P2718,H48
P2719,H74
P715,H49
P101,H13
P101,H21
P1421,H28
P1420,H37
P2683,H57
P2682,H59
P2611,H78
P767,H37
P932,H60
P933,H61
P1297,H67
P1297,H69
P1296,H67
P1296,H68
P2265,H15
P2265,H50
P2689,H49
P2688,H66
P2605,H49
P1779,H60
P508,H29
P508,H38
P1524,H20
P1524,H48
P1525,H51
P2562,H49
P2563,H68
P2565,H66
P2564,H27
P2747,H57
P2746,H27
P950,H17
P950,H36
P358,H23
P358,H28
P994,H44
P994,H63
P995,H62
P2050,H82
P2051,H78
P1941,H71
P1941,H83
P2390,H70
P2391,H76
P2382,H84
P2383,H79
P2019,H85
P858,H46
P858,H56
P859,H57
P671,H22
P671,H47
P2838,H84
P2839,H59
P2601,H48
P2248,H80
P1871,H81
P401,H28
P1031,H23
P1031,H28
P1030,H28
P2040,H18
P2040,H53
P2813,H84
P2812,H51
P1751,H52
P1688,H21
P611,H19
P611,H33
P2743,H78
P2742,H32
P2260,H12
P2260,H81
P1872,H80
P1838,H41
P1839,H78
P790,H41
P1042,H34
P1042,H54
P2701,H81
P2700,H77
P2291,H77
P1979,H77
P2755,H83
P2754,H76
P2076,H80
P2077,H80
P2306,H81
P2307,H81
P2081,H28
P1311,H34
P1311,H54
P835,H55
P875,H46
P875,H57
P1578,H72
P1579,H73
P687,H22
P687,H47
P2462,H37
P2463,H52
P2289,H51
P1329,H43
P2172,H37
P2173,H37
P1588,H72
P1589,H73
P2458,H86
P2459,H87
P2157,H57
P436,H8
P436,H31
P437,H31
P1419,H59
P1418,H60
P929,H33
P929,H61
P2004,H84
P2005,H85
P974,H60
P931,H61
P2480,H88
P2481,H89
P999,H62
P2271,H45
P2271,H85
P2756,H85
P2757,H28
P2616,H85
P2617,H28
P2137,H55
P2582,H84
P2583,H84
P1278,H13
P1278,H21
P1279,H17
P1279,H37
P797,H41
P1014,H44
P1014,H63
P2748,H62
P2749,H62
P1894,H80
P1895,H81
P2859,H75
P2858,H47
P2872,H87
P2873,H61
P2460,H86
P2528,H51
P2529,H59
P641,H30
P641,H45
P211,H23
P211,H28
P806,H17
P806,H37
P807,H18
P807,H52
P1076,H34
P1076,H54
P1740,H76
P1741,H77
P1465,H57
P908,H17
P908,H37
P2768,H82
P2769,H59
P2365,H78
P2215,H80
P2672,H83
P2673,H83
P1339,H70
P1480,H17
P1480,H36
P2446,H86
P2447,H87
P70,H9
P70,H12
P2058,H81
P2059,H24
P2262,H12
P2262,H80
P2263,H70
P136,H4
P136,H25
P427,H4
P427,H24
P1709,H31
P1708,H24
P1946,H71
P1946,H82
P1947,H83
P1484,H51
P1211,H51
P2275,H65
P2274,H50
P2470,H84
P2471,H73
P2039,H45
P2039,H85
P1982,H47
P1806,H47
P1670,H50
P562,H43
P1950,H82
P1951,H83
P1952,H82
P1953,H83
P1353,H70
P1931,H71
P1931,H83
P1930,H82
P2741,H46
P2741,H57
P2740,H70
P883,H23
P883,H28
P447,H41
P257,H10
P257,H27
P392,H13
P392,H21
P393,H21
P2281,H70
P2280,H78
P1835,H79
P1466,H13
P1466,H21
P146,H24
P2821,H81
P2820,H68
P2355,H50
P1295,H67
P1295,H69
P2352,H66
P2353,H66
P1303,H67
P1303,H69
P1302,H68
P2034,H84
P2035,H85
P1775,H43
P2020,H84
P2021,H85
P1149,H66
P1611,H64
P1611,H75
P2420,H74
P2421,H32
P1762,H38
P1762,H65
P1763,H76
P2401,H76
P2400,H28
P2089,H57
P2657,H26
P2657,H59
P2656,H28
P260,H25
P260,H35
P261,H25
P261,H34
P2574,H79
P2575,H27
P1812,H78
P895,H59
P1667,H13
P1667,H21
P1666,H43
P1266,H28
P2378,H85
P2379,H57
P2704,H84
P2705,H61
P1818,H78
P1819,H79
P897,H26
P897,H59
P2122,H55
P2123,H55
P1661,H59
P1659,H37
P2818,H77
P2819,H77
P2338,H77
P1720,H54
P1720,H76
P1607,H35
P1607,H41
P1606,H70
P2591,H85
P2590,H82
P1913,H83
P519,H40
P519,H43
P2315,H21
P2314,H37
P2814,H37
P2815,H37
P2808,H41
P2809,H32
P2418,H69
P2419,H73
P1300,H68
P1397,H22
P1397,H47
P1396,H70
P2781,H66
P2780,H27
P2251,H48
P2250,H82
P1933,H83
P1382,H43
P1383,H66
P2588,H84
P2589,H55
P2180,H41
P2086,H41
P2070,H58
P2070,H79
P2071,H37
P1836,H78
P1547,H8
P1547,H31
P1422,H55
P2842,H77
P2843,H55
P1718,H76
P2558,H87
P2559,H87
P2426,H86
P373,H31
P1082,H18
P1082,H52
P1083,H52
P781,H53
P2193,H43
P2192,H28
P1500,H28
P432,H17
P432,H37
P2341,H81
P2340,H82
P2220,H61
P1449,H47
P1240,H61
P2165,H67
P2165,H69
P2164,H69
P1316,H60
P922,H60
P923,H61
P424,H24
P2168,H77
P2169,H37
P1734,H76
P2620,H24
P2621,H74
P1550,H24
P1551,H24
P1493,H57
P513,H25
P513,H34
P1435,H8
P1435,H31
P1434,H26
P1434,H59
P1810,H58
P1810,H78
P1811,H79
P2545,H80
P2544,H32
P2726,H32
P2727,H32
P1662,H32
