parasite_leaf:,host_leaf
P108,H8
P108,H16
P1406,H17
P1407,H22
P1125,H17
P1043,H17
P87,H8
P87,H17
P129,H14
P129,H22
P272,H23
P272,H37
P273,H36
P1510,H72
P1511,H73
P1512,H72
P1513,H73
P1496,H72
P1497,H73
P1100,H35
P1101,H56
P1098,H35
P1099,H52
P855,H56
P1412,H71
P1413,H51
P1440,H70
P1441,H51
P1089,H67
P1071,H36
P1070,H48
P583,H49
P1291,H55
P1290,H60
P881,H61
P1318,H52
P1319,H29
P1215,H18
P1214,H55
P982,H48
P1382,H49
P1383,H44
P1013,H49
P1222,H68
P1223,H48
P1193,H69
P446,H40
P311,H41
P1458,H20
P1459,H29
P105,H9
P105,H18
P1530,H44
P1531,H44
P1384,H65
P1056,H64
P963,H63
P847,H59
P1131,H55
P1130,H64
P1437,H62
P1437,H65
P1436,H65
P965,H63
P849,H59
P474,H18
P259,H17
P1474,H21
P1475,H50
P1177,H63
P414,H19
P414,H40
P415,H17
P313,H41
P810,H56
P811,H57
P812,H56
P813,H57
P913,H25
P912,H56
P1009,H17
P1008,H57
P117,H10
P117,H21
P116,H20
P433,H40
P432,H22
P1308,H41
P1309,H41
P984,H17
P1238,H66
P1238,H70
P1528,H71
P1529,H25
P1087,H67
P936,H53
P936,H61
P937,H61
P1092,H16
P1092,H66
P1093,H67
P1518,H72
P1519,H73
P1316,H48
P261,H8
P261,H16
P943,H41
P942,H22
P668,H48
P931,H38
P931,H42
P930,H49
P244,H32
P244,H34
P245,H32
P245,H35
P318,H40
P319,H41
P269,H35
P97,H9
P97,H18
P366,H38
P366,H43
P367,H42
P1463,H17
P1462,H56
P1508,H72
P1509,H73
P1171,H41
P1170,H39
P631,H18
P630,H42
P1346,H61
P1347,H61
P1445,H55
P1444,H52
P864,H60
P677,H52
P1434,H39
P1435,H39
P1161,H42
P473,H39
P1054,H64
P1055,H65
P961,H58
P961,H63
P845,H59
P673,H46
P385,H14
P385,H22
P701,H10
P701,H20
P700,H19
P700,H40
P802,H56
P803,H57
P153,H8
P153,H16
P143,H9
P143,H19
P1480,H25
P1481,H29
P556,H25
P1390,H38
P1390,H42
P1391,H42
P1254,H64
P1047,H65
P953,H63
P837,H59
P471,H38
P471,H42
P470,H41
P283,H11
P283,H28
P1376,H57
P1377,H44
P804,H56
P1296,H68
P1297,H68
P1199,H69
P1534,H67
P1535,H67
P1414,H67
P383,H23
P383,H36
P1466,H39
P1467,H39
P1328,H59
P944,H21
P1277,H59
P1276,H21
P1471,H22
P1470,H48
P1396,H25
P1397,H25
P1074,H17
P706,H44
P702,H51
P1037,H21
P1036,H50
P979,H61
P978,H46
P903,H61
P787,H46
P1420,H44
P1421,H44
P935,H57
P333,H40
P240,H29
P1209,H18
P1208,H50
P1490,H72
P1491,H73
P1146,H51
P1147,H51
P1262,H55
P1263,H21
P1007,H35
P1006,H46
P1350,H44
P1351,H44
P1117,H60
P90,H2
P90,H11
P1211,H67
P1210,H54
P739,H55
P275,H23
P275,H36
P924,H37
P924,H54
P925,H52
P1514,H72
P1515,H73
P1516,H72
P1517,H73
P1038,H55
P735,H36
P1439,H10
P1439,H20
P1443,H61
P1442,H46
P1073,H40
P546,H45
P546,H46
P975,H20
P974,H50
P1019,H48
P1018,H42
P947,H60
P946,H51
P726,H51
P721,H51
P720,H44
P856,H10
P856,H20
P857,H55
P1002,H29
P1003,H29
P1520,H72
P1521,H73
P1424,H20
P1228,H35
P1020,H48
P575,H49
P1363,H68
P1362,H69
P1225,H63
P1188,H68
P222,H13
P222,H32
P182,H14
P182,H23
P183,H20
P133,H22
P1388,H17
P1389,H63
P655,H20
P1221,H61
P1220,H20
P160,H8
P160,H16
P1186,H68
P1187,H69
P50,H2
P50,H11
P1469,H31
P1469,H59
P1468,H22
P1305,H59
P163,H22
P510,H18
P511,H42
P434,H36
P592,H23
P592,H37
P1416,H28
P1416,H44
P1417,H44
P1343,H46
P1400,H44
P1401,H44
P1451,H42
P1450,H39
P1274,H41
P391,H41
P781,H35
P780,H48
P1138,H40
P1139,H48
P291,H22
P614,H50
P615,H51
P773,H55
P772,H46
P503,H44
P1114,H18
P1115,H61
P1026,H18
P288,H11
P288,H29
P289,H29
P207,H27
P207,H31
P1251,H70
P1250,H56
P799,H57
P365,H38
P365,H42
P1141,H36
P1140,H60
P863,H61
P675,H43
P675,H52
P1429,H70
P1428,H41
P1144,H22
P408,H22
P728,H39
P729,H39
P801,H30
P801,H57
P800,H56
P337,H20
P779,H23
P779,H36
P778,H54
P920,H55
P921,H55
P853,H55
P477,H18
P771,H47
P771,H51
P1066,H62
P1066,H64
P1219,H40
P1218,H65
P1068,H64
P1069,H65
P1005,H63
P1483,H22
P1482,H63
P1203,H63
P1494,H72
P1495,H73
P851,H59
P904,H17
P905,H60
P894,H31
P894,H59
P1356,H65
P1357,H63
P1050,H64
P957,H63
P1236,H70
P1237,H71
P1085,H67
P1302,H70
P1303,H68
P1259,H70
P1235,H71
P1083,H67
P554,H42
P1269,H49
P1268,H39
P1151,H55
P378,H38
P378,H43
P791,H10
P791,H20
P790,H21
P763,H33
P763,H48
P373,H38
P373,H42
P1217,H36
P1216,H60
P869,H61
P1267,H35
P1266,H39
P1200,H26
P1200,H39
P892,H52
P888,H60
P889,H61
P1119,H59
P1118,H39
P1472,H17
P1473,H36
P330,H17
P331,H40
P600,H47
P600,H50
P777,H17
P776,H51
P1105,H61
P1104,H46
P485,H44
P201,H29
P986,H17
P987,H46
P651,H17
P1294,H68
P1295,H50
P1197,H69
P1227,H24
P1227,H69
P1226,H21
P138,H8
P138,H16
P465,H23
P465,H36
P464,H36
P403,H35
P948,H54
P949,H20
P741,H55
P1527,H22
P1526,H72
P1501,H73
P1030,H48
P579,H49
P826,H36
P827,H29
P1426,H54
P1427,H42
P743,H55
P1246,H66
P1246,H70
P1247,H71
P1164,H29
P1404,H29
P1405,H29
P1181,H63
P1180,H50
P1430,H25
P1431,H25
P829,H25
P431,H27
P431,H30
P775,H20
P774,H50
P1204,H40
P1205,H61
P1212,H49
P1213,H57
P309,H41
P1378,H18
P1379,H29
P1373,H18
P314,H19
P314,H40
P648,H19
P648,H41
P649,H8
P649,H16
P722,H52
P723,H51
P870,H60
P871,H61
P375,H42
P342,H21
P866,H60
P867,H61
P679,H52
P1465,H67
P1464,H42
P1368,H39
P1369,H51
P567,H27
P567,H30
P1179,H49
P1178,H64
P1272,H65
P1273,H65
P1137,H10
P1137,H20
P1136,H63
P839,H59
P514,H18
P886,H60
P887,H61
P760,H18
P1285,H67
P1284,H60
P875,H61
P1387,H36
P1386,H52
P1336,H56
P1337,H63
P1523,H54
P1522,H57
P1399,H54
P1044,H64
P1045,H65
P1366,H63
P1367,H51
P831,H31
P831,H59
P1307,H49
P1306,H50
P788,H37
P788,H54
P980,H55
P981,H52
P340,H39
P878,H60
P879,H61
P693,H52
P467,H41
P999,H55
P998,H42
P124,H14
P124,H23
P125,H14
P125,H22
P70,H6
P70,H8
P744,H37
P744,H54
P745,H55
P746,H54
P747,H55
