parasite_leaf:,host_leaf
P2536,H44
P2537,H17
P2035,H40
P2890,H45
P2891,H65
P1797,H42
P1797,H55
P1796,H54
P1470,H39
P494,H18
P494,H41
P1402,H52
P1403,H53
P1363,H33
P1457,H41
P1457,H46
P1456,H41
P1456,H46
P2812,H44
P2813,H37
P2130,H44
P1892,H49
P1244,H43
P1395,H47
P1395,H53
P2184,H52
P2185,H59
P1535,H52
P2296,H60
P2297,H61
P2443,H52
P2442,H36
P2026,H46
P2204,H40
P2205,H37
P1503,H37
P86,H8
P86,H18
P89,H8
P89,H19
P88,H8
P88,H18
P515,H11
P515,H27
P2643,H63
P2642,H36
P2323,H25
P2323,H61
P2322,H60
P1763,H49
P1962,H58
P1963,H59
P376,H17
P2794,H60
P2795,H61
P2295,H61
P1133,H39
P76,H15
P76,H16
P239,H15
P239,H16
P2618,H20
P2619,H62
P1345,H26
P1345,H36
P1344,H26
P1344,H36
P2288,H60
P2289,H61
P2250,H17
P2251,H31
P1568,H29
P1568,H32
P1569,H32
P2758,H20
P2759,H50
P591,H20
P488,H9
P488,H20
P891,H26
P891,H36
P1382,H52
P1383,H53
P1601,H27
P1601,H48
P2744,H46
P2745,H46
P1149,H15
P1149,H16
P1148,H20
P628,H24
P628,H35
P2528,H53
P2529,H35
P2058,H28
P1409,H17
P682,H28
P1722,H33
P1723,H35
P898,H33
P2486,H38
P2486,H56
P2487,H55
P2830,H64
P2831,H65
P2586,H62
P2587,H62
P2403,H63
P2836,H64
P2837,H65
P1859,H56
P1627,H32
P793,H28
P2822,H64
P2823,H65
P1841,H56
P1341,H31
P1390,H52
P1391,H53
P1647,H32
P1646,H39
P832,H17
P833,H37
P2634,H33
P2635,H62
P2090,H17
P534,H24
P534,H35
P39,H5
P39,H12
P2625,H10
P2625,H31
P2870,H64
P2871,H65
P1849,H56
P2232,H45
P2233,H56
P2043,H45
P1488,H45
P2627,H53
P2626,H40
P2801,H63
P2800,H51
P2052,H44
P1145,H37
P1928,H44
P1929,H36
P1359,H39
P859,H19
P859,H45
P2258,H52
P2259,H17
P1373,H53
P2454,H46
P2455,H51
P660,H28
P2445,H21
P2445,H28
P2444,H28
P1758,H28
P2826,H64
P2827,H65
P1847,H56
P1251,H37
P2612,H28
P2613,H39
P2103,H56
P1055,H37
P1730,H45
P1731,H45
P1721,H40
P2523,H45
P2522,H36
P700,H39
P2872,H64
P2873,H65
P2700,H17
P1876,H46
P1184,H46
P2738,H53
P2739,H44
P1378,H52
P2818,H64
P2819,H65
P1831,H56
P1052,H18
P1052,H40
P2025,H45
P2024,H51
P1234,H50
P1140,H46
P2616,H53
P2617,H40
P1368,H52
P1067,H18
P1067,H40
P2154,H33
P2155,H59
P1670,H44
P1926,H23
P1926,H43
P1927,H28
P990,H19
P990,H44
P2842,H64
P2843,H65
P1865,H56
P1691,H46
P1985,H12
P1985,H59
P1984,H58
P1484,H19
P1484,H45
P2040,H37
P2041,H37
P2683,H35
P2682,H36
P2273,H35
P593,H35
P1812,H54
P1813,H55
P1578,H32
P578,H28
P2426,H62
P2427,H63
P2196,H36
P1549,H43
P1062,H17
P1111,H27
P1111,H49
P1110,H48
P2123,H45
P2122,H49
P2769,H36
P2768,H48
P1564,H32
P1565,H30
P2169,H52
P2168,H32
P1354,H35
P1355,H36
P1682,H51
P1683,H48
P2563,H43
P2562,H31
P2162,H39
P2013,H39
P2374,H62
P2375,H63
P742,H29
P742,H33
P743,H33
P2878,H64
P2879,H65
P2741,H60
P2022,H39
P2238,H51
P2239,H39
P2228,H36
P2639,H55
P2638,H36
P2629,H62
P809,H40
P2713,H23
P2713,H43
P2712,H48
P1528,H52
P1436,H20
P824,H20
P2594,H47
P2594,H53
P2595,H39
P1370,H52
P2424,H62
P2425,H63
P2806,H46
P2807,H28
P1755,H51
P2179,H40
P2178,H20
P2602,H20
P2603,H35
P798,H9
P798,H20
P445,H17
P568,H33
P569,H17
P2124,H50
P2125,H56
P1676,H33
P2792,H61
P2793,H61
P2344,H60
P2198,H28
P2474,H36
P2475,H36
P510,H29
P510,H32
P511,H37
P686,H18
P686,H40
P1948,H56
P1949,H56
P1824,H38
P1824,H57
P932,H41
P932,H47
P933,H41
P933,H46
P611,H15
P611,H16
P2778,H33
P2779,H58
P1509,H31
P393,H10
P393,H30
P973,H21
P973,H28
P2170,H32
P2171,H39
P2636,H59
P2637,H30
P2514,H35
P1888,H33
P760,H26
P760,H36
P708,H28
P2777,H50
P2776,H39
P1764,H17
P2093,H38
P2093,H56
P2092,H56
P2014,H59
P1978,H58
P1068,H21
P1068,H28
P439,H21
P439,H28
P2418,H62
P2419,H63
P2439,H60
P2438,H58
P2346,H60
P2347,H61
P2348,H60
P2349,H61
P2187,H9
P2187,H20
P2153,H49
P2622,H62
P2623,H61
P2421,H63
P2884,H20
P2885,H20
P1208,H16
P1208,H50
P1209,H51
P586,H10
P586,H31
P905,H10
P905,H31
P904,H31
P2215,H33
P2214,H51
P1514,H48
P2804,H49
P2805,H49
P2732,H53
P2733,H43
P1894,H31
P1288,H36
P1003,H30
P2545,H43
P2544,H37
P1766,H32
P2008,H58
P2009,H59
P1899,H43
P2080,H20
P2081,H20
P1142,H20
P1143,H20
P518,H9
P518,H20
P885,H19
P885,H45
P2512,H44
P2513,H62
P2173,H44
P834,H37
P1216,H50
P1217,H51
P1021,H18
P1021,H40
P1020,H40
P2492,H33
P2493,H62
P1745,H37
P2416,H62
P2417,H63
P1942,H32
P1070,H23
P1070,H43
P1071,H35
P597,H20
P2278,H42
P2278,H54
P2279,H54
P1777,H55
P2408,H62
P2409,H63
P2882,H20
P2883,H37
P45,H7
P45,H9
P1969,H12
P1969,H59
P1968,H58
P2667,H62
P2666,H59
P2710,H59
P2711,H59
P1970,H58
P2476,H27
P2476,H49
P2477,H62
P2846,H64
P2847,H65
P2449,H39
P2448,H48
P1652,H30
P1939,H44
P1938,H20
P2592,H59
P2593,H59
P2004,H58
P2370,H62
P2371,H63
P2598,H33
P2599,H56
P1907,H37
P2354,H33
P2355,H20
P1316,H39
P2531,H35
P2530,H59
P1950,H58
P1519,H23
P1519,H43
P1518,H43
P1242,H23
P1242,H43
P1790,H54
P1791,H55
P1405,H33
P817,H30
P940,H41
P940,H47
P1554,H46
P1555,H46
P2571,H35
P2570,H61
P2614,H60
P2615,H37
P2494,H25
P2494,H61
P2495,H61
P2320,H60
P2158,H29
P2158,H32
P2159,H46
P970,H33
P712,H40
P134,H15
P134,H17
P114,H15
P114,H17
P2572,H54
P2573,H59
P1809,H55
P2803,H20
P2802,H55
P1810,H54
P1795,H42
P1795,H55
P1794,H54
P1990,H58
P1991,H59
P1539,H32
P2114,H52
P2115,H52
P2464,H51
P2465,H51
P2647,H54
P2646,H50
P1088,H48
P1089,H49
P362,H34
P362,H38
P2263,H50
P2262,H39
P419,H11
P419,H27
P830,H34
P830,H38
P2116,H28
P2117,H51
P1941,H33
P1940,H30
P1617,H28
P910,H39
P919,H29
P919,H32
P918,H20
P892,H24
P892,H35
P763,H26
P763,H37
P636,H35
P1974,H58
P1975,H59
P1976,H12
P1976,H58
P1977,H59
P1081,H20
P2665,H50
P2664,H61
P2282,H60
P2330,H60
P2331,H61
P2063,H52
P2314,H60
P2315,H61
P2107,H35
P2106,H58
P2055,H19
P2055,H44
P1965,H59
P1966,H12
P1966,H58
P1967,H59
P1994,H58
P1995,H59
P1575,H36
P2707,H52
P2706,H58
P1957,H59
P2848,H64
P2849,H65
P2850,H64
P2851,H65
P1839,H56
P2435,H28
P2434,H35
P1163,H34
P1163,H38
P2220,H50
P2221,H50
P1768,H49
P1496,H27
P1496,H49
P2110,H45
P2111,H45
P1116,H48
P2018,H20
P2019,H20
P2781,H46
P2780,H20
P2860,H64
P2861,H65
P415,H26
P415,H36
P565,H15
P565,H17
P618,H34
P618,H39
P619,H28
P301,H35
P2880,H64
P2881,H65
P2808,H48
P1628,H53
P2542,H52
P2543,H51
P1632,H44
P1633,H43
P1466,H50
P1215,H51
P2697,H61
P2696,H36
P2755,H35
P2754,H30
P2718,H28
P2243,H31
P2609,H35
P2608,H37
P2483,H39
P2097,H32
P2556,H61
P2557,H61
P2764,H20
P2765,H39
P2748,H60
P2550,H37
P2551,H49
P1734,H31
P1735,H31
P1922,H56
P1923,H56
P2832,H64
P2833,H65
P1606,H49
P2360,H48
P2361,H48
P141,H14
P141,H25
P380,H9
P380,H20
P2428,H62
P2429,H63
P2430,H62
P2431,H63
P2414,H62
P2415,H63
P784,H32
P1445,H6
P1445,H22
P1444,H32
P1159,H20
P810,H32
P1492,H50
P1493,H17
P1207,H51
P2376,H62
P2377,H63
P1760,H45
P1761,H49
P1256,H16
P1256,H50
P2500,H62
P2501,H60
P2498,H62
P2411,H63
P1668,H51
P1415,H52
P1241,H16
P1241,H51
P2166,H53
P2167,H58
P2144,H50
P1491,H53
P2064,H58
P2065,H58
P1981,H59
P1271,H23
P1271,H43
P379,H14
P379,H25
P2451,H44
P2450,H36
P2017,H36
P1576,H39
P1930,H10
P1930,H30
P2507,H32
P2506,H43
P2874,H64
P2875,H65
P2705,H40
P2248,H36
P2245,H36
P1672,H36
P1552,H36
P2508,H36
P2509,H48
P1480,H30
P1205,H16
P1205,H51
P1204,H50
P1588,H15
P1588,H17
P1589,H37
P655,H17
P2798,H61
P2799,H61
P2312,H60
P1585,H51
P980,H24
P980,H35
P981,H17
P1666,H28
P1667,H48
P2862,H64
P2863,H65
P2533,H30
P2844,H64
P2845,H65
P1837,H38
P1837,H56
P1624,H51
P1625,H51
P2453,H32
P2452,H50
P1709,H51
P2218,H32
P2219,H30
P1665,H43
P1782,H54
P1783,H55
P1005,H19
P1005,H45
P2146,H36
P2147,H49
P741,H6
P741,H22
P1591,H52
P1590,H30
P1680,H20
P1681,H37
P2384,H62
P2385,H63
P673,H21
P673,H28
P2119,H6
P2119,H22
P2118,H58
P2757,H40
P2756,H44
P2470,H59
P1137,H31
P2604,H59
P2605,H49
P2246,H59
P1982,H12
P1982,H58
P2580,H46
P2581,H46
P1507,H50
P1506,H39
P2690,H20
P2691,H49
P1228,H50
P1229,H51
P681,H18
P681,H41
P1000,H6
P1000,H22
P2365,H32
P2364,H60
P2291,H61
P2382,H62
P2383,H63
P1958,H58
P1959,H59
P2632,H54
P2633,H54
P2266,H54
P1946,H39
P1870,H49
P1291,H46
P1108,H27
P1108,H48
P840,H23
P840,H42
P2461,H45
P2460,H43
P1333,H6
P1333,H22
P1789,H42
P1789,H55
P1788,H54
P1532,H46
P1533,H43
P2892,H33
P2893,H65
P2611,H52
P1283,H29
P1283,H33
P765,H33
P13,H3
P13,H5
P2716,H33
P2717,H20
P2433,H43
P2644,H51
P2645,H51
P2208,H50
P2209,H39
P2521,H52
P2520,H56
P2006,H58
P2007,H59
P1883,H35
P1816,H54
P1817,H55
P1733,H34
P1733,H39
P1416,H50
P1225,H16
P1225,H51
P2588,H36
P2589,H36
P2193,H49
P1743,H39
P1650,H34
P1650,H39
P1424,H49
P2662,H46
P2663,H44
P1349,H15
P1349,H17
P2677,H46
P2676,H49
P1096,H27
P1096,H48
P2142,H51
P2143,H35
P1222,H50
P1905,H17
P1904,H56
P2648,H43
P2649,H43
P2854,H64
P2855,H65
P2316,H60
P2317,H61
P1658,H32
P1419,H20
P1918,H32
P1919,H48
P1772,H32
P1773,H20
P1423,H35
P974,H15
P974,H16
P2554,H40
P2555,H28
P1960,H12
P1960,H58
P1961,H59
P842,H17
P621,H40
P547,H18
P547,H40
P546,H37
P2458,H39
P2459,H30
P715,H39
P2496,H62
P2497,H36
P2379,H63
P2174,H27
P2174,H48
P2814,H54
P2815,H54
P1326,H36
P2751,H60
P2750,H49
P1104,H48
P2858,H64
P2859,H65
P2276,H48
P1107,H49
P2585,H44
P2584,H28
P739,H31
P733,H40
P1180,H20
P1181,H30
P192,H21
P192,H29
P255,H10
P255,H31
P2889,H46
P2888,H28
P2549,H31
P2538,H28
P913,H43
P1388,H52
P1389,H53
P2386,H62
P2387,H63
P2328,H60
P2329,H61
P2566,H51
P2567,H37
P2400,H62
P2401,H63
P2564,H17
P2565,H59
P265,H29
P265,H33
P2502,H32
P2503,H17
P187,H21
P187,H28
P638,H11
P638,H27
P639,H43
P2057,H56
P2056,H30
P2766,H53
