parasite_leaf:,host_leaf
P43,H4
P43,H10
P345,H22
P345,H30
P1401,H45
P1400,H53
P1910,H64
P1911,H65
P1689,H61
P607,H37
P607,H38
P653,H37
P653,H39
P2220,H36
P2221,H25
P1065,H14
P227,H11
P227,H23
P186,H4
P186,H10
P814,H44
P815,H45
P707,H41
P506,H10
P2368,H45
P2369,H32
P1500,H45
P1573,H50
P1572,H48
P980,H19
P566,H19
P1916,H64
P1917,H65
P2238,H58
P2239,H59
P2142,H61
P1201,H53
P1610,H58
P1611,H59
P625,H38
P1094,H48
P1095,H48
P2066,H45
P2067,H24
P1978,H19
P1979,H43
P1553,H12
P1553,H19
P1844,H61
P1845,H61
P1954,H64
P1955,H65
P2139,H26
P2138,H53
P1214,H39
P1214,H52
P1215,H53
P1255,H19
P1254,H38
P1070,H38
P1141,H26
P1140,H32
P2065,H35
P2064,H36
P1831,H38
P1270,H49
P1270,H54
P1271,H55
P2247,H26
P2246,H48
P431,H20
P431,H25
P1604,H58
P1605,H59
P726,H11
P726,H23
P2291,H41
P2290,H23
P221,H11
P221,H23
P220,H11
P220,H22
P2107,H54
P2106,H23
P1549,H43
P2210,H43
P2211,H43
P2097,H43
P1590,H44
P1858,H62
P1859,H63
P1912,H64
P1913,H65
P1693,H52
P1693,H61
P1193,H53
P611,H38
P547,H36
P612,H37
P612,H39
P1817,H35
P1816,H38
P1387,H54
P549,H36
P349,H22
P349,H30
P642,H26
P643,H26
P1753,H41
P1752,H25
P1335,H43
P894,H25
P1292,H54
P1293,H55
P2394,H63
P2395,H63
P1866,H62
P929,H48
P564,H16
P564,H32
P745,H26
P744,H41
P1429,H44
P1428,H45
P812,H44
P487,H28
P487,H35
P2274,H35
P2275,H35
P2225,H35
P2306,H66
P2307,H67
P317,H27
P317,H29
P353,H17
P353,H26
P1017,H12
P1017,H18
P1016,H26
P593,H7
P593,H8
P1674,H45
P1675,H57
P941,H19
P828,H44
P761,H19
P2361,H26
P2360,H41
P944,H32
P945,H14
P366,H9
